CaseID,StandID,Year,RmvCode,Age,Tpa,TPrdTpa,BA,SDI,ZeideSDI,ReinekeSDI,SDIMax,RDSDI,CCF,TopHt,QMD,GMD,TCuFt,TPrdTCuFt,MCuFt,TPrdMCuFt,SCuFt,TPrdSCuFt,BdFt,TPrdBdFt,RTpa,RTCuFt,RMCuFt,RSCuFt,RBdFt,PrdLen,Acc,Mort,MAI,ForTyp,SizeCls,StkCls,variant,config
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2073,0,110,334.1672668457031,334.1672668457031,128.17958068847656,237,237,252,277,0.8549848198890686,233,66,8.386173248291016,8.083128929138184,3121.506591796875,3121.506591796875,2786.766357421875,2786.766357421875,1233.2579345703125,1233.2579345703125,7189.46728515625,7189.46728515625,0.0,0.0,0.0,0.0,0.0,5,46.81376647949219,31.9597225189209,25.336362838745117,801,2,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2078,0,115,304.7848815917969,304.7848815917969,128.6559600830078,235,235,248,277,0.8477683663368225,228,67,8.797409057617188,8.501551628112793,3195.77392578125,3195.77392578125,2906.6083984375,2906.6083984375,1320.892578125,1320.892578125,7708.65234375,7708.65234375,0.0,0.0,0.0,0.0,0.0,5,45.43173599243164,33.361106872558594,25.278261184692383,801,2,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2083,0,120,278.3168029785156,278.3168029785156,128.64024353027344,232,232,244,277,0.8369462490081787,223,68,9.20566177368164,8.916953086853027,3256.12744140625,3256.12744140625,3010.541015625,3010.541015625,1394.43603515625,1394.43603515625,8164.25048828125,8164.25048828125,0.0,0.0,0.0,0.0,0.0,5,43.530479431152344,32.644161224365234,25.09166717529297,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2088,0,125,255.88189697265625,255.88189697265625,128.62669372558594,228,228,240,277,0.8225168585777283,219,69,9.600231170654297,9.3187837600708,3310.5556640625,3310.5556640625,3101.9052734375,3101.9052734375,1494.774169921875,1494.774169921875,8751.0107421875,8751.0107421875,0.0,0.0,0.0,0.0,0.0,5,42.53666687011719,31.972978591918945,24.81599998474121,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2093,0,130,236.75653076171875,236.75653076171875,128.61451721191406,226,226,236,277,0.8153011798858643,216,69,9.97999382019043,9.705831527709961,3363.372802734375,3363.372802734375,3180.67578125,3180.67578125,1570.7852783203125,1570.7852783203125,9211.5810546875,9211.5810546875,0.0,0.0,0.0,0.0,0.0,5,41.451717376708984,31.404342651367188,24.46923065185547,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2098,0,135,220.28660583496094,220.28660583496094,128.60574340820312,223,223,233,277,0.8044776320457458,213,70,10.346001625061035,10.079208374023438,3413.609619140625,3413.609619140625,3247.7470703125,3247.7470703125,1643.8516845703125,1643.8516845703125,9636.4345703125,9636.4345703125,0.0,0.0,0.0,0.0,0.0,5,40.15726852416992,30.850582122802734,24.05925941467285,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2103,0,140,206.09774780273438,206.09774780273438,128.59783935546875,221,221,230,277,0.7972636818885803,211,71,10.69588565826416,10.436427116394043,3460.141845703125,3460.141845703125,3308.45654296875,3308.45654296875,1718.2198486328125,1718.2198486328125,10111.79296875,10111.79296875,0.0,0.0,0.0,0.0,0.0,5,38.92780303955078,30.266334533691406,23.628570556640625,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2108,0,145,193.7694091796875,193.7694091796875,128.58990478515625,219,219,227,277,0.7900485396385193,209,72,11.030553817749023,10.778182029724121,3503.44873046875,3503.44873046875,3362.85546875,3362.85546875,1794.8050537109375,1794.8050537109375,10602.37109375,10602.37109375,0.0,0.0,0.0,0.0,0.0,5,37.95720672607422,29.794157028198242,23.193103790283203,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2113,0,150,182.9283905029297,182.9283905029297,128.58460998535156,217,217,224,277,0.7828325629234314,207,72,11.35247802734375,11.10700798034668,3544.265380859375,3544.265380859375,3413.510986328125,3413.510986328125,1874.000244140625,1874.000244140625,11051.9716796875,11051.9716796875,0.0,0.0,0.0,0.0,0.0,5,36.93588638305664,29.271364212036133,22.760000228881836,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2118,0,155,173.33465576171875,173.33465576171875,128.5792694091797,215,215,222,277,0.775617778301239,206,73,11.662169456481934,11.423219680786133,3582.582763671875,3582.582763671875,3459.698486328125,3459.698486328125,1961.39794921875,1961.39794921875,11544.50390625,11544.50390625,0.0,0.0,0.0,0.0,0.0,5,35.80152130126953,28.709049224853516,22.322580337524414,801,1,2,NE,calibrated
05fdcc50-d2b2-4f4e-a7da-1c4e329579ac,H3C-N,2123,0,160,164.7805938720703,164.7805938720703,128.5745391845703,213,213,220,277,0.7684026956558228,205,74,11.960810661315918,11.72809886932373,3618.0458984375,3618.0458984375,3502.773681640625,3502.773681640625,2056.026123046875,2056.026123046875,12132.8994140625,12132.8994140625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.893749237060547,801,1,2,NE,calibrated
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2023,0,60,1334.03076171875,1334.03076171875,95.71479034423828,220,220,262,477,0.46136733889579773,245,54,3.626964807510376,3.257049083709717,1700.2974853515625,1700.2974853515625,1191.2587890625,1191.2587890625,409.97222900390625,409.97222900390625,2366.920166015625,2366.920166015625,0.0,0.0,0.0,0.0,0.0,5,61.861328125,1.3044235706329346,19.850000381469727,121,2,2,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2028,0,65,1316.7744140625,1316.7744140625,111.10365295410156,255,255,294,480,0.5311689972877502,285,55,3.933189868927002,3.5946364402770996,2003.083740234375,2003.083740234375,1397.69482421875,1397.69482421875,469.92303466796875,469.92303466796875,2715.3212890625,2715.3212890625,0.0,0.0,0.0,0.0,0.0,5,70.53701782226562,4.70517110824585,21.507692337036133,801,2,2,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2033,0,70,1270.8251953125,1270.8251953125,126.64263916015625,287,287,325,483,0.5941917300224304,322,57,4.274482250213623,3.9608120918273926,2332.241455078125,2332.241455078125,1618.5946044921875,1618.5946044921875,526.2529296875,526.2529296875,3054.4443359375,3054.4443359375,0.0,0.0,0.0,0.0,0.0,5,77.3839111328125,9.006702423095703,23.128570556640625,801,2,2,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2038,0,75,1205.77294921875,1205.77294921875,141.6150360107422,317,317,352,485,0.6529609560966492,355,58,4.640429973602295,4.3465166091918945,2674.12841796875,2674.12841796875,1832.673828125,1832.673828125,590.3390502929688,590.3390502929688,3421.630859375,3421.630859375,0.0,0.0,0.0,0.0,0.0,5,84.29883575439453,10.811139106750488,24.440000534057617,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2043,0,80,1146.517578125,1146.517578125,156.7865447998047,345,345,378,487,0.7079331874847412,385,60,5.007261276245117,4.730410575866699,3041.52294921875,3041.52294921875,2085.797607421875,2085.797607421875,671.2722778320312,671.2722778320312,3901.12451171875,3901.12451171875,0.0,0.0,0.0,0.0,0.0,5,91.51577758789062,12.151154518127441,26.075000762939453,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2048,0,85,1094.9818115234375,1094.9818115234375,172.2284393310547,373,373,404,489,0.763266921043396,415,61,5.37013578414917,5.108628749847412,3438.3447265625,3438.3447265625,2392.724365234375,2392.724365234375,747.7255859375,747.7255859375,4342.3720703125,4342.3720703125,0.0,0.0,0.0,0.0,0.0,5,97.9896469116211,13.498208999633789,28.15294075012207,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2053,0,90,1050.0230712890625,1050.0230712890625,187.92454528808594,400,400,429,490,0.8169183731079102,444,62,5.728338718414307,5.480536460876465,3860.805419921875,3860.805419921875,2751.65673828125,2751.65673828125,837.6640014648438,837.6640014648438,4890.91015625,4890.91015625,0.0,0.0,0.0,0.0,0.0,5,102.29420471191406,18.976360321044922,30.577777862548828,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2058,0,95,999.431884765625,999.431884765625,202.46949768066406,424,424,451,490,0.8645044565200806,469,63,6.09451961517334,5.858511924743652,4277.39208984375,4277.39208984375,3181.4111328125,3181.4111328125,937.3231811523438,937.3231811523438,5453.98583984375,5453.98583984375,0.0,0.0,0.0,0.0,0.0,5,99.539794921875,55.987037658691406,33.48421096801758,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2063,0,100,880.1279907226562,880.1279907226562,205.85794067382812,421,421,446,492,0.8556813597679138,459,64,6.548585891723633,6.318672180175781,4495.154296875,4495.154296875,3529.4443359375,3529.4443359375,1042.2601318359375,1042.2601318359375,6149.00048828125,6149.00048828125,0.0,0.0,0.0,0.0,0.0,5,100.25163269042969,41.2405891418457,35.290000915527344,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2068,0,105,809.5993041992188,809.5993041992188,213.26730346679688,428,428,451,493,0.8684288859367371,461,65,6.9496541023254395,6.72686767578125,4790.2109375,4790.2109375,3916.76513671875,3916.76513671875,1155.6424560546875,1155.6424560546875,6745.30126953125,6745.30126953125,0.0,0.0,0.0,0.0,0.0,5,96.49143981933594,63.76755905151367,37.30476379394531,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2073,0,110,720.4073486328125,720.4073486328125,214.31187438964844,422,422,443,494,0.8547961711883545,446,66,7.385342121124268,7.166781425476074,4953.8330078125,4953.8330078125,4183.71435546875,4183.71435546875,1275.5697021484375,1275.5697021484375,7465.01806640625,7465.01806640625,0.0,0.0,0.0,0.0,0.0,5,95.27203369140625,43.00629806518555,38.0363655090332,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2078,0,115,670.5963134765625,670.5963134765625,220.46421813964844,427,427,447,494,0.8643319606781006,444,67,7.763805866241455,7.550736427307129,5215.16162109375,5215.16162109375,4534.15966796875,4534.15966796875,1414.7725830078125,1414.7725830078125,8300.7783203125,8300.7783203125,0.0,0.0,0.0,0.0,0.0,5,93.83438110351562,51.68748092651367,39.42608642578125,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2083,0,120,619.7406005859375,619.7406005859375,224.21408081054688,428,428,446,494,0.8660942316055298,436,67,8.14447021484375,7.935445785522461,5425.8974609375,5425.8974609375,4844.47412109375,4844.47412109375,1559.1181640625,1559.1181640625,9115.4130859375,9115.4130859375,0.0,0.0,0.0,0.0,0.0,5,91.7428207397461,53.95275115966797,40.36666488647461,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2088,0,125,574.3361206054688,574.3361206054688,227.25531005859375,427,427,444,494,0.8643738627433777,429,68,8.517463684082031,8.312080383300781,5614.84130859375,5614.84130859375,5126.298828125,5126.298828125,1725.4847412109375,1725.4847412109375,10090.9541015625,10090.9541015625,0.0,0.0,0.0,0.0,0.0,5,89.90196228027344,54.49618148803711,41.007999420166016,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2093,0,130,534.7337036132812,534.7337036132812,229.9033203125,426,426,442,494,0.863183319568634,422,69,8.878509521484375,8.6765718460083,5791.86865234375,5791.86865234375,5358.43310546875,5358.43310546875,1870.78564453125,1870.78564453125,10922.283203125,10922.283203125,0.0,0.0,0.0,0.0,0.0,5,86.02423858642578,68.7102279663086,41.21538543701172,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2098,0,135,491.30963134765625,491.30963134765625,229.03326416015625,418,418,433,492,0.8487644791603088,410,70,9.245017051696777,9.045828819274902,5878.44482421875,5878.44482421875,5492.2197265625,5492.2197265625,2007.3026123046875,2007.3026123046875,11754.833984375,11754.833984375,0.0,0.0,0.0,0.0,0.0,5,83.69355773925781,65.59896850585938,40.681480407714844,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2103,0,140,455.0775451660156,455.0775451660156,228.52764892578125,412,412,426,491,0.8389970660209656,401,70,9.5953950881958,9.399258613586426,5968.908203125,5968.908203125,5614.92529296875,5614.92529296875,2172.574462890625,2172.574462890625,12695.8271484375,12695.8271484375,0.0,0.0,0.0,0.0,0.0,5,80.12915802001953,65.00735473632812,40.10714340209961,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2108,0,145,423.4879150390625,423.4879150390625,227.85055541992188,406,406,419,489,0.8297756314277649,393,71,9.932087898254395,9.739121437072754,6044.5224609375,6044.5224609375,5722.66162109375,5722.66162109375,2313.7373046875,2313.7373046875,13526.271484375,13526.271484375,0.0,0.0,0.0,0.0,0.0,5,77.52381896972656,64.36971282958984,39.468963623046875,801,2,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2113,0,150,395.7312927246094,395.7312927246094,227.01121520996094,400,400,412,487,0.82100909948349,387,71,10.255570411682129,10.065913200378418,6110.298828125,6110.298828125,5813.41064453125,5813.41064453125,2478.602294921875,2478.602294921875,14470.703125,14470.703125,0.0,0.0,0.0,0.0,0.0,5,75.17790985107422,63.63255310058594,38.753334045410156,801,1,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2118,0,155,371.1556091308594,371.1556091308594,226.0304412841797,394,394,405,485,0.8125500082969666,381,72,10.566757202148438,10.380610466003418,6168.0234375,6168.0234375,5890.3544921875,5890.3544921875,2636.936767578125,2636.936767578125,15404.3427734375,15404.3427734375,0.0,0.0,0.0,0.0,0.0,5,71.9983139038086,62.88140869140625,38.0,801,1,1,NE,default
0749ef57-2892-4806-acd1-35f3e0973838,H3D-N,2123,0,160,349.25299072265625,349.25299072265625,224.9452362060547,388,388,399,485,0.8001761436462402,376,72,10.866870880126953,10.684454917907715,6213.6064453125,6213.6064453125,5956.2099609375,5956.2099609375,2820.634521484375,2820.634521484375,16436.40234375,16436.40234375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.224998474121094,801,1,1,NE,default
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2023,0,60,1334.03076171875,1334.03076171875,95.71479034423828,220,220,262,260,0.8477488160133362,245,54,3.626964807510376,3.257049083709717,1700.2974853515625,1700.2974853515625,1191.2587890625,1191.2587890625,409.97222900390625,409.97222900390625,2366.920166015625,2366.920166015625,0.0,0.0,0.0,0.0,0.0,5,55.755062103271484,20.059879302978516,19.850000381469727,121,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2028,0,65,1084.2921142578125,1084.2921142578125,102.00375366210938,229,229,265,260,0.8824300765991211,254,55,4.153090000152588,3.79923677444458,1878.774658203125,1878.774658203125,1351.6287841796875,1351.6287841796875,466.6729736328125,466.6729736328125,2697.194580078125,2697.194580078125,0.0,0.0,0.0,0.0,0.0,5,55.79609298706055,28.222455978393555,20.799999237060547,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2033,0,70,855.1461181640625,855.1461181640625,104.95507049560547,229,229,258,260,0.8824296593666077,252,57,4.743710041046143,4.401170253753662,2016.6424560546875,2016.6424560546875,1493.588134765625,1493.588134765625,517.0488891601562,517.0488891601562,3002.492919921875,3002.492919921875,0.0,0.0,0.0,0.0,0.0,5,54.80101013183594,29.74727439880371,21.342857360839844,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2038,0,75,693.9299926757812,693.9299926757812,107.06803131103516,227,227,252,260,0.8747227191925049,246,58,5.318735122680664,4.986896991729736,2141.912109375,2141.912109375,1610.138671875,1610.138671875,573.2996826171875,573.2996826171875,3322.791259765625,3322.791259765625,0.0,0.0,0.0,0.0,0.0,5,53.71902084350586,29.28275489807129,21.46666717529297,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2043,0,80,582.220458984375,582.220458984375,109.0318832397461,225,225,247,260,0.8670160174369812,239,59,5.859617233276367,5.537758827209473,2264.059814453125,2264.059814453125,1736.923828125,1736.923828125,643.1275634765625,643.1275634765625,3738.80419921875,3738.80419921875,0.0,0.0,0.0,0.0,0.0,5,52.50164031982422,28.366111755371094,21.712499618530273,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2048,0,85,501.8750915527344,501.8750915527344,111.001708984375,224,224,243,260,0.8631631135940552,234,61,6.367998123168945,6.055437088012695,2384.736083984375,2384.736083984375,1885.53369140625,1885.53369140625,705.4200439453125,705.4200439453125,4115.34375,4115.34375,0.0,0.0,0.0,0.0,0.0,5,51.81290817260742,27.690271377563477,22.188236236572266,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2053,0,90,441.33514404296875,441.33514404296875,112.95731353759766,224,224,240,260,0.8631630539894104,229,62,6.850285530090332,6.54597806930542,2505.3505859375,2505.3505859375,2042.31982421875,2042.31982421875,772.6875610351562,772.6875610351562,4525.9140625,4525.9140625,0.0,0.0,0.0,0.0,0.0,5,50.389041900634766,27.195133209228516,22.688888549804688,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2058,0,95,393.9859619140625,393.9859619140625,114.87506866455078,223,223,238,260,0.8593093156814575,226,63,7.311539649963379,7.014811992645264,2621.319091796875,2621.319091796875,2215.381103515625,2215.381103515625,847.416259765625,847.416259765625,4945.658203125,4945.658203125,0.0,0.0,0.0,0.0,0.0,5,48.82020950317383,26.70229148864746,23.3157901763916,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2063,0,100,356.02423095703125,356.02423095703125,116.72602844238281,223,223,237,260,0.8593101501464844,222,64,7.753190040588379,7.463227272033691,2731.9091796875,2731.9091796875,2384.68505859375,2384.68505859375,930.521728515625,930.521728515625,5487.966796875,5487.966796875,0.0,0.0,0.0,0.0,0.0,5,48.1174430847168,26.4688720703125,23.850000381469727,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2068,0,105,324.7024841308594,324.7024841308594,118.51313781738281,222,222,235,260,0.8554556369781494,219,65,8.180444717407227,7.897028923034668,2840.1533203125,2840.1533203125,2539.582275390625,2539.582275390625,1012.8823852539062,1012.8823852539062,5929.94189453125,5929.94189453125,0.0,0.0,0.0,0.0,0.0,5,47.08106231689453,25.379789352416992,24.190475463867188,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2073,0,110,299.3177795410156,299.3177795410156,120.4651870727539,223,223,235,260,0.8593095541000366,218,66,8.590153694152832,8.313403129577637,2948.658935546875,2948.658935546875,2675.645263671875,2675.645263671875,1097.296875,1097.296875,6440.44384765625,6440.44384765625,0.0,0.0,0.0,0.0,0.0,5,45.37236404418945,33.000328063964844,24.327272415161133,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2078,0,115,271.236083984375,271.236083984375,120.44631958007812,219,219,230,260,0.8438956141471863,213,66,9.023175239562988,8.752310752868652,3010.517822265625,3010.517822265625,2771.964599609375,2771.964599609375,1175.824462890625,1175.824462890625,6928.3330078125,6928.3330078125,0.0,0.0,0.0,0.0,0.0,5,43.72740173339844,32.26005554199219,24.104347229003906,801,2,2,NE,calibrated
bf0c4f19-9d25-4b2b-877d-c798eeb22403,H3D-N,2083,0,120,247.81613159179688,247.81613159179688,120.4307632446289,216,216,226,260,0.8323351740837097,208,67,9.439316749572754,9.1744966506958,3067.853759765625,3067.853759765625,2861.32666015625,2861.32666015625,1260.72021484375,1260.72021484375,7444.8076171875,7444.8076171875,0.0,0.0,0.0,0.0,0.0,5,42.1457633972168,31.700563430786133,23.84166717529297,801,1,2,NE,calibrated
