"config","BA_obs","BA_pred","BA_bias_pct","BA_r2","TPA","TPA_obs","QMD","QMD_obs"
"cp95_mort",94.7225543070072,105.045886089029,10.8984938777754,0.423847885358597,1019.32299652593,1029.32808176,5.1503316103322,4.96820063212073
"cp50_mort",94.7225543070072,105.045886089029,10.8984938777754,0.423847885358597,1019.32299652593,1029.32808176,5.1503316103322,4.96820063212073
"cp50_nomort",94.7225543070072,111.552808741857,17.7679482547539,0.345577617543919,1102.79103584206,1029.32808176,5.12851865499321,4.96820063212073
