"config","BA_obs","BA_pred","BA_bias_pct","BA_r2","TPA","TPA_obs","QMD","QMD_obs"
"csi_x0.6",94.7225543070072,103.785434619908,9.56781664008674,0.434971309230089,1032.51863765901,1029.32808176,4.94308756722588,4.96820063212073
"csi_x0.8",94.7225543070072,104.5581301109,10.3835626856246,0.430314033121088,1037.69994100393,1029.32808176,4.9344163290692,4.96820063212073
"csi_x1.0",94.7225543070072,105.190045609401,11.0506852132251,0.423197759640794,1042.73692052369,1029.32808176,4.92323635511713,4.96820063212073
"csi_x1.2",94.7225543070072,105.73756834742,11.628713056778,0.418297808325655,1047.58308259575,1029.32808176,4.91008304809924,4.96820063212073
"csi_x1.5",94.7225543070072,106.383008181237,12.3101134249788,0.410270668583205,1054.75674249407,1029.32808176,4.88779901204425,4.96820063212073
