"config","BA_obs","BA_pred","BA_bias_pct","BA_r2","TPA","TPA_obs","QMD","QMD_obs"
"canonical_off",98.4362065527064,113.547882249529,15.3517452836129,0.417213635747554,1083.72357337462,1060.10622326,5.24531109473903,5.02284547985814
"calibrated_off",98.4362065527064,118.356687639694,20.2369451085267,0.355575730549453,1097.83673453496,1060.10622326,5.31685821034604,5.02284547985814
"calibrated_on",98.4362065527064,111.541130304078,13.3131133454989,0.449354468031555,1015.26180908622,1060.10622326,5.33908109737194,5.02284547985814
