"BA_pred","TPA","QMD_in","BA_t2","QMD_t2","TPA_t2","config","PLT_CN","BA_t1","interval","BA_corrected","BA_t1_safe","BA_treerecon","TPA_treerecon","q"
147.452431606925,882.580522518413,5.53839472053315,137.911609755581,5.63580211700954,796.08963,"csi_scale_0.7","75788191010538",131.925292220025,5,143.03287024157,131.925292220025,143.03287024157,856.127118280667,"Q3"
130.174532585152,798.825942974667,5.46980744143028,162.128509414755,5.29726898010104,1059.321896,"csi_scale_0.7","52969743010538",140.641970926891,5,127.376473942885,140.641970926891,127.376473942885,781.655442808321,"Q4"
98.447591474918,384.660284892041,6.85486613282291,84.5910012397746,5.40294163335652,531.295606,"csi_scale_0.7","52948814010538",95.4755348736194,5,87.2475368987133,95.4755348736194,87.2475368987133,340.898765493296,"Q3"
68.2755461634288,210.021224507985,7.72566910243225,61.7440023053704,6.6992934242034,252.237346,"csi_scale_0.7","70398436010538",64.615191205941,5,51.3347578771316,64.615191205941,51.3347578771316,157.909959202217,"Q2"
163.070090306567,2261.44409649489,3.63855825298064,162.310782238033,3.87073453836938,1986.24678,"csi_scale_0.7","243882859489998",159.805501576637,5,163.070090306567,159.805501576637,163.070090306567,2261.44409649489,"Q4"
96.4751948023471,1097.65634385077,4.01707315606708,114.577585795081,3.35786884122809,1863.13713,"csi_scale_0.7","171137897020004",96.899986950301,5,85.540121074803,96.899986950301,85.540121074803,973.241430026493,"Q3"
194.412018357445,1208.60519535984,5.43443540237017,188.760736536438,7.55224344123909,606.781474,"csi_scale_0.7","451063332489998",180.562264747948,5,194.412018357445,180.562264747948,194.412018357445,1208.60519535984,"Q4"
120.380314643051,809.894601324358,5.22394492603851,34.5181326183837,6.42733208254352,153.19988,"csi_scale_0.7","52721833010538",101.647105728271,5,110.328314191941,101.647105728271,110.328314191941,742.266759330394,"Q3"
121.031980080397,1472.15380574676,3.88515706627507,125.669842937226,3.91166641129953,1505.844272,"csi_scale_0.7","304030273489998",120.216237039912,5,114.434265143273,120.216237039912,114.434265143273,1391.90351861217,"Q3"
84.5661183838797,481.666974617704,5.6775356253806,84.4599146482739,4.40426787011979,798.317774,"csi_scale_0.7","304030637489998",78.4578381961989,5,70.2003808186512,78.4578381961989,70.2003808186512,399.843408827619,"Q2"
36.7389926345667,1229.39640659805,2.34235522061639,47.582227822012,2.13705001744614,1910.240326,"csi_scale_0.7","107545614010661",24.8534421668198,5,16.7389926345667,24.8534421668198,25.7172948441967,860.577484618634,"Q1"
195.134913470978,4867.91925721288,2.7128820478066,218.372084122805,3.074663796894,4235.20524,"csi_scale_0.7","52984081010538",218.772713204281,5,195.134913470978,218.772713204281,195.134913470978,4867.91925721288,"Q4"
51.1101674028655,550.389662160279,4.1290830900532,41.3015213818617,3.83088049545496,515.990198,"csi_scale_0.7","304030362489998",43.2160531367696,5,31.1101674028655,43.2160531367696,35.7771171820059,385.272763512196,"Q1"
76.4715159518735,1809.89787514851,2.78520983052051,14.8934293361461,3.39485990126816,236.931938,"csi_scale_0.7","52981700010538",10.3277683076751,5,56.4715159518735,10.3277683076751,56.4715159518735,1336.54571189663,"Q1"
85.8632243283147,2137.66649068773,2.7156182987774,113.747360313087,2.52816901242933,3262.884718,"csi_scale_0.7","52989314010538",76.4719814269796,5,71.1280717293057,76.4719814269796,71.1280717293057,1770.817444516,"Q2"
22.1556150116979,292.33271720913,3.73025308299273,14.1624497888797,3.86302432978303,174.002748,"csi_scale_0.7","375823138489998",14.2757560577737,5,2.15561501169789,14.2757560577737,15.5089305081885,204.632902046391,"Q1"
148.084855602058,1901.71822303956,3.78109286300786,152.254649587269,4.05086405972484,1701.170474,"csi_scale_0.7","168928573010661",144.712018613768,5,146.043919440647,144.712018613768,146.043919440647,1875.50834847517,"Q4"
56.0986176604296,3120.41181569714,1.81679207880699,64.3687639693716,1.73595615780563,3916.248802,"csi_scale_0.7","52923757010538",34.5283883087678,5,36.0986176604296,34.5283883087678,39.2690323623007,2184.288270988,"Q1"
80.0901580500435,1172.26085463856,3.5417063375197,37.2306491196343,2.95876759269656,779.74305,"csi_scale_0.7","171137797020004",77.6819369621281,5,65.5800850095494,77.6819369621281,65.5800850095494,959.880319533497,"Q2"
148.867474476152,1499.65864920418,4.2691243662015,129.885989840461,4.18580014557564,1359.183024,"csi_scale_0.7","107546382010661",147.594420727147,5,147.362731403078,147.594420727147,147.362731403078,1484.50019385786,"Q4"
38.7879820171582,829.015993717962,2.93090838131124,70.5449241844176,1.82641450412074,3877.391796,"csi_scale_0.7","52949615010538",27.7783769094911,5,18.7879820171582,27.7783769094911,27.1515874120107,580.311195602573,"Q1"
125.207894339248,791.356498139075,5.38970349841081,141.906978853255,5.6341224920898,819.641228,"csi_scale_0.7","52927810010538",130.149921224736,5,120.458073135237,130.149921224736,120.458073135237,761.336011854013,"Q3"
87.837444385727,470.201248011881,5.85643141600899,41.8094441183366,5.32546237507342,270.291484,"csi_scale_0.7","70366847010538",81.7624568374466,5,74.0864418939993,81.7624568374466,74.0864418939993,396.590971913326,"Q2"
79.0964714271124,427.379785705289,5.82916932677468,16.2649541975595,8.41367933784025,42.126322,"csi_scale_0.7","222517971010661",85.9299498076614,5,66.120718480183,85.9299498076614,66.120718480183,357.268257165944,"Q2"
86.7531998005971,363.781478547189,6.61694559546956,78.30456105891,6.28623509428424,363.310904,"csi_scale_0.7","52964640010538",80.1908123855731,5,72.7098352929986,80.1908123855731,72.7098352929986,304.893553766388,"Q2"
86.053059605598,1296.60815022543,3.49071095668554,88.0960652694759,3.5762762751878,1262.894288,"csi_scale_0.7","304030342489998",73.3518745506445,5,70.7374953651325,73.3518745506445,70.7374953651325,1065.8402320305,"Q2"
111.618943355163,1353.95646945077,3.89046674362152,119.861053125116,3.91451821105611,1434.148306,"csi_scale_0.7","15666366020004",108.630701017168,5,102.86605225048,108.630701017168,102.86605225048,1247.7824349961,"Q3"
63.4537465808747,393.620095713534,5.44032829966592,68.9705160865768,4.31883900866105,677.956854,"csi_scale_0.7","171137843020004",61.8281424823995,5,45.9945031298781,61.8281424823995,45.9945031298781,285.315867065536,"Q2"
209.000480176809,1832.65041134165,4.57582000068936,242.073750368941,4.95186688034111,1810.015888,"csi_scale_0.7","304030706489998",249.245562637852,5,209.000480176809,249.245562637852,209.000480176809,1832.65041134165,"Q4"
74.6543569907766,1334.28196070934,3.2050800210383,96.2046929007034,3.157164655778,1769.597124,"csi_scale_0.7","70427023010538",61.3105404221644,5,57.0988276517289,61.3105404221644,57.0988276517289,1020.51559727138,"Q2"
94.5517696407292,562.31917501559,5.55620791556038,17.8884936917077,4.41863699947866,167.984702,"csi_scale_0.7","171138081020004",24.7496014885567,5,74.5517696407292,24.7496014885567,74.5517696407292,443.374986630275,"Q1"
45.5573733198308,384.58663501937,4.66355764005217,23.5918203452292,4.07092731684323,261.004122,"csi_scale_0.7","247056464010661",23.2768250347608,5,25.5573733198308,23.2768250347608,31.8901613238816,269.210644513559,"Q1"
92.8180458053151,604.248085225672,5.3106010068734,131.745044569692,5.61741955894676,765.478814,"csi_scale_0.7","107546312010661",91.9870807970523,5,80.9690585364252,91.9870807970523,80.9690585364252,527.110845295976,"Q3"
134.917684882379,1720.58419326118,3.79429925372545,165.768702897111,3.62028012366801,2318.946868,"csi_scale_0.7","247056238010661",137.053057107497,5,131.452005724687,137.053057107497,131.452005724687,1676.38692747769,"Q4"
78.5330585600283,1276.08957446256,3.36140452458409,100.308092229664,3.3299941247525,1658.523566,"csi_scale_0.7","304030558489998",80.1609756811592,5,64.4841437391646,80.1609756811592,64.4841437391646,1047.80770101797,"Q2"
102.114415503792,939.346674749784,4.46751152339991,114.761683558078,4.63756674815826,978.338568,"csi_scale_0.7","222517727010661",106.87008881445,5,93.0340100353228,106.87008881445,93.0340100353228,855.816365732152,"Q3"
90.6008803002792,397.736416355267,6.46701152860828,100.26844061406,6.2467611751754,471.115146,"csi_scale_0.7","15666329020004",97.9117867882238,5,79.854024613985,97.9117867882238,79.854024613985,350.557891669997,"Q3"
77.7415900120903,741.323825845549,4.38791124907179,80.9899846346311,4.67825895822611,678.47744,"csi_scale_0.7","168928275010661",67.1579098581802,5,61.2738058776386,67.1579098581802,61.2738058776386,584.291267907748,"Q2"
99.9159305928415,555.073080683575,5.74880252363342,115.403607814433,5.89180524822843,609.530204,"csi_scale_0.7","75975933010538",105.648573092419,5,90.6082951052125,105.648573092419,90.6082951052125,503.365431329328,"Q3"
123.161538223911,344.922230033351,8.09677487476831,132.773634361681,9.43333580087102,273.5608,"csi_scale_0.7","52708815010538",118.065157770027,5,116.163673067765,118.065157770027,116.163673067765,325.324234669389,"Q3"
107.709421999663,417.285531827461,6.88407017473857,36.1007605476677,8.56290449166247,90.27069,"csi_scale_0.7","52687547010538",32.7829764169606,5,87.7094219996626,32.7829764169606,87.7094219996626,339.801960923373,"Q1"
211.373161842498,5075.8211977003,2.76507470334466,218.768905679724,2.70922048825647,5464.739982,"csi_scale_0.7","375823511489998",214.861119268093,5,211.373161842498,214.861119268093,211.373161842498,5075.8211977003,"Q4"
168.559524293444,1422.67059315187,4.66401110474517,187.599955288518,5.12642116843517,1308.810512,"csi_scale_0.7","171137971020004",164.241219414361,5,168.559524293444,164.241219414361,168.559524293444,1422.67059315187,"Q4"
17.4508001087054,96.1034486677164,5.77395361018876,20.9361324868808,4.91007983001309,159.217926,"csi_scale_0.7","52889876010538",14.6277255426359,5,-2.54919989129458,14.6277255426359,12.2155600760938,67.2724140674015,"Q1"
166.392395863711,4405.00061017526,2.63347291328783,171.625401147649,2.69563094418389,4330.452804,"csi_scale_0.7","107545342010661",150.11538708381,5,165.356610515203,150.11538708381,165.356610515203,4377.57967505075,"Q4"
135.570665996871,703.521147117548,5.94811547515648,149.458877014248,5.85880796668167,798.317774,"csi_scale_0.7","375823275489998",138.506981358361,5,132.375450190097,138.506981358361,132.375450190097,686.940112620591,"Q4"
140.720241529314,5465.16981622351,2.17426041975142,124.303182943302,2.16596048630479,4857.958508,"csi_scale_0.7","107546144010661",113.860465053175,5,132.940206819901,113.860465053175,132.940206819901,5163.01562432498,"Q3"
154.995984274236,710.971545331592,6.32658311614893,121.562981143156,4.94176755588875,912.660648,"csi_scale_0.7","53055188010538",154.592768508304,5,154.793094850456,154.592768508304,154.793094850456,710.04088504493,"Q4"
91.8254492966083,411.447148399815,6.4011736272297,106.435022198517,5.42457204704195,663.172032,"csi_scale_0.7","107546298010661",90.2744505434122,5,79.6578734100454,90.2744505434122,79.6578734100454,356.927247437572,"Q3"
120.736743748062,495.671561482913,6.6874081907816,55.9377375255573,4.92417605234087,422.970778,"csi_scale_0.7","53046080010538",131.197262384023,5,116.181752088525,131.197262384023,116.181752088525,476.971538951781,"Q3"
166.104637919781,2074.17435460678,3.8344524266603,175.033924222401,3.67525247734157,2375.858012,"csi_scale_0.7","15666751020004",159.316180576892,5,166.104637919781,159.316180576892,166.104637919781,2074.17435460678,"Q4"
46.0834784012391,331.597400715665,5.05128848211443,28.8756849357637,9.37939230440864,60.18046,"csi_scale_0.7","15666841020004",24.3109417713648,5,26.0834784012391,24.3109417713648,32.2584348808674,232.118180500965,"Q1"
166.537098294084,5679.59603915157,2.32023448598599,169.956927130127,2.184273540321,6531.266896,"csi_scale_0.7","304030229489998",157.391724686671,5,166.537098294084,157.391724686671,166.537098294084,5679.59603915157,"Q4"
80.2628878190035,2231.96584356206,2.56950059887792,111.147060101014,2.72049559312409,2753.433152,"csi_scale_0.7","171137944020004",74.7238758602183,5,65.2025473781489,74.7238758602183,65.2025473781489,1813.16499587507,"Q2"
162.882765537293,1630.8081309713,4.28224230688857,138.61551804318,4.77160840501583,1116.23304,"csi_scale_0.7","171137623020004",168.495871838639,5,162.882765537293,168.495871838639,162.882765537293,1630.8081309713,"Q4"
116.833253190993,520.94807735779,6.41683865773845,126.913638326138,6.33703675823099,579.439974,"csi_scale_0.7","75845359010538",117.095415778498,5,109.654993720357,117.095415778498,109.654993720357,488.940918711867,"Q3"
142.244524951796,576.013227020006,6.73343475236019,164.42703854313,6.73968236653647,663.692618,"csi_scale_0.7","243882746489998",147.792921581777,5,140.776707603203,147.792921581777,140.776707603203,570.069362341027,"Q4"
119.872975289752,2987.58855372363,2.71415942397684,134.86037557953,2.61580947655725,3613.638944,"csi_scale_0.7","52799354010538",102.651372986287,5,110.00779164678,102.651372986287,110.00779164678,2741.71904342839,"Q3"
104.033500500364,2227.40399211572,2.92834481339635,92.9024259471785,2.81620164034387,2147.69285,"csi_scale_0.7","53101944010538",72.5806204436572,5,88.5744652571548,72.5806204436572,88.5744652571548,1896.41910119723,"Q2"
41.5750961673099,829.979500440841,3.03262040577062,2.65869128004826,9,6.018046,"csi_scale_0.7","375823644489998",2.37148697510478,5,21.5750961673099,2.37148697510478,29.102567317117,580.985650308589,"Q1"
35.1486247770507,92.3913413497476,8.35744711771429,41.5274009053621,3.84134182403372,515.990198,"csi_scale_0.7","222518501010661",31.6088852183516,5,15.1486247770507,31.6088852183516,24.6040373439355,64.6739389448233,"Q1"
29.7694619659145,472.345575783934,3.40165818503448,20.8868287745435,3.09842726655492,398.898594,"csi_scale_0.7","304030606489998",25.9769888228226,5,9.76946196591446,25.9769888228226,20.8386233761401,330.641903048754,"Q1"
