SPCD,n,B0,B1,B2,B3,B4,B5,B6,B7,B8
403,21714,148,0.00968759510827399,1.27925857565166,9.32531328694737e-07,0.000301783081513938,-5.80624851252188e-05,0.270334239730448,0.0290423947500668,0.639543935291143
407,14650,140,0.00774239189491125,1.35965527390602,2.5744183009298e-06,0.000240160271570113,-4.3660768331865e-05,0.276277979542618,0.0292563109748739,0.276475979131847
408,8505,118,0.00882895221839034,1.38813230386626,-0.0974488749626257,0.000406617838836297,9.3110689131603e-05,0.065490451223263,-0.00309682700672949,0.259196730391518
409,22142,145,0.0091171272170552,1.31566796080801,1.30778026106293e-06,-0.000403119045875276,-1.05143950999686e-05,0.262759282283354,0.0294176988203454,0.627752232218529
461,7189,140,0.0138979294935085,1.39026653146925,0.211695122800342,-0.000421585946672019,0.00121810632229228,-0.110059946152825,-0.0751385582115632,0.495676768767331
462,8122,129,0.0161411544450765,1.74695898145137,0.0267155130093132,0.000676925265460349,0.000339723869022172,0.00367719998103764,-0.020379689266186,0.238069471046669
491,7062,98,0.017756001763305,1.50051183766315,0.0526747135620542,-0.000572319942136373,6.22412689052329e-05,0.144211764357204,0.0246530026146733,0.591840562615258
531,44388,140,0.0121273737478769,1.40689011851616,0.00818075105986285,0.000918919228486146,-3.15483509720788e-06,0.236088747336573,0.0238136701730626,0.320681829643688
541,26161,146,0.00940044438523272,1.32213499745157,0.0349784588871077,0.00113410182333103,-6.55858052212611e-05,0.120269523714027,0.00305138250879012,0.100706118552381
543,23919,111,0.00881851293041743,1.00281575069451,2.28762357251928e-06,0.00106280575189603,2.05345223541804e-05,0.280251126147219,0.0229055673025393,0.22907773405149
544,27804,148,0.00689934717782002,1.01812737064634,9.33713976606241e-06,0.000323969493771154,0.000268090872154174,0.255248358758365,0.0124132939185676,0.445682802485095
591,9815,99,0.0159554081665443,1.4819185083825,0.00347241377998816,-0.000556219709072878,6.82905190575674e-05,0.269862664345808,0.0412194800582363,0.639461286899993
602,9364,141,0.00679591467519452,0.831065409058255,0.0759525803994567,-0.000130264057003696,7.63680508700305e-05,0.20460424343282,0.00525492998739729,0.246920840387722
611,96180,159,0.0150578398217963,1.25661884854104,0.13342202249705,-0.00119941771893366,0.000120326715010323,0.201284273395758,0.00478667560278471,1.04124456727396
621,61019,165,0.0139406413283183,1.11244840590238,0.216383583265735,-0.000211722627735919,-1.04504081668298e-06,0.325804347205381,0.0204932716464715,0.797172957592411
631,8884,151,0.0110953802790575,1.39212698316784,0.0610126612958605,0.000218627576761031,-1.9146032380509e-05,0.0529600148844737,0.0241495703189368,0.424590252845831
653,10620,122,0.019719167054629,1.52735918332925,1.69373395338138e-08,-0.000932523293598853,-0.000491588281224861,0.174709419394694,0.0181162008335691,0.830175458100829
691,7224,133,0.00756651219874368,0.888878399486049,0.00197205825755691,-0.00021726943225119,0.000266776859099857,0.0895380924358484,-0.0331161953208429,0.419619746565993
693,32010,144,0.0104041700366874,1.31365890582254,3.84178481363256e-08,-0.000336899927257695,2.06553427353318e-05,0.253763366623969,0.0307337559835491,0.650530654605956
694,24657,135,0.0070169951771142,1.17688018104151,9.58986764659814e-06,8.21931052628473e-05,-0.000301239359108688,0.20273187344723,0.0105228178372004,0.280034821360974
701,12501,94,0.0189735510544446,1.52600126719594,-0.14339840541579,-0.000663836521127908,9.64201218364722e-06,0.158371649201038,0.0184394725683993,0.781829109869709
711,19433,112,0.00210051534392011,0.124993526479273,8.09550350977898e-09,-0.00187458146947439,-0.000216289782822207,0.328930755841387,0.0188924923774737,0.534930593500217
731,5067,160,0.0130514727407956,1.15243769443271,0.169632443211221,-0.000259828211802389,-6.4540407969177e-06,0.219623879396823,0.00377889693138053,0.510954752632854
741,6299,100,0.000348128520962468,0.849531048023471,0.0426143082903337,0.000345301198543569,-0.000113900460283789,0.997680266023266,0.0658217865514325,0.158198879134689
