SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
129,101750,11344,-1.90223268850767,-0.526932198621605,-3.13714874781637,0.426338529056835,0.174483640801866
319,6414,2985,-1.20429114217956,-0.307520885073294,-2.53067683655744,0.0415462696034828,0.0612329077126541
371,77037,8255,-2.51554492321382,-0.143821148417447,-3.57673150499493,0.314192963746367,0.0589024371839377
202,213581,37608,-1.805123280193,-0.627011279312991,-1.57985512834388,-0.171434843926382,0.692411653279568
242,18414,2444,-2.04835071622452,-0.686438541668342,-1.23349484291337,-0.332552035261346,1.12887069421021
73,12237,2074,-1.89639201962681,-0.743159198847868,-1.92726260310932,0.14200087621521,0.71951244468417
746,303910,79584,-1.50314225248822,-0.414558036701805,-3.38755360468011,0.115462849076196,0.063946437444716
263,47142,8796,-0.997673574086394,-0.785312744043127,-2.01853740732323,-0.477297406374045,0.81050930995986
17,33294,7515,-1.68383863034643,-0.502838932176145,-1.48085483476399,-0.535575016233411,0.827690060474539
375,127094,25042,-2.00660193557211,-0.0959608636375843,-3.99716754428672,0.231634010813195,0.231380893455403
19,58284,14064,-2.31136779908519,0.07252428649384,-2.30157254732047,-0.225430084660787,0.197617316228581
93,47130,10321,-2.9327079296156,0.0183422570789916,-1.29419129913856,-0.319838867474405,0.567085259666006
122,111423,19381,-2.68803478086911,-0.330429319303323,-1.27615216490937,0.156689043672765,0.453715232659774
108,114598,30938,-3.08466896216048,0.0860795863235593,-1.43810150189382,-0.124562516556716,0.501209014017087
101,8934,2658,-3.28010813858314,0.443995376705145,-2.08237729555273,-0.0885407706820394,0.272216973958618
264,14844,1451,-1.94165193961513,-0.521882205024262,-2.38132576174485,-0.343708915981296,0.374307798775114
351,10582,3479,-1.29142982197112,-0.592535029810682,-2.56505334696737,0.277984879719053,0.648541223006437
475,6945,789,-2.70414400891861,-0.268125925263472,-2.92876726952838,0.397199475423272,0.501491545262459
64,7818,755,-2.78965824599473,-0.613964529953793,-0.783465078898605,-0.50434564836253,0.66627072821214
65,58189,1934,-3.86977979476696,-0.625311749206501,-0.518717929260009,-0.646209057986497,0.344861648086399
66,11352,980,-3.92069391233099,-0.242104476366768,-0.723422326382423,0.358689979239744,0.274754901293832
133,23656,2133,-2.98166104810497,-0.193021858649339,-1.83684228004302,-0.563541715180471,0.412488230605372
543,77769,8353,-2.36562392298205,-0.359213416185105,-3.71111516041339,0.33257343837894,0.208983524764343
809,14355,2519,-2.40618144523222,-0.112687796150229,-2.36022185873148,0.742867818374729,0.0399072368715544
823,34552,2303,-2.584061918359,-0.436918808482938,-3.80928989841387,0.947610570258534,0.325878839670015
741,29148,8239,-1.43761349136131,-0.318626462254429,-3.64822647890438,0.531338774497601,0.201549510100075
125,76911,8052,-2.17052033048104,-0.584293144871565,-1.9202980926785,0.28102913419854,0.503516003599242
105,43235,10927,-2.07716583817915,-0.0921651028778133,-2.90637096688277,0.69093687725861,0.314210046667501
94,36614,5422,-2.26610142076656,0.0167352487737016,-3.1452882661236,0.259462126876065,0.188870438703266
71,54523,6077,-4.21926429718307,0.680642310386763,-2.34621203415117,0.596847799414857,0.312392559784625
379,5579,1502,-1.54342000542528,0.0707636399972076,-4.37996755794489,0.354578087622255,0.0572020343196259
97,82778,8743,-2.73412911093228,0.0364372888016116,-3.24465019432992,0.0776285135366505,-0.00158330547220812
12,285023,59099,-2.54975532035045,0.475441098202586,-3.2360354058992,0.103703200333521,0.075622351208636
241,181337,9347,-2.94323664648096,-0.167241352107701,-4.40653163421666,0.228280511898221,0.127076906452663
95,105685,14448,-3.57347538932981,0.495313769919189,-2.70201751738257,0.405775812819521,-0.00179612089519729
15,39608,9182,-1.95259822820547,-0.342644138654238,-1.45514374030184,-0.294922044880344,0.37271421560954
106,42089,5168,-2.72900907564353,-0.226318381993168,-1.61059520848892,-0.511283090964711,0.213970903496836
814,27264,7825,-2.13369814896205,-0.570311756492282,-2.06681208208609,0.116955814457667,0.300686366665206
756,14037,3005,-2.63087587698016,-0.499325078620916,-1.35500370046187,0.654150464692881,0.529612042144388
116,6680,865,-2.43165131038086,-0.404476021461962,-1.63291080625644,-0.244239773087863,0.472038764837058
81,11529,2279,-1.71935828037918,-0.610884897160825,-1.09155663249413,-0.320227715395043,0.484518637192615
20,7163,1376,-1.17427266039199,-0.545757133005318,-1.87271349112182,-0.440169570349642,0.245687083755547
69,14712,539,-4.43637513115269,-0.23714256654535,-0.943990447269716,-0.121060699510817,0.450386345633273
63,6432,514,-3.4943636984375,0.00577213428153373,-2.8242489322571,0.62908720277085,0.357792709257908
61,11136,2558,-3.21334441321655,-0.480867015378167,0.624408759064516,-0.209534728131277,0.713994288617913
11,23669,3157,-3.02755407582505,-0.137026423413439,-2.28387551449663,-0.00962595476655,0.229431513319669
312,5345,1056,-2.35098862718443,-0.572706219162131,-1.57431876254685,0.199860623447046,0.672753198369306
361,6318,1395,-1.12037189072121,-0.788653472379688,-3.39997834987054,-0.0553408580783456,0.653677963357292
818,6866,1415,-2.88241306845075,-0.126917778929089,-2.65481939620876,0.409091613702276,0.435576951011193
631,15413,3398,-1.79064817147251,-0.590579937095107,-2.58722244109194,-0.0143101945864487,0.666190251914041
805,11932,2300,-1.75217573359146,-0.691513041201106,-1.89134043774744,-0.189990670758235,0.602629068414776
211,6315,696,-2.01230694608856,-0.63926523304284,-1.72365285597961,-0.312055878349837,0.662556572308594
