SPCD,n,B0,B1,B2,B3,B4,B5
263,38264,-1.48639953850181,-0.448778604548601,-0.227946348305254,1.59279442465569,0.474768595273742,-0.0846657840673121
17,25756,-2.30123137973982,-0.380160082846858,-0.0676607603169853,2.04317460413553,0.647451707972366,0.0488841753337426
19,44103,-2.3950306212257,-0.424148737375417,-0.222789422615283,1.57328842714059,0.403118244825324,0.13945477345119
375,83000,-2.97142783237358,-0.417264293821772,-0.0919866505263835,2.013613290491,0.585852568979341,0.00663960866698372
93,36598,-2.14318658537005,-0.52030099046219,-0.099047425298801,1.42485563674029,0.607318053679201,0.214459784286481
122,89991,-1.24998329192908,-0.592705107018069,-0.0988390397895988,1.27747185196674,0.670373886835764,0.127653458515299
108,83410,-2.12280657346856,-0.581047319696554,-0.268257617536228,1.41911665286643,0.45057131511855,0.149970934432931
746,184678,-2.96622249526183,-0.192313622846803,-0.0447112339343643,3.71663192437339,0.704651464037228,-0.107886951650717
101,6263,-2.95736980899187,-0.432338976001702,-0.0600870910168447,1.75745613945347,0.705441790864915,0.09164941028631
264,13364,-2.61755080091975,-0.46937803554826,-0.0929802822633897,1.70929929020556,0.549411677109789,0.0539077001532697
351,7079,-0.954681963399616,-0.415309113500192,-0.0696789856552237,1.17986447469539,0.690223557586504,-0.0047989915965477
475,5909,-1.88352662624418,-0.768791269146208,-0.349333609623483,1.53462223631363,0.422444707932031,-0.0451352683118964
113,3588,-1.65370563810812,-0.660250768539814,-0.180415765560029,1.14372251991616,0.487059079006681,0.128578065974694
64,6997,-2.96258839495701,-0.311952531731138,-0.250841417738106,2.26222172002523,0.388121992215984,0.0910659109670817
65,53203,-0.843401760295857,-0.748625787043903,-0.381283302592126,1.15450252761401,0.440743611357879,-0.0440375796988571
66,9849,-1.37025731148962,-0.621548349946386,-0.216426742143049,1.41972010832195,0.532572012692785,-0.0580323352310533
133,21293,-1.38629929837621,-0.712914894712281,-0.328421375759897,1.21555060886743,0.428678909803365,0.0449913834026041
