SPCD,n,B0,B1,B2,B3,B4,B5
128,5803,-2.03382689511673,-0.513071774338502,-0.177312674362281,1.35309186378127,0.594462289497534,0.049110354333127
315,12438,-2.60868360721161,-0.229040237882728,-0.358233510887644,2.54315420912054,0.3534785845127,0.0160968588984604
129,84233,-2.40036549860541,-0.342780359029301,-0.0418383593488243,2.02466759993853,0.863860820773659,0.0402548819668107
319,3274,-4.89090474146363,-0.0040954855639712,-0.0218866632666419,157.277435638684,0.627033702265564,0.0391026766470532
371,62432,-1.79048554935449,-0.301674970074386,-0.0185043705330184,2.38988935514868,0.912163774766585,-0.0698014095974892
126,12011,-2.89732622964301,-0.31364714082083,-0.0100086869864196,2.0075392836522,1.14008058069987,0.0382436457544162
202,175139,-3.991830482866,-0.498409181798228,-0.122654443830244,1.93070712829409,0.566779455066307,0.080738685964668
242,15860,-1.84652032403813,-0.296536235531805,-0.181381853763955,2.38067179844972,0.485892976341279,-0.0221364592322433
73,10149,-1.79133090344706,-0.513918302316413,-0.146094292484056,1.3087618901255,0.580223266708573,0.00441802832897398
263,38264,-0.0698412621980514,-0.448777386236998,-0.227942850475752,1.59281771196655,0.47477251550117,-0.0646606888236546
17,25756,-3.5059757388974,-0.380160028794673,-0.0676605605941468,2.04317483863821,0.647452236177492,0.0566338847113418
19,44103,-4.0320792276101,-0.424148766695263,-0.222789615809329,1.57328834279725,0.403118105698537,0.0888226033750537
375,83000,-3.06410658395063,-0.417264284689545,-0.0919866148749906,2.01361322331105,0.585852636880336,0.00633178365709629
93,36598,-4.71887815418044,-0.520300989403371,-0.0990474651564654,1.42485562259634,0.607317984971635,0.140405172130121
122,89991,-4.95903140577299,-0.592705124525595,-0.0988386609192569,1.27747190145184,0.670374627082597,0.18133847176299
108,83410,-3.89071653905807,-0.581047364137909,-0.268257980257924,1.41911658168871,0.450571072882527,0.0942978086622846
746,184678,-2.01264200418517,-0.192314587034803,-0.0447128255861745,3.71661208103269,0.704643661537356,-0.0615773019015133
101,6263,-4.2369867408416,-0.432339061274793,-0.0600872468982352,1.75745580876968,0.705441317961112,0.073900426914141
264,13364,-3.26211385984121,-0.469378022490647,-0.0929802583567657,1.70929931288468,0.549411714682349,0.0314331367818393
351,7079,-0.855563121210514,-0.415309087091738,-0.0696792446901005,1.179864635437,0.690222855700155,-0.00471864354954936
