SPCD,n,b0,b1,b2,b3,b4,b5
693,75807,1.66036397129124,-0.368833165081253,-0.506044821080461,0.0693896360752737,1.73024156094259,0.191503490359886
694,54691,1.56525298428086,-0.0818279906950792,-0.865402118038239,-0.161239280891565,0.112361806571453,0.0894254162341528
701,47593,1.57858443608034,-0.00798047031406796,-1.57081494644528,-0.352908968732886,0.222517595373236,0.0220536308381917
711,46737,2.65459321109387,-0.667561045175532,-0.38242822382499,-0.560490704321055,0.0932921423655528,0.174096359680295
731,11862,1.77336636672224,-0.118816921329415,-0.78100744299582,-0.455731335446411,0.217637817882059,0.0519256083315237
741,29148,1.78006765390614,-0.337163626142876,-0.63728507730596,-0.242667591682521,0.220464714463461,0.0977939149428658
743,53007,2.03468299498082,-0.232422687636024,-0.629950275123982,-0.682389669447574,0.160032340855505,0.0355221907675368
746,303910,1.64868197055292,-0.190021912173472,-0.663908700672449,-0.327598172911125,0.0948428454759221,0.0835987890888676
762,96539,2.14512470327963,-0.253278143457815,-0.598985098696871,-0.784009347338576,0.141410502906447,0.125159327044311
802,191929,2.48065365426988,-0.403102006309666,-0.56373147605689,-0.467274870209447,0.147550553809778,-0.0105815409153269
805,11932,25.0417511005051,-0.101510194662117,-0.768489969977075,-23.7474153626042,-0.00660098149308,0.232467408028952
806,41393,1.9922822364276,-0.256389238157273,-0.606622066221427,-0.303333613186408,0.0454951437757457,0.0133407859873746
809,14356,1.98861867254724,-0.323938898017504,-0.622026987308504,-0.326364598072472,0.055783807470121,0.0358641032005338
812,41641,1.85079814524395,-0.163248130632257,-0.74625203527522,-0.539023134577244,0.142904733144065,0.0366157787308214
813,10182,2.04543411193481,-0.161600790576533,-0.734769877219061,-0.603716893007271,0.131836558135928,-0.0296785685479506
820,32134,1.79363866996252,-0.256325254754754,-0.60669751628687,-0.303300093716676,0.0455106702802504,0.0652151458735821
823,34552,2.74078521160805,-0.858924985108681,-0.369292620667699,-0.160266632334795,0.0930458138720789,0.0803315069318818
824,11651,1.06118083701291,-0.0688272381251977,-1.10517396741058,0.149809928769685,1.2269644871269,0.0989048580569457
826,11982,4.44418038258957,-0.274061783266135,-0.656902639328262,-2.57718511398774,0.0144360431550878,0.0617995803237267
827,87434,1.79799670366309,-0.242230650267456,-0.627440952679717,-0.382749895594134,0.0772147361862557,0.0646075365760865
831,16722,1.83613206674442,-0.189182413898317,-0.751903684057091,-0.405597063300734,0.187626054642295,0.000610132624908544
832,96550,2.40709984503655,-0.296678556815032,-0.619176640184123,-0.426986575925552,0.240599202440134,-0.0423797280423195
