SPCD,n,B0,B1,B2,B3,B4,B5
832,84621,-3.39903358006705,-0.0160671513269961,-0.0070927207911929,29.2659659892675,1.07291155010768,-0.041355675111017
356,8572,-3.23100820244264,-0.220480996730351,-0.0872127190581796,3.07028845641018,0.640545601603999,0.0774055949533832
341,3759,-1.83181283234271,-0.224161054655749,-0.134191206064659,2.21717236018104,0.504308349401777,0.0135723987528477
261,84999,-2.17002318092445,-0.318670968857136,-0.0314330344912199,1.96039202709587,0.835033706798513,-0.00322934952628099
660,3019,-3.11853544833001,-0.286688659170459,-0.73139382347107,3.19102683342282,0.241465312426991,-0.0108229551205656
761,4114,-2.39238406090361,-0.246221537406455,-0.358665118206604,2.66581525375897,0.375474063468813,0.0912088626093384
372,37253,-1.77388958929642,-0.334728209963149,-0.161558432393541,1.58522875474927,0.541067800184579,-0.0173426695067285
912,6104,4.3345917942583,-1.31271955786089,-2.08449353199109,0.202451666812322,0.0726397194880034,-0.198418424249885
128,5830,-1.29548559517816,-0.506535256984195,-0.148443934170742,1.37676277327451,0.620352839958039,-0.0522651383154929
315,12438,-2.54101483961053,-0.189583081771821,-0.210801663378288,2.9427034028197,0.442842252649185,0.0415737097508959
129,84233,-1.85067070498234,-0.339071319861813,-0.0403699407743189,2.09715777467534,0.864335652911344,0.00391249171143749
319,3274,-4.33569826734496,-0.00528386094807991,-0.00107922492908241,117.689426294335,1.22400062380406,0.0668918303336801
371,62445,-2.70009918610671,-0.310926812832575,-0.0233805439718013,2.2799217066219,0.87856034890333,0.000153868532221618
126,12045,-2.34173734084233,-0.286439021322083,-0.0104672311606144,2.12043246280034,1.11744963069196,-0.0410298187961563
202,175176,-3.25198562379799,-0.273033466862062,-0.0587689418114037,2.99942937552387,0.574430815502556,-0.239935900149223
242,15902,-3.05547300521756,-0.1889393738852,-0.0712152415171432,3.62399989426721,0.583865821066001,-0.122580593216072
73,10149,-1.79313060677444,-0.488105133388243,-0.128716453063805,1.34073457214677,0.592091063920245,-0.02266454233786
263,38266,-2.1149024752243,-0.347864715310857,-0.206662290459899,1.97435905016246,0.442628525565794,-0.155712843672983
17,25756,-2.66089096871626,-0.339363941688441,-0.0481901237618111,2.32241538863925,0.664310850392711,-0.0648382249897023
19,44103,-2.58241725236876,-0.386393463257522,-0.187616351583786,1.71709429465569,0.419968030974636,0.00248797638850009
375,83002,-3.07370157853582,-0.400282302250612,-0.069436160454726,2.09416246722046,0.630615622993515,-0.0175611271715682
93,36598,-2.59153938061503,-0.46308794092746,-0.0873401245625349,1.65138747861514,0.585690918400411,-0.111690009402209
122,89991,-1.86049427139048,-0.455016627861359,-0.0600360915710075,1.4852638535258,0.69815138174469,-0.160668355461445
108,83453,-2.74407521640469,-0.493764287544824,-0.187516947024426,1.72424506653372,0.467673992579208,-0.112138044855724
746,184678,-3.06061726207576,-0.178122699742299,-0.040917104808907,4.05914980257518,0.70777559029879,-0.0804926099426051
101,6263,-2.81249678871421,-0.439620152438338,-0.124821815379744,1.69113881762667,0.565208082135711,-0.0317857844113769
264,13364,-2.76156741898697,-0.451857544497843,-0.0959497371488182,1.7863809503789,0.52485453613038,-0.0261089998955833
351,7079,-1.36511346783076,-0.336750078514941,-0.035933566384945,1.35203680810642,0.777563029564747,-0.0962072654250615
475,5909,-1.75579436803382,-0.775499638822933,-0.443940799934079,1.44376074824096,0.372860885307796,-0.136901969518439
113,3588,-1.61094255998384,-0.696331065457319,-0.0628572170708467,1.08487730662787,0.678409571968485,0.299262038500363
64,6997,-3.24778690001898,-0.251333655306615,-0.254992217373722,2.62398302867904,0.290795104316987,-0.113351823421254
65,53203,-0.320266639724067,-0.767445138454414,-0.321013068710327,0.912619236230413,0.494282617324695,0.171598664628364
66,9849,-1.21224269158509,-0.570586780189999,-0.0456515138279222,1.14672080775358,0.833105315576008,0.285410107749269
133,21293,-1.83564456934697,-0.630899685894425,-0.301329782738409,1.32859975934325,0.400911250265042,-0.102002725248287
809,10881,-2.51763350094388,-0.141007489630195,-0.0793130702798882,3.62407000425924,0.658647624365693,-0.00884475369583716
823,24867,-3.4537240671392,-0.05293145688354,-0.0303748510360932,9.91440660377469,0.816250914991433,0.0173888459942942
741,14643,-2.78124146032206,-0.270350672339212,-0.109950105551309,2.56434912176307,0.500711250584218,-0.0201789430744976
125,60367,-1.27202203992335,-0.500715926957006,-0.0150542746852983,1.29859447895507,1.04037510024161,-0.0232329039491304
94,27412,-1.72359073958069,-0.532031913631241,-0.0988038078734447,1.43992373606856,0.654069338119977,-0.00660578686670422
91,3315,-1.53849365919518,-0.521007685038947,-0.110886586815071,1.60457984941913,0.676062375693886,-0.034696116057494
743,35568,-2.83831275827103,-0.219246429626813,-0.0270133952452389,3.35341950259571,0.810085471871768,-0.0221851876693704
543,58705,-3.3087518085265,-0.212670753603605,-0.0891186158465292,3.11385385476518,0.534575481522989,-0.0130525869300149
105,24434,-2.10061349913875,-0.457919718218031,-0.0735856330517481,1.5765467491625,0.709068509518665,0.00148846558025772
71,43113,-4.22508799104807,-0.223492267732359,-0.167426186440391,3.84892980810969,0.194342702596633,-0.189983960504368
97,73753,-2.72215173701137,-0.299353660217301,-0.0369747942835784,2.40360141006901,0.783883979333336,-0.00959671356899216
12,209197,-2.71012071310485,-0.267921953485644,-0.0740520448856194,2.52246165811142,0.623631627295074,0.0390554366854544
241,143573,-4.44970356172626,-0.154787967106267,-0.000115959839978273,5.50415701674767,1.56122716461611,-0.0621683807030866
379,4071,-3.92488497361102,-0.450463393954597,-0.0139145070577487,2.4496468956606,0.917536674179821,0.0354721317523819
95,80615,-4.20113740446463,-0.396407997021765,-1.89697491164173e-06,2.42536066743315,2.19096480817332,-0.0705277722008123
15,30264,-2.74375732413031,-0.280567409091818,-0.0915445394024507,2.54364917601318,0.449040520396377,-0.0419561312901383
106,36245,0.266526351221028,-0.745815993695747,-0.854806494708341,0.364001328136347,0.247682215005863,0.412945228187111
814,19169,-2.58305433991774,-0.373942683391827,-1.46761939103095e-11,0.0627454920505134,5.09948107771029,0.739935870502723
756,10546,-3.21948399673717,-0.00612332246390779,-0.0729505602833066,79.8751127092753,0.246149602123262,-0.34427383025049
