SPCD,n,B0,B1,B2,B3,B4,B5
611,172181,-2.31247320537259,-0.280317988189594,-0.0738067040226743,2.289836283499,0.712724625595849,
835,69973,-2.81528769399013,-0.21808421661819,-0.0413151009831141,2.69854654494116,0.855036425876192,
531,101182,-2.52643293920109,-0.214635343106445,-0.064089793653315,2.58412093180564,0.684298130819223,
521,7689,-2.50525696517445,-0.381771678423778,-0.209940532650584,1.8864256712175,0.468876360997667,
491,20085,-1.44525347811142,-0.8048047963869,-0.490499271136808,0.879136257815762,0.377234597232421,
812,32720,-1.8239957594263,-0.171922906522263,-0.0524275935469282,2.18578417548263,0.795785670917872,
591,18727,-2.68291656752668,-0.368404244583227,-0.291986182421788,1.84412484262241,0.337016960301902,
827,66200,-2.01314339798233,-0.0743079072699469,-0.0630923223252072,4.73941426933729,0.720143015282944,
131,533163,-0.436283694658301,-0.31278248126459,-0.049431773452074,1.13256558543522,0.84046226021521,
802,161628,-2.37791889405893,-0.158286189450388,-0.0251621353513191,2.74385932676807,0.939645291837019,
693,65435,-2.62345926265701,-0.208592215477886,-0.115658742256359,2.5014469919205,0.609825419263188,
121,28730,-0.803029408720069,-0.611358840004803,-0.101202318328016,1.20077696456035,0.70111637229794,
653,18331,-2.72848889353569,-0.107260884026255,-0.0412242186317305,4.1985913716986,0.734160028980045,
316,449259,-3.03998410041556,-0.18650305815523,-0.0619879244179025,3.60334438510836,0.695970587980162,
221,13770,-2.23095895525663,-0.309431624619384,-0.0675060074904776,2.35113431003657,0.64972034459718,
972,48713,-2.48090611567466,-0.134418521087559,-0.116922952208915,4.21393297007507,0.556001577205777,
951,46665,-3.01522691014332,-0.199553574647699,-0.0277459426108222,3.22990893439885,0.804122634971896,
111,82843,-0.768557134636182,-0.47166733269515,-0.0509759144529684,1.25286446224853,0.84178623476713,
721,4623,-2.58573510534931,-0.222852696158056,-0.154379979742701,2.77847696928928,0.505086800562273,
824,8149,-1.87161521692108,-0.213862856671411,-0.198444358667402,1.47407406506704,0.544680563781894,
621,104556,-1.62757498098766,-0.245863812590141,-0.0359150334939898,1.93991007824185,0.842842311581276,
694,46968,-3.45496428996684,-0.0787959777334528,-0.0183849513290759,6.12388468123439,0.824966409464115,
110,61065,-0.621784730241479,-0.474264916881766,-0.0286725293133587,1.00339905287836,0.998271307356527,
820,25201,-2.30963702985797,-0.014368750230776,-0.0763636994376007,22.4909508004005,0.618942445856373,
409,45122,-2.65596969382369,-0.176161400814735,-0.0673578183552197,2.77456511693003,0.734308851773951,
711,39842,-2.90133393478918,-0.178462892648203,-0.0360707172577379,2.71259373619325,0.74031432700934,
822,5287,-1.79192757127279,-0.214649969836947,-0.0407661051129674,2.15716919602209,0.844778030695073,
691,13187,-1.82595897076966,-0.154636372831827,-0.0154185478191069,1.97768522645333,0.935228835334622,
391,22576,-2.76375746164244,-0.141741682400896,-0.374459073800664,3.23357360781329,0.329046270815125,
701,37795,-2.38865702809176,-0.429220823786047,-0.346575041591323,1.41844703227175,0.393359921814494,
762,74241,-2.72385132619578,-0.215072592250546,-0.0653847316040332,3.22227868098878,0.682859457579948,
837,61402,-2.32504129142131,-0.164681976826076,-0.035418510370433,2.89913653197389,0.826168635426236,
731,9225,-2.45804776042448,-0.31169038274147,-0.0161655697447967,2.58803985048352,0.927482095195639,
68,68146,-2.06821065038851,-0.428681190719645,-0.132413475023553,1.80578145043979,0.624487858754381,
403,43307,-3.13293009403013,-0.071444755341007,-0.029682720144538,6.73864491346677,0.881247753026248,
994,5500,-1.9769291027084,-0.226878845041512,-0.0940618563375634,2.31904013516848,0.564036448576174,
544,55289,-2.67491249547479,-0.114577916452946,-0.0715003511539343,4.39338108364139,0.639398615608508,
971,37566,-2.269497365305,-0.259903487542689,-0.305752487831497,2.24347803030123,0.42944102572341,
461,12693,-2.21264431272355,-0.255304382940256,-0.130636183582494,2.51058304569928,0.575564183683865,
831,13325,-1.30762087941873,-0.17024688285924,-0.0900115661326284,1.91058050508043,0.702245646135915,
552,5958,-2.22581855691608,-0.265030501814048,-0.321027395100479,2.60474806738212,0.280283049595488,
602,17471,-2.27988904057722,-0.422642399802433,-0.0898105593060106,2.148642242168,0.582169300415427,
825,3059,-1.39875778551485,-0.109872008175224,-0.106175591862903,1.80494472338693,0.651088931543405,
975,14984,-1.91955453424784,-0.253984594822773,-0.354520911380945,2.32432739484341,0.414568396354011,
742,4850,-2.14019276694255,-0.264151662068073,-0.0580271387431127,2.99047050646719,0.751925665879155,
901,11792,-2.45847170160124,-0.400183281656495,-0.221864700407437,2.1285646945853,0.353415855607939,
819,3237,-2.43705415566709,-0.225180086720171,-0.148620766297085,1.79379691844366,0.567567128802527,
471,5786,-2.33771166599216,-0.202128833996645,-0.132631123541874,2.23964400895279,0.480291344082684,
311,4524,-2.99621198709482,-0.199371590952895,-0.103166362356634,3.23000402285528,0.595992593541183,
313,17288,-1.80395927484069,-0.228247726251912,-0.285129514154015,2.16243607235377,0.385747067072231,
838,10931,-3.31549966551442,-0.274460145546372,-0.189100590802651,3.52449674288827,0.451027243994969,
222,19508,-4.72279867531012,-0.0980409484673536,-6.23193128148635e-05,9.31225155689117,1.83077162299076,
132,33898,-1.11908884871812,-0.449528336515941,-0.0919713887741711,1.25922851526468,0.716079308841597,
922,5336,-1.86629238610253,-0.206925267044255,-0.0688098879445914,2.77315597658871,0.514085846350768,
107,5675,-1.68865507671279,-0.395969829443463,-0.092710918700874,1.69729169215669,0.74566266351522,
555,5381,-2.5041585431885,-0.136609350664253,-0.0520807119318242,3.72694652635441,0.580625181251983,
500,5179,-4.34349879605183,-0.172879389440818,-0.119482619905856,5.05309264443093,0.465189259990024,
931,18891,-2.48849342131156,-0.105640796442334,-0.200262351870514,4.08588118223725,0.434351094980791,
826,10082,-3.2296326996034,-0.181288459767718,-0.0631549831886387,3.78254169232908,0.681517053215634,
407,30100,-3.59488481035807,-0.057468858570266,-0.0267300174200951,9.85625192892667,0.816510799604051,
682,5597,-2.35125044193356,-0.212275161410706,-0.216507537830767,3.0581353300814,0.400404581249033,
541,55869,-2.82806961211646,-0.210478435149456,-0.0421137364006019,3.29559524453829,0.761381912334241,
402,16785,-2.52183819880697,-0.076630217053784,-0.0439856651218123,4.97573998425191,0.740818203225003,
813,8267,-1.605738110017,-0.151231662617643,-0.024167387465504,2.48134315128583,0.951188928337512,
373,4129,-1.33601412617063,-0.372399028161648,-0.117404001678267,1.54894796060006,0.631879763921585,
462,16195,-3.02634925559893,-0.148623823226068,-0.0625370895511219,4.68572694996611,0.610478427584709,
806,34340,-2.59132163572022,-0.0901767417193778,-0.0359942631923282,5.09667875929784,0.806057339341193,
641,7636,-3.14808291107869,-0.141454728741079,-0.0540505453172202,4.73045057361293,0.681238142419776,
651,3922,-1.56688160390193,-0.230349401417104,-0.123143302126274,1.53879668673934,0.627158856755777,
