SPCD,n,b0,b1,b2,b3,b4,b5,b6
351,10140,1.81322562340749,-0.324540463634249,-0.492840176554006,-0.278578633263845,0.101425615234494,0.0906386790365685,-0.0658487951121251
356,10602,1.88372912378533,-0.161780049637006,-0.700574070047964,-0.441087449160421,0.000721381514658181,0.144223463281345,-0.123989950916951
371,70462,2.67621293183973,-0.72894762950542,-0.433652340828832,-0.168443530333602,0.196861421952215,0.00996866071074658,-0.188415033633814
372,41283,1.57071973754959,-0.130723781937158,-0.764608578136552,-0.11316004502052,0.0185385760018829,0.16181810278855,-0.125081212424597
375,105253,2.09155544065615,-0.391209784754829,-0.581955827432256,-0.138774646975782,0.101405869086121,0.0107949736923159,-0.126384313332879
391,29603,1.16283071294383,-0.790488803052105,-0.340435245862431,1.08363325439738,0.407855833576347,0.0880739482626742,-0.0731109668340495
402,18814,4.67492354195083,-3.4072540037987,-0.119598297069029,0.546300267339783,0.932846527733286,0.228205647905084,-0.127534515343535
403,48579,2.19856737442796,-0.308549757205455,-0.619168667946199,-0.347194186350269,0.159178487223621,0.0432538861989151,-0.123440212668493
407,32764,-23.3023222092279,25.5978126847753,0.0179347063202121,-0.480388851160917,0.126802686261926,0.0225372436302126,-0.117933223462897
408,22594,1.64707563458359,-0.269672192110835,-0.647234391550483,0.110400711820862,1.60219868615396,0.130348319067085,-0.18325938601089
409,51263,2.12648020890343,-0.318220939962659,-0.575523852926149,-0.335861563526737,0.0442998373653116,0.0689031433498177,-0.0965435382696866
462,18039,2.03876309788096,-0.342930480987093,-0.548292116035776,-0.0997891633968313,0.0554371968656121,0.0646435260859415,-0.0996769300011961
491,31113,0.378239327400238,-0.652329089448395,-0.388965265152924,1.43813434116065,0.433725047958185,0.204733838204399,-0.0393521140506385
531,116017,5.64864671506715,-3.9322912260646,-0.113847176077893,0.0705513964945535,2.34810220712824,0.0329658337787056,-0.17454334077607
541,70687,2.05608926706496,-0.195939529904983,-0.631673336147059,-0.487638504916276,0.0767389718255413,-0.0193367637692695,-0.11709461344493
543,66500,1.9759892778391,-0.211333130871308,-0.615062344558188,-0.275281716835857,0.0398855313233531,0.0905177840378423,-0.198084460453512
544,68488,1.97483125089617,-0.390889818767958,-0.436314320337906,-0.229253295622434,0.0285235122643462,0.0630204031775061,-0.108331544594867
591,21839,4.68765936707742,-4.00542590298302,-0.103496573219046,0.545621740071439,0.935396965518273,0.284273966847901,-0.0629390030964981
602,19359,3.22691266073632,-1.18553466091971,-0.266091173137081,-0.409349023621335,0.244597317254073,0.0419234359309765,-0.116117046473752
611,219432,1.71824849207326,-0.109770952183876,-0.776303701684892,-0.524868307945705,0.0780761081489065,0.0918235226310039,-0.0937475771366831
621,121824,2.47096067000487,-0.232040120225094,-0.634888091113901,-0.909049361697508,0.153278344665552,-0.0214030867653894,-0.111140602559782
631,15115,1.70785970325576,-0.0477826129168163,-1.11255792659948,-0.328398189081005,0.000784373742781107,0.08038385306914,-0.140156890735023
653,22492,1.3546001486513,-0.144274074471076,-0.743155290326157,0.013092770202209,2.8663419237782,0.147340354065926,-0.0893086810166104
693,74738,1.66495267229014,-0.368833165081253,-0.506044821080461,0.0693896360752737,1.73024156094259,0.191503490359886,-0.0893671339523656
694,54346,1.58158522311422,-0.0818279906950792,-0.865402118038239,-0.161239280891565,0.112361806571453,0.0894254162341528,-0.0925673708699114
701,45096,1.61167872901777,-0.00798047031406796,-1.57081494644528,-0.352908968732886,0.222517595373236,0.0220536308381917,-0.096388620985029
711,45982,2.65969141003916,-0.667561045175532,-0.38242822382499,-0.560490704321055,0.0932921423655528,0.174096359680295,-0.0887454945731023
731,10790,1.76424912391414,-0.118816921329415,-0.78100744299582,-0.455731335446411,0.217637817882059,0.0519256083315237,-0.10611369378737
741,20313,1.78467484776073,-0.337163626142876,-0.63728507730596,-0.242667591682521,0.220464714463461,0.0977939149428658,-0.130493243437428
743,44464,2.07148170596776,-0.232422687636024,-0.629950275123982,-0.682389669447574,0.160032340855505,0.0355221907675368,-0.160821502281932
746,250322,1.68540549440668,-0.190021912173472,-0.663908700672449,-0.327598172911125,0.0948428454759221,0.0835987890888676,-0.0666214408464247
762,91627,2.16670383199464,-0.253278143457815,-0.598985098696871,-0.784009347338576,0.141410502906447,0.125159327044311,-0.106052417678485
802,181770,2.49959831889925,-0.403102006309666,-0.56373147605689,-0.467274870209447,0.147550553809778,-0.0105815409153269,-0.129651781712711
805,11537,25.1860869493633,-0.101510194662117,-0.768489969977075,-23.7474153626042,-0.00660098149308,0.232467408028952,-0.191536221147018
806,40340,2.00206573541754,-0.256389238157273,-0.606622066221427,-0.303333613186408,0.0454951437757457,0.0133407859873746,-0.149734091103884
809,13379,2.0211647202779,-0.323938898017504,-0.622026987308504,-0.326364598072472,0.055783807470121,0.0358641032005338,-0.198678174139764
812,41226,1.85142023375808,-0.163248130632257,-0.74625203527522,-0.539023134577244,0.142904733144065,0.0366157787308214,-0.096124010259858
813,10112,2.04139459780584,-0.161600790576533,-0.734769877219061,-0.603716893007271,0.131836558135928,-0.0296785685479506,-0.115936762044479
820,31939,1.79682690551396,-0.256325254754754,-0.60669751628687,-0.303300093716676,0.0455106702802504,0.0652151458735821,-0.100048853659536
823,27504,2.73972503888683,-0.858924985108681,-0.369292620667699,-0.160266632334795,0.0930458138720789,0.0803315069318818,-0.162776804196044
824,11467,1.07269448743794,-0.0688272381251977,-1.10517396741058,0.149809928769685,1.2269644871269,0.0989048580569457,-0.141278543202262
826,10964,4.47827707716745,-0.274061783266135,-0.656902639328262,-2.57718511398774,0.0144360431550878,0.0617995803237267,-0.152627222930785
827,86913,1.78718686242189,-0.242230650267456,-0.627440952679717,-0.382749895594134,0.0772147361862557,0.0646075365760865,-0.0985506343648882
831,16664,1.83084418021443,-0.189182413898317,-0.751903684057091,-0.405597063300734,0.187626054642295,0.000610132624908544,-0.0667578483901168
832,93305,2.42707585893758,-0.296678556815032,-0.619176640184123,-0.426986575925552,0.240599202440134,-0.0423797280423195,-0.156358667632548
833,114106,2.29170948816166,-0.222375336254363,-0.685270230774441,-0.563428943656184,0.17254456704618,-0.0157527755540957,-0.204311411607179
835,79955,2.27878033383352,-0.292195411601017,-0.653321939245735,-0.508239103749181,0.11535247736736,0.0425894117872649,-0.112300669942477
837,74125,2.14942873201501,-0.1859614332965,-0.758424369427828,-0.619271489721572,0.131675204019229,-0.00722431922058259,-0.189079399512894
901,16651,2.25922930099907,-0.850553526528203,-0.371626628432091,-0.160150292716371,0.0928723639217232,0.221520368520572,-0.066137773157664
931,26101,1.80430230386396,-0.317692677842818,-0.576046427022589,-0.335429202703384,0.044351889660121,0.194202004829378,-0.0647745493265223
951,53725,2.78533682465263,-0.667506196886266,-0.382448549741985,-0.560482928652286,0.0932923296250222,0.0590725529783991,-0.154233793787705
971,44380,1.20595414080398,-0.158246069012444,-0.786627896876192,0.231335083991829,1.42130633037337,0.189828379642175,-0.0940000671426817
972,64274,0.95529669488102,-0.0157241187894186,-1.34963250885508,0.4794060429778,0.973609284570132,0.0282512537909615,-0.102826195467784
975,19704,1.26906825215465,-0.0486682550662226,-1.00793736170865,0.000342456452517363,-0.157703036788075,0.0251504207429673,-0.0815149227668003
