SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
106,42089,5168,-2.91207336414096,-0.110473175211922,-1.71223951402704,-0.300237811886162,-0.230989071451776
814,27264,7825,-2.39469214977451,-0.371513599012572,-2.0015623368899,0.222806782165252,0.0383626154042754
756,14037,3005,-2.77059999809846,-0.410845480168216,-1.30724746866241,1.0850226374237,0.0119136340016032
116,6680,865,-3.587307671405,0.0202860192590432,-1.64622718499023,0.37896092432096,0.0513568658358395
81,11529,2279,-2.7217776580273,-0.303996421325254,-1.01201687785755,0.0797619168113636,-0.106276884674983
20,7163,1376,-1.63308625111907,-0.360609436543779,-2.22617263670323,-0.215817851634715,0.0945570713492498
69,14712,539,-3.09193383065243,-0.443170517093314,-1.74395448946355,-0.704222538316878,0.0692071652948624
63,6432,514,-3.23392716287376,-0.0612938339656846,-2.83586836452636,0.489355759341933,0.0989418850733812
61,11136,2558,-3.60446190766703,-0.178097976974945,0.226436291757018,0.229326866919476,-0.0537199986513061
11,23669,3157,-3.25713818019059,-0.0116786561492975,-2.52706791359772,0.088172255174382,-0.028618398981719
312,5339,1054,-3.28167966803758,-0.227524358778339,-1.62340265797377,0.53950465356364,-0.0219178301931151
361,6317,1395,-1.66016124256118,-0.619566091397361,-3.08100411480948,0.193021537952333,-0.038919356087417
818,6866,1415,-3.37340562490917,0.109494195199359,-2.74333807977071,0.595285615120874,-0.110145532899449
631,15413,3398,-2.50837652040568,-0.199757068782884,-2.85866763569669,0.17865143611918,-0.0143738531350212
805,11932,2300,-2.41381545424447,-0.393765183310201,-2.01396954784616,0.103329008339559,-0.197088611106908
211,6315,696,-3.06316438178951,-0.262230201117182,-1.96516741590404,0.166002254313177,-0.0538469329457687
