SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
806,41393,5807,-2.79937910078382,0.117977977117338,-3.66673989965561,0.922971031636567,0.179327953692818
641,9615,1196,-1.73867664526206,-0.611762617116181,-3.31943832154638,0.356788313177573,-0.0120913350633067
833,131665,13126,-2.61129716279777,-0.270822305383475,-2.98084611607792,0.631252249238302,0.0960412790688528
832,96550,7959,-2.76048358513353,-0.0931205964362421,-4.45245583212903,0.742535696457687,0.0587423449057423
318,314868,28458,-2.65578224167015,-0.277585222013276,-3.66890956585085,0.593041108945195,-0.10792988847066
761,6624,2410,-1.29712608900385,-0.103512946393614,-3.9492052196453,0.327677302051224,-0.141954136888165
356,10701,1974,-1.57756635294175,-0.459341370107517,-4.55461836706953,0.120580605287132,-0.0240851548570643
317,15693,1943,-2.39989416567412,-0.315975842971619,-2.95621617504101,0.628438747683964,0.121553966678705
408,22624,2351,-2.55623176557313,-0.221989878423606,-2.95172942830759,0.386415635164793,0.359883908062434
341,5025,1174,-1.96709053697488,-0.318835794008963,-2.82689799068692,0.443369200452767,-0.0183787448385549
261,100092,8285,-2.89328495047589,-0.0340845700500908,-3.3254805346674,0.232333152422718,0.356814776172869
372,42140,3730,-1.91365979734695,-0.576226915376148,-4.44843558257357,0.42344012651011,0.0283776658901944
743,53007,10032,-1.7324846136549,-0.417789004063765,-3.83344400344414,0.678830988258811,0.0806236572115572
912,7503,473,-2.69005572642514,-0.786076513704308,0.890426522316688,-0.258507383810507,0.145542811217861
128,7431,1585,-2.95386038741749,-0.0251460984229219,-1.34449376359508,0.773578898620977,-0.175680117860048
126,13403,1166,-2.6493938832389,-0.197620685233275,-4.40611808499377,0.867805446277039,-0.0680829362424379
315,18126,5572,-1.52238841803666,0.163375317994934,-4.16146834469496,0.276499778125016,0.131876766639855
129,101750,11344,-2.12862766081707,-0.440481335575543,-3.14841066864005,0.549797684283219,0.0348543771912758
319,6413,2984,-1.21363011732705,-0.271951776671977,-2.64036723296402,0.0669911235850863,-0.100933063921747
371,77022,8253,-2.65273575956929,-0.0752861900639001,-3.78194668164599,0.473337374206542,-0.204175269596554
202,213544,37608,-2.29713353869132,-0.371088441929736,-1.87312113313273,0.119545143976042,0.108947882270164
242,18370,2442,-2.71713009047542,-0.3815562233563,-1.47917236963074,-0.0630193862449067,0.241051172469565
73,12237,2074,-2.34918603726307,-0.404761582998536,-2.56220886723338,0.51009340376305,0.113312487439037
746,303899,79581,-1.50741920178147,-0.407763786779579,-3.48782284205869,0.195532323348135,0.0895784497214909
263,47140,8796,-1.85112906223937,-0.428573565653258,-2.34515487050115,-0.195454920030236,0.405225459646331
17,33294,7515,-2.40792516284651,-0.12998437167259,-1.8898034339775,-0.0932494219073969,0.129480901048881
375,127086,25040,-2.25417110718193,-0.0172654557950476,-3.98712724437788,0.509352034071001,0.0120202736420607
19,58284,14064,-2.52251037213295,0.161312663744834,-2.32685581397605,-0.0845592651154336,0.0533239174483557
93,47130,10321,-3.49247758133274,0.382532494607,-1.83914759929335,0.0276877111435448,-0.230548529787185
122,111423,19381,-2.68428427899523,-0.192991062558841,-1.85857468867241,0.306971300818365,0.0689466953003923
108,114543,30927,-3.69652669392036,0.441464461390032,-1.73379231708485,0.156140895077799,-0.00948445392467251
101,8934,2658,-3.59356436939838,0.563494852318798,-1.91637615394507,-0.0134922181750855,0.0445026480672503
264,14844,1451,-2.74143805092553,-0.244943467345998,-2.3499467337005,-0.114252785225733,0.200309257920827
351,10581,3478,-1.99265793458581,-0.297545625878398,-2.66518223953005,0.568098926853627,0.0691707170452881
475,6945,789,-3.6903799035978,0.12687594035576,-2.81948324621615,1.00182613507827,0.373615291236321
64,7818,755,-3.56787502286842,-0.27027023983439,-0.793958886840298,0.398551264655778,0.0484241803174979
65,58189,1934,-3.41077075359086,-0.655370530079589,-0.989086316512381,-0.604916188197079,0.138603748854572
66,11352,980,-4.12887033184381,-0.154286650110994,-0.659193046007058,0.519884485553177,-0.139420796488989
133,23656,2133,-3.41887962068521,0.0486547745048605,-1.9091373197232,-0.0685278391883204,0.233224823649502
543,77769,8353,-2.74948097267978,-0.233131791647047,-3.57336106274859,0.559248839913118,0.257579797475736
809,14355,2519,-2.36270724506357,-0.0817889271689356,-2.64252941299978,0.662639507188667,-0.210529417724894
823,34550,2303,-2.84924421402954,-0.333793959668107,-3.80584596655261,1.20680020348703,0.25042265049853
741,29146,8239,-1.478379448637,-0.324634850816934,-3.61611270468961,0.746942504058861,0.0253004477177127
125,76911,8052,-2.27149275171257,-0.472026708033038,-2.33408578626073,0.600603382840021,-0.0839242775259238
105,43235,10927,-2.27467925205714,-0.0770629278384978,-2.66397230553927,1.18457009741176,0.0281270931548341
94,36599,5419,-2.54464632219965,0.116895922716851,-3.1630595365808,0.460425547149513,-0.0222963693575071
71,54521,6076,-4.37922382987937,0.763723653149932,-2.38007039811909,0.844162209184852,-0.126818859365163
379,5579,1502,-1.65102318707066,0.0847601575398144,-4.19699427421578,0.441271843912133,0.0314049071888982
97,82595,8734,-2.8062912343466,0.0872313297391996,-3.35973748248775,0.113175177960135,-0.269575716658233
12,285012,59094,-2.60924865998606,0.507369777743647,-3.31354530776858,0.171192359807375,-0.0841171695489357
241,181305,9345,-3.16133968848554,-0.103127711178744,-4.36277952108151,0.349874600274163,0.00234579277019292
