SPCD,model_id,B1,B2,B3
471,2,4.74292868094835,-2.33540001856959,-0.332606757466213
475,5,2.82326172064322,-6.69229050327335,1.67629056284919
481,2,13.4401194429075,-10.9805421631051,-0.0681250372862399
491,3,39.8470167813583,-0.202844502971137,0.82558230849676
492,5,4.19715020484526,-5.99293040041913,1.98704645528354
500,5,3.79396974683557,-5.19958132705225,2.42327274454244
501,5,4.03160709195862,-7.3304230445019,2.7082899943147
502,5,4.37745786581097,-11.8251907384221,4.84404024426327
510,5,5.12798064078874,-10.6948588129372,2.70972052575061
511,5,5.67370732974775,-44.6522885659448,22.3845315598829
513,4,4.56941655616719,-4.93126610998255,0
521,3,119.943921392711,-0.0594261606448371,0.887362160186024
522,4,2.53409320307675,-2.34562093380543,0
523,5,4.0311629420271,-12.2093329638887,2.64891996263954
531,2,7.84986632788297,-5.48439795206407,-0.154149330236053
540,2,8.13606218879613,-5.56472946357305,-0.110078422262995
541,3,108.923208769068,-0.0737459295532818,0.872822507398674
542,3,96.6744473667976,-0.0871062903958265,0.927775889616051
543,3,87.7421887305523,-0.0869744056319589,0.829859092962405
544,3,103.04238294783,-0.0741987271862411,0.844796506505631
545,5,4.90456022422093,-10.320735460161,3.21947125467444
546,6,94.4817632929255,-0.116373340163741,0.875535836031788
547,5,4.86987465373082,-30.1783335586005,8.60608149199167
548,5,4.82691415149734,-12.032388874971,4.29969832772047
549,2,5.24041666998746,-3.09552523226388,-0.261787939860825
551,2,5.87489531630251,-3.44109934720058,-0.245144335191187
552,2,7.64517465712684,-5.36988449723511,-0.152339964578616
555,2,5.69918303678809,-3.60850007478401,-0.318970562620752
561,5,4.83141165016248,-16.9086482649805,6.64629157583311
571,6,75.96592454642,-0.110779352931297,1.11209201118134
580,5,4.82889880699837,-8.75476859804803,2.63804269088067
581,3,102.006204194451,-0.083417614426258,0.875058027415349
582,5,5.28852848492474,-21.3425857965703,6.84648102258685
591,6,75.6352746116384,-0.107378277290573,0.912994429164558
600,4,3.85850705722712,-5.88534308686286,0
601,5,4.65732873290113,-8.82340703136603,2.74937597806778
602,6,94.1761872112372,-0.0868548700989347,1.01201922264673
603,5,4.7119579891496,-12.1956969588414,4.63049777349191
604,4,4.19251547060318,-8.01986267656795,0
605,5,5.36938358414105,-41.4192431613345,10.6905873694999
606,5,4.31413973100933,-9.61442731575173,2.68514482975076
611,3,124.134999027986,-0.070035992314386,0.934832871873784
621,3,135.098354542823,-0.062642538179953,0.850584503390729
631,6,101.449069041289,-0.0719295614874211,0.972842567192274
641,6,66.2006528948916,-0.154421327592592,0.744171420162487
650,2,5.05101812843336,-2.82876972642368,-0.324112597297341
651,3,107.520572696666,-0.0905660163033707,0.955470299832218
652,2,5.61545053087532,-3.52523419455718,-0.332822262926835
653,3,84.7170715097382,-0.110177488570966,0.906015944286258
654,6,75.2428910778699,-0.144460637080664,1.06895534071487
655,5,4.71566241081358,-6.94573025461886,2.08792696647119
658,2,6.83971698636851,-4.47249711109363,-0.198956944458515
660,5,3.86311699243363,-5.79595723492354,2.7648405882708
661,4,3.71656983616296,-3.23023155329057,0
662,5,3.9647633312688,-4.7954017906112,2.0569923619309
663,5,5.62519975846557,-36.3607639581534,9.75387355101925
664,4,3.39056228326429,-2.87207630763718,0
680,5,4.59061712367341,-13.1149197267419,4.54649300512945
681,6,103.925453317896,-0.109559074295305,0.64792454347917
682,6,78.868989906573,-0.166677946707911,0.632792417183213
683,4,3.72800699060472,-3.77263700377985,0
690,4,2.98377855993712,-0.761254254836661,0
691,3,97.2860690499266,-0.09753312973419,0.982197981151822
692,4,4.20060307669921,-3.7039690292321,0
