SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
809,13378,2335,-1.85702024877967,-0.278479413484231,-2.82549845816849,0.476996149362799,0.467507490660846
823,27504,1807,-2.34910398990383,-0.370298409770982,-4.6079603048847,0.899395930202937,0.283698625666448
741,20313,4996,-1.18533243798609,-0.297452989549781,-4.42657309775228,0.595192445998752,0.275949637967305
125,69230,7800,-1.81318295209162,-0.686271695892011,-1.95274278932069,0.212904972146345,0.454183885321791
105,33362,7989,-1.95016974207822,-0.0988242250471741,-2.88372957177389,0.636639314460089,0.33588229306871
94,32541,4613,-2.5912381453053,0.150510699010763,-3.05276171101224,0.310750825808851,0.334904360438214
71,49193,5280,-4.48355036232888,0.696997466225447,-1.91894402939003,0.694092242816815,0.441127930619647
379,5579,1502,-1.42861282347582,-0.0292922487504431,-4.50094668973672,0.452568865347088,0.105828412605102
97,82593,8719,-2.73498989055632,-0.104127157172251,-2.87010814417088,0.0660411094611623,0.478362788096253
12,260656,49389,-2.50359195249307,0.444656738995958,-3.34993496971885,0.11564688470856,0.267175470839749
241,155416,7434,-3.19339995781455,-0.0542430617465383,-4.49917267136709,0.319104005976185,0.292990875579323
95,93268,11238,-3.73695187782169,0.524516708731021,-2.58702840981414,0.455096755528055,0.240771054533908
15,38259,8095,-2.19403012065173,-0.248827674277725,-1.81109223243817,-0.213550261553463,0.527348117263658
106,40833,4855,-2.6761322804983,-0.276090123348821,-1.72879576495269,-0.608259168101131,0.666704040291258
814,25966,7149,-2.19854969502487,-0.468121066219858,-2.33287091113508,0.0990017563960136,0.416813642052522
756,13585,2554,-3.04186481694902,-0.471508347754551,-1.14524368175928,1.1328133433812,0.66994452205772
116,6550,737,-3.14607249470291,-0.275357174465645,-1.50508355106534,0.198857903909975,0.616305639876149
81,11241,1992,-2.05317344790275,-0.569775891775534,-1.19457490765339,-0.158002597374018,0.527119240315282
20,7145,1358,-1.10979878862093,-0.539572591268026,-2.55555694717229,-0.254582211993157,0.634447852885617
69,14124,333,-3.3500770840851,-0.509447446147922,-2.18490322262557,-1.05160699374908,0.735493533160024
63,6015,477,-3.30654926860116,-0.0330081496719741,-3.14158233849858,0.39333400505599,0.662805185164361
61,10821,2245,-3.76254992802189,-0.349750175986275,0.435672362512352,0.290882258484965,0.890921678279604
11,23427,2916,-3.1290760829409,-0.149073464672607,-2.56908569849007,0.0451083797013773,0.489742204517022
312,5199,964,-2.36371224176967,-0.604721717963031,-1.79760014343016,0.231258512391309,0.565341871267639
361,6247,1324,-1.49958623565427,-0.637165580782957,-3.67887973425141,0.0614972306827251,0.741425541039847
818,6734,1283,-2.97895517173491,-0.0442998197104153,-3.49617155745423,0.552773397978663,0.548340290678376
631,15115,3106,-2.34916596564599,-0.409866599131989,-2.69784338161374,0.15680024846243,0.818876636322276
805,11537,1905,-2.67896558352744,-0.395285830676194,-2.30183017036006,0.190699184601245,0.897549299037321
211,6315,696,-2.3125446594477,-0.543343761305334,-1.91532352692344,-0.190948548164368,0.691411943524354
