SPCD,n,B0,B1,B2,B3,B4,B5
746,184678,-3.12319744895904,-0.178122198659491,-0.0409180144436124,4.05916471077154,0.707772121676832,-0.15770677730106
101,6263,-2.79307829357073,-0.439620195841987,-0.124821850317319,1.69113865934121,0.565208055807272,-0.0620162604829034
264,13364,-2.72355709055196,-0.451857487715154,-0.095949661182136,1.78638112603936,0.524854635287265,-0.0458724422238659
351,7079,-1.35581129940545,-0.336750075187093,-0.0359335561509286,1.35203681759155,0.77756308352683,-0.128613945508388
475,5909,-1.31906283231422,-0.775507886465064,-0.44400020199989,1.44374542031387,0.372838904209377,-0.810958777287345
113,3588,-1.90960989949478,-0.696331021990173,-0.0628571032537168,1.08487736879931,0.678409891427477,0.715867713669199
64,6997,-3.1307549820985,-0.251333683293348,-0.254992615713031,2.62398273261409,0.290794807950043,-0.29898209307061
65,53203,-0.901400241928946,-0.767445141653555,-0.321012813992867,0.912619413036366,0.49428278644962,1.10704033264613
66,9849,-1.67733503815179,-0.570653678861648,-0.045725406097289,1.14672378297799,0.832815219242055,0.969450266104469
133,21293,-1.48515517584919,-0.630964271821095,-0.301757565327591,1.32846455073647,0.400671402629666,-0.65829762839952
809,10881,-2.52080455585261,-0.141007495997824,-0.0793130276899889,3.62406989488892,0.658647746011183,-0.0205755633515154
823,24867,-3.45286216160235,-0.0529298692144779,-0.0303746851707312,9.91475042949952,0.816250908879159,0.0353521604668284
741,14643,-2.8126106943098,-0.27035067904873,-0.109950168377385,2.56434904757684,0.500711133410018,-0.0563584412131919
125,60367,-1.28861902215902,-0.500715671112267,-0.0150544189763023,1.29859534113733,1.04037322148566,-0.0744663624568683
94,27412,-1.72855455536825,-0.532031905793202,-0.098803801787568,1.43992375308544,0.654069345912544,-0.0168217801184414
91,3315,-1.5478592879742,-0.521007674954749,-0.110886568195778,1.6045798835373,0.676062407128509,-0.116516450729711
743,35568,-2.85944393141473,-0.219242651623838,-0.0270153641798138,3.35348608266538,0.8100740907564,-0.0545999552444024
543,58705,-3.3212704318559,-0.212670678638528,-0.0891184001231079,3.11385479268396,0.534575904881598,-0.0371429929422443
105,24434,-2.09853270547991,-0.457919709543181,-0.0735856352638865,1.57654675476782,0.709068498776721,0.00503199357427693
71,43113,-4.4579994707218,-0.22347756652599,-0.167276687761667,3.84913257123472,0.194528075352168,-0.596314407359579
97,73753,-2.72766734192676,-0.29935362995256,-0.0369747790258191,2.40360021895458,0.783884018364206,-0.0259083835881466
12,209197,-2.66888159150944,-0.267921954981631,-0.0740520491686476,2.52246163575224,0.623631617004256,0.109773073043938
241,143573,-4.48229451410141,-0.154789197068271,-0.000115993000330976,5.50411083846467,1.56117381953252,-0.178436266388836
379,4071,-3.89232159930737,-0.450463412723422,-0.0139145498875031,2.44964675122535,0.917536050564933,0.0935630056503849
95,80615,-4.29353880807153,-0.396408591845606,-1.92238451456177e-06,2.42529515875642,2.18880439962711,-0.243478055252919
15,30264,-2.69881917766162,-0.280567376016288,-0.0915443129496158,2.54364947391603,0.449040904035391,-0.0617670284440338
106,36245,-0.885200781669062,-0.745825276142653,-0.854864461511973,0.364000816681924,0.247673875086332,2.02163100436025
814,19169,-3.91028238370902,-0.374447760466701,-6.51015594854858e-11,0.0663406776642529,4.79723964536309,2.30997862605567
756,10546,-3.02862045683634,-0.00614535381313367,-0.072990244620465,79.5941615853273,0.246098597115577,-1.29791082615904
116,5806,-2.08780703587989,-0.355683369312273,-0.0922041074996597,1.86474170106853,0.461596151339029,-0.382007910902223
81,9191,-2.41828065216696,-0.42743368187655,-0.159015915176993,2.14174400369176,0.401206948454841,-0.171432569506277
20,5762,-1.5633021940937,-0.514106274475839,-0.288845906632435,1.65715869147879,0.336378644710048,-0.0747919235251911
69,13304,-1.20723765930693,-0.372978569235236,-0.374331145803934,-0.250288444815714,0.340104518246759,1.89226967775818
63,5628,-1.6491753635839,-0.492206258099442,-0.0141744405740628,0.80419219267092,0.924989566151504,1.02558097141652
803,3788,-0.130558156287788,-0.746932907598078,-3.65054168098063,-0.0384349829479379,1.16597244970543e-06,2.26321214180652
61,8448,-1.56433164418591,-0.195479165382994,-0.121837942751494,2.23405202930653,0.576577599214268,-0.734727434010769
11,20485,-2.436389996434,-0.478220489258351,-0.34471744311124,1.98218385416966,0.326018268679315,-0.150332091072042
815,3143,-4.61802471750492,-0.0147346162493183,-1.58749748948152e-06,44.444876083623,2.5294604871784,-0.16110758156459
312,4257,-2.71683319279359,-0.00328193006343619,-0.00393756148533892,99.4496071585452,1.098420097383,-0.297341217750037
117,3366,-2.5245801396711,-0.330508045838752,-0.0520897143708759,2.3495687954889,0.609779721016152,-0.0428416463177399
361,4902,-2.29364344092408,-0.28995149945398,-0.200323681996094,2.18385401712575,0.480917263894398,-0.108351482387394
818,5421,-3.07475376108335,-0.158335518976767,-0.177291435207391,3.35729610577548,0.418682575540433,-0.0467590549213538
21,3151,-2.11244060556418,-0.484811577388463,-0.0949889155692812,1.78469472011862,0.537726064455753,0.00829007476174853
631,11992,-2.96300785359858,-0.152509513369875,-0.105322155318791,3.74029166520807,0.550110952256464,-0.0448468237264441
805,9561,-3.00218937752839,-0.277580903171144,-0.82170033337012,2.79934506617591,0.196930663342018,-0.0600231009687251
211,5562,-1.889333335909,-0.0892182364714711,-0.0326038845211591,4.13542777233647,0.725766466602868,-0.196861498379057
