SPCD,n,deaths,b0,b_lnDBH,b_CR,b_CCH,b_driver
500,7354,2100,-1.8226165431155,-0.266398507147204,-2.77280286091431,0.30093722981054,-0.16698730546164
826,10943,780,-2.53514246920009,-0.232235825451998,-5.16524728602472,0.831734870198845,0.0141164316446594
407,32931,2200,-2.9342314332469,-0.145134816585744,-4.25477965609083,0.907014098044117,-0.0494445641151887
682,7037,1383,-1.54485306708631,-0.305834069704517,-4.09669506422099,0.25872329958407,-0.215209053172793
541,70748,13915,-2.24656444875717,0.047798583856548,-3.99160090964379,0.447277565700361,-0.0644681101466284
813,10137,1832,-2.81304651600897,-0.037958409569277,-1.89081926481323,0.672269940475616,-0.0953979979984755
402,18830,1782,-2.66926269835454,-0.0612382078103902,-4.47085856002709,0.694892484488629,-0.0371776209276359
462,17911,1581,-2.52891149378824,-0.344357619663122,-3.37513095969334,0.33525676285615,-0.157610984645649
806,41207,5775,-2.7413164971571,0.110658972478009,-3.86946486952049,0.943382529746177,-0.273829915239536
641,8759,993,-1.87360271950813,-0.631791604049768,-3.15463175378241,0.509301042994257,0.0258242589567658
833,113287,10817,-2.83210764254802,-0.0686384866225706,-3.56683022868062,0.790585090582489,-0.13627682506296
832,96143,7918,-2.80452555661766,-0.0655016831515417,-4.6070073852401,0.768491465256187,-0.261063053132861
318,273915,23589,-2.73248870327036,-0.0696854402678423,-4.167686882212,0.543157207104113,-0.013292956868407
761,6495,2347,-1.44370102348298,-0.0845664314298652,-3.59952375875139,0.373341866510295,-0.0109133838321424
356,10701,1974,-1.70160745888487,-0.369654156409221,-4.69000742726066,0.219741388191549,-0.243046401644126
317,12924,1528,-2.16368010748434,-0.244506760022898,-3.71032254395451,0.548297810520614,-0.0592650249985371
408,22613,2346,-3.00930950375263,-0.10834552078475,-2.43780938176552,0.609671918967898,-0.225819163763083
341,5020,1173,-1.96666685640389,-0.329632156302875,-2.97028641914945,0.46542707561065,-0.0320269543933502
261,93673,7794,-2.55302846809763,-0.0790338027531215,-3.45312332618854,0.11969861734806,0.241275351463882
372,42134,3729,-1.93358120811212,-0.591269711038021,-4.31620027267171,0.414850060197819,-0.0345939681085367
743,43558,7875,-1.63849536387608,-0.202297468920041,-4.932805193739,0.568172054967443,-0.0137963904885515
912,7736,484,-3.27205973719035,-0.546791275951953,1.11094481826831,-0.439967064928441,-0.130349730151583
128,7460,1587,-2.58591088883319,-0.141255004950936,-1.69731947263942,0.703807684364313,0.0711841934220542
126,13423,1173,-2.40694334849316,-0.312352970146654,-4.24604245865064,0.696406602522234,0.146457061707029
315,18038,5528,-1.48776560732956,0.182695176714451,-4.24738043439587,0.268274457273251,0.0188073215789182
129,95564,10798,-1.95825830293752,-0.462620550607617,-3.24363215522896,0.475370606113592,-0.0220175044449103
319,5974,2678,-1.18255019705247,-0.152411085039313,-2.84592658979123,0.0759142349794024,-0.0351699091611503
371,70062,6814,-2.30344987820762,-0.124643064472047,-4.248987246492,0.296004159537053,-0.144552138220472
202,213578,37608,-2.33766996840565,-0.366735371667557,-1.84367935210138,0.130012477633648,-0.145752699240238
242,18414,2444,-2.87499370812099,-0.34427718551688,-1.3895288515818,-0.0258477265429715,-0.247936216911126
73,12237,2074,-2.4571337878727,-0.364566034259331,-2.47555962227357,0.413762727639297,-0.139044147376445
746,244380,59309,-1.44851155848485,-0.188317594289767,-4.64919261811501,0.363062045788388,-0.303376394635703
263,47142,8796,-1.94703660044538,-0.425576270166101,-2.27022320933286,-0.146625056442196,-0.449682053749997
17,33294,7515,-2.64865169569252,-0.0582195917216213,-1.78450742940004,-0.0274438037426268,-0.202999460794561
375,102278,19045,-1.91268423372196,0.0750907631333139,-4.86308732217377,0.276966395346215,-0.0709276999046701
19,58284,14064,-2.54294730328457,0.162294826976974,-2.3164510449996,-0.0896117264065241,-0.110372987386858
93,47129,10321,-3.5562215555779,0.393705573256466,-1.77821238350096,0.0388352696973717,0.191634989854184
122,110567,19295,-2.65533789031746,-0.188159245781655,-1.92020070924757,0.299650075587094,-0.117336256368872
108,114598,30938,-3.80060757758491,0.488029833790033,-1.72375913592911,0.167339024559612,-0.0845790850783186
101,8934,2658,-3.68956845383564,0.550455404916263,-1.74746688253824,0.00930764575973088,-0.328218748398407
264,14844,1451,-2.79717108803088,-0.190246262814778,-2.51531059580616,-0.0778558424626683,-0.0512569417545592
351,10582,3479,-2.08207842668666,-0.281574705252208,-2.5171203322165,0.600503401005078,-0.117911087816436
475,6945,789,-3.69553964949047,0.160125104148679,-2.70481594344519,0.863192987462573,-0.0866396050769734
64,7818,755,-3.89439470859631,-0.170516791255723,-0.819573358463704,0.724419745184649,-0.142549275366721
65,58189,1934,-3.75290084497282,-0.560793795949126,-0.963883180098796,-0.235765599246936,-0.33493487709089
66,11342,979,-4.72186831849836,-0.0122610207889863,-0.42976213706685,0.629173852260086,-0.533724254983971
133,23656,2133,-3.80234681483532,0.214885126583363,-1.98354404620109,0.0595781834370324,-0.341683913263777
543,65054,6219,-2.87254586897805,-0.0828133993477688,-3.76569544498092,0.593070353271132,-0.193098932287411
809,13245,2331,-2.12173318424498,-0.122465023478127,-2.73582415815786,0.513463959454219,0.00717476904821553
823,26772,1777,-2.27503218853487,-0.296322648175226,-4.92619964059386,0.925131287023864,-0.033515845118208
741,19303,4630,-1.17213684744582,-0.171640215019438,-4.95848317956418,0.618996277260036,-0.000219710769808635
125,68297,7827,-1.70824867220957,-0.598986290984473,-2.32089498881886,0.220839763101749,0.0223814918498764
105,32482,7984,-2.15029639014167,0.142191993770505,-3.33066606564999,0.678512998491238,-0.0261735583732449
94,31980,4517,-2.51575571479287,0.209509950501865,-3.28576504295422,0.338603401308571,0.086157661994028
71,48348,5161,-4.39679570416255,0.875481407491375,-2.53493195478863,0.65559908736584,-0.0740935967980785
379,5576,1501,-1.54235561454471,0.0720505352342325,-4.55652590767851,0.482440117517204,0.0315706837266869
