SPCD,n,B0,B1,B2,B3,B4,B5
611,171295,-2.45030966283376,-0.256404407008279,-0.0630235873202035,2.45246159132081,0.737218568039725,-0.0389695396694957
835,69823,-2.97647282450558,-0.192205963965573,-0.0358497133440921,3.03238843078554,0.876737463326978,-0.0590757678328132
531,101118,-2.48563627977374,-0.225520826598659,-0.0698201921649369,2.51038084865985,0.672464617418083,0.023234645742804
521,7656,-2.9631207568371,-0.323195444460302,-0.134118455726799,2.29805533713278,0.528573928626593,-0.0416364004589704
491,19878,-1.26316981156553,-0.794196108390936,-0.543971981900124,0.838899334677353,0.368898923192571,0.00986148754295016
812,32495,-1.98409535914755,-0.149543244970448,-0.0469726414465971,2.47719884836637,0.806768091091135,-0.0438999943831536
591,18686,-2.40752947276991,-0.396421622205505,-0.378050657387054,1.66842236406413,0.312392234986235,0.0242496144145227
827,65856,-2.20774431623694,-0.0578349360144647,-0.0527760686807471,6.31891640666202,0.746913014880393,-0.0422454062358506
131,528753,-0.46592607252647,-0.312780590181159,-0.0498311340972023,1.1356172042124,0.838571553330702,-0.0179145267882859
802,161154,-2.48655350332386,-0.145296494203862,-0.022385698749698,2.9754783779949,0.959513558264566,-0.0533238675728708
693,65247,-2.6602512127834,-0.208481200560115,-0.118918162016656,2.55550582933197,0.602509154454741,0.0053188110889883
121,28519,-1.14605104033351,-0.537879464463586,-0.0756070650802583,1.2493833733782,0.743792273671033,-0.0987691620061785
653,18207,-2.85303082878347,-0.070547210705864,-0.0326229204731349,6.04357520297502,0.772786503521766,-0.0472015316505305
316,448656,-3.24681640523867,-0.156314457189838,-0.0460758020669479,4.25911967900983,0.740241448487502,-0.0581818365733315
221,13732,-2.76059938787797,-0.225123683473631,-0.0235897216350453,3.13037019754608,0.817006278371742,-0.101767824122707
972,48693,-2.59142045085643,-0.119905525881284,-0.107670705670005,4.750653124947,0.56313612499092,-0.0157683572446887
951,46658,-3.04957825691669,-0.188399265513128,-0.0272346572607332,3.32032182888742,0.799092641916696,-0.0578375107301385
111,82413,-0.751814499918132,-0.473748275883462,-0.0536936241675284,1.22338564893832,0.831244412622873,-0.0223743343372283
721,4595,-2.55187811845153,-0.213989846268879,-0.198660993484697,2.88353014355718,0.473675272169627,-0.0394935886250363
824,8121,-2.27962916117493,-0.153949939156591,-0.137226177729642,2.06876498405636,0.599516313524569,-0.0838484637999154
621,104035,-1.85840729642198,-0.223786469174378,-0.0303872906228288,2.16285740181572,0.8665893090491,-0.0590023504562228
694,46715,-3.62318680248306,-0.019200811017767,-0.0157859156060885,21.9577410902357,0.831828285319181,-0.0679881017453992
110,60847,-0.884836535203811,-0.41270978680246,-0.0247443498474057,1.04103913776453,1.01730878630068,-0.0855981644887399
820,25090,-2.4057972378268,-0.00814679202868488,-0.0788232872864409,40.3563972833165,0.608622231038187,-0.0432400257520711
409,45042,-2.74885435032581,-0.170672300512769,-0.0584575393366302,2.91629398983164,0.757619846317079,-0.0242709926766011
711,39614,-2.96441259600857,-0.167414786357972,-0.0249973533493797,2.90838516263077,0.807680391366355,0.00926579803001018
822,5282,-2.02292555441836,-0.194469510621773,-0.028265552812932,2.45053106600186,0.906315551928445,-0.0529479088993648
691,13148,-2.80829144013386,-0.024384774670894,-0.000440326694603983,12.0140253316326,1.52929404774243,-0.18671749303573
391,22522,-2.72590726170711,-0.178490486727718,-0.401980637541809,2.90277583309871,0.327302011032834,0.0434586873923514
701,37769,-2.44597815597382,-0.424464695279514,-0.337643259587167,1.48070531485136,0.39745363076486,0.0232770818909709
762,74055,-3.01194157106011,-0.17667051469782,-0.0425171699713016,3.89928272912723,0.747382368167789,-0.0583552416475456
837,61290,-2.57039755434231,-0.126818262322867,-0.0254552031770107,3.65777461217945,0.878409526548836,-0.0888520972101883
731,9204,-2.74459637666386,-0.271168356951995,-0.0086437471553816,2.93024284649774,1.05686108111973,-0.0781358969295644
68,68025,-2.24138268349681,-0.395458180586661,-0.117023146603635,1.91291291548354,0.634463276742274,-0.043187567085149
403,43229,-3.16667115147743,-0.0639714949171715,-0.0278243640832677,7.34267281381552,0.887038379692079,-0.024021806851844
994,5436,-1.98958533284362,-0.248639317853713,-0.0877656470837256,2.26456267346084,0.578109237565755,-0.00331205249787258
544,55223,-3.04411040153494,-0.0523989016198044,-0.0405416103550422,9.20719870505949,0.723317871130182,-0.093199481438126
971,37487,-2.29017679037289,-0.260562707637822,-0.300595770750559,2.25588534416136,0.4324217094552,0.00652570255159205
461,12670,-2.17697378501166,-0.234281698405817,-0.120831188462164,2.49584071121091,0.588998437139496,-0.0320934587178816
831,13308,-1.76494229425453,-0.12017898527363,-0.0537245825821735,2.8457314855851,0.779880471193929,-0.0644822749723865
552,5946,-2.6594639476,-0.216548647199209,-0.189141742137071,3.23216469515882,0.324169933535631,-0.0559040772972323
602,17451,-2.73869437146872,-0.342854148271571,-0.0321656815612124,2.53027273466425,0.736330337694647,-0.0961903018988876
825,3050,-1.76457347869456,-0.0718358943088938,-0.0764692002139758,3.12804543360173,0.703004724571614,-0.0213685913197889
975,14970,-1.88562869821393,-0.271709041202285,-0.405423402070584,2.24063473487862,0.394161445967533,-0.0516270216728581
742,4846,-2.2477002194024,-0.22293035879328,-0.0664924352066028,3.28343010982626,0.710795756600906,-0.0468558755665188
901,11753,-2.42371379055886,-0.390269174510152,-0.233098813833656,2.10027994549162,0.348810627061509,-0.017289982978977
819,3226,-2.41297722260329,-0.185491582243613,-0.138598792345674,1.93044578947823,0.578541881158756,0.0586104101781973
471,5775,-2.1865881546343,-0.203224427007184,-0.195161744550984,2.06744294705525,0.407972087311278,0.00979715855259632
311,4516,-2.53693804988511,-0.260683454203137,-0.234579682127787,2.52956549074813,0.482787821338217,0.0298372087284514
313,17260,-2.08333873161741,-0.17271808566128,-0.210333055796406,2.63008516637818,0.409383687961514,-0.0516147548870664
838,10914,-3.35954305599171,-0.246100810567794,-0.139838521815388,3.59324231758688,0.500009062321353,-0.110929208123944
222,19486,-4.93792879792885,-0.0311963077094819,-4.41167778003408e-05,26.632643644355,1.89794788901061,-0.177168762140927
132,33662,-1.2812505588445,-0.414057651848427,-0.0797196549128966,1.3159258729778,0.737752354109638,-0.040238265264938
922,5319,-2.06354124886907,-0.155402131781247,-0.0554476198233934,3.41257239160924,0.540002313070855,-0.0589850840474777
107,5669,-1.9120624856279,-0.35501774002048,-0.0596127419461978,1.82073309808501,0.820888059155925,-0.0606201265826151
555,5371,-2.59149728824089,-0.138523971302454,-0.0733170982420077,3.88276248695779,0.502877647983296,-0.014967623726248
500,5171,-4.26769837421417,-0.174970868555058,-0.126876121744637,4.97320890422857,0.46971413320253,0.0492528291270621
931,18847,-2.66065456888231,-0.0864244363541676,-0.144595678824253,4.96531629346601,0.476607687530727,-0.0303008055866903
826,10060,-3.34984247324967,-0.147075515433102,-0.0234810235921415,4.28383735266028,0.866640512272905,-0.0788572565283205
407,30076,-3.64175325379185,-0.048396394363029,-0.0204386296435325,11.4782657983742,0.864285424938486,-0.032801118609015
682,5594,-2.57391115104426,-0.153583812504642,-0.170316472009559,3.8713374991029,0.407449128851005,-0.0427976288915201
541,55834,-3.06294725722291,-0.174344511484792,-0.0329099119442687,3.94252578238223,0.79148212848701,-0.067928502611637
402,16775,-2.62675072226463,-0.075957895743652,-0.03792802999062,5.17004294077645,0.768093160343274,-0.0572678843565321
813,8252,-1.80535404093907,-0.129005873734364,-0.0267906354827068,2.92410740144943,0.909897082156309,-0.0515734683305881
373,4126,-1.22063798398042,-0.343397468195723,-0.144842764507724,1.44632232106888,0.588107723341003,-0.0181677453007027
462,16179,-3.06050327391747,-0.140622076282485,-0.0738861498208515,4.89726717066573,0.573243180844935,-0.0275999664014323
806,34214,-2.79012474573806,-0.0480934693704169,-0.0261888108983143,8.87763869538263,0.860015504288027,-0.0805428278857263
641,7636,-3.57892648807112,-0.0755655463698458,-0.0202135720471203,8.54367453293738,0.821025205915922,-0.0834140723638644
651,3920,-1.76931475445148,-0.212215261694078,-0.0531381730690323,1.60970173277821,0.774719964062778,-0.0583606977408659
833,100597,-2.69433689381132,-0.0578151631842298,-0.0147053141727409,7.11041419104878,0.934577898681517,-0.0826729221706944
318,246515,-3.24649890685096,-0.171564064824251,-0.0286191664381931,3.83706596604754,0.858544105572382,-0.0406058487352672
317,11295,-3.18943897327993,-0.0369819277241307,-0.0158825850544102,15.4440457228149,0.841281483987383,-0.0900017637479067
408,20128,-2.95757263099469,-0.217935866055251,-0.0632701846457601,2.65873187756701,0.756635867030889,0.0029029712031591
832,84274,-3.25472089838926,-0.0570857677589568,-0.00746038129285636,8.52355489302446,1.09549945036579,-0.056400067462992
356,8570,-3.25475015127058,-0.184488469163437,-0.130720927121737,3.43561248916781,0.544459750719353,-0.00149567367975143
341,3739,-1.78442550476544,-0.221480157124994,-0.10114416767541,2.073586804851,0.569831803392466,-0.0206914600402795
261,84971,-2.12475171587693,-0.323014402638604,-0.0351053948162488,1.93046987973797,0.815571323640632,0.013447293158659
660,3017,-3.10596494884908,-0.23469798166316,-0.885210175137102,3.5339793379148,0.199725927756439,-0.0518261435289035
761,4113,-2.52336645136091,-0.262501479059599,-0.52307841417057,2.76199404929272,0.291240238309389,-0.015573266897684
372,37244,-1.90430664527838,-0.322166875773269,-0.141541297440234,1.6835316739302,0.564507479529706,-0.0277453255919195
912,6103,2.39785765501132,-1.12981381751124,-0.944794196510072,0.433140944287504,0.158351112862642,-0.310228816155527
128,5815,-1.96627206711519,-0.369602300219845,-0.115459123549433,1.65036575369294,0.645348814955669,-0.241908081492727
315,12438,-2.39883914921777,-0.200708830706952,-0.302682123230963,2.82926228319182,0.385270334273803,0.0378825029322536
129,84185,-2.20978330494043,-0.284287174428424,-0.0281364531013286,2.43072802560817,0.914718427690822,-0.0908703357403453
319,3274,-4.27424933252494,-0.0664685924865229,-0.00281763773767427,9.67773957471503,0.960490532599412,0.0480652483783857
371,62444,-2.71572372157424,-0.310597702715466,-0.0186581301334171,2.29273111150171,0.924110639984885,0.0064912343550614
126,12033,-3.08351549123068,-0.180881977390386,-0.000920073810988241,3.17781176195305,1.59195796343191,-0.230665121602474
202,174302,-3.26987160154403,-0.252856531275764,-0.0186034604367524,2.96805284614544,0.813985505675125,-0.0939970989121908
242,15866,-3.11030446954435,-0.212819869881196,-0.0637310570717844,3.33583378551272,0.615802004903629,-0.0789945540603365
73,10142,-1.9264753629252,-0.451905918088378,-0.141121801425552,1.38021818540665,0.559822002435814,-0.0353885414497717
263,38062,-2.06490479352925,-0.377166935803252,-0.217614089796837,1.89255130320257,0.451683367002925,-0.0508856911456296
17,25703,-2.77694696530422,-0.324688193946733,-0.0379284631648379,2.39140959472214,0.698569810442784,-0.0477401756977761
19,43970,-3.0371637627249,-0.318051893027567,-0.131854054567761,2.07811834978281,0.42978398870659,-0.0956568420257242
375,82990,-3.35686256955983,-0.359199734405302,-0.0463196987741575,2.34825408502936,0.686491882748651,-0.0693825962136335
93,36377,-3.1541452628624,-0.414748111931279,-0.0292649906019463,1.9872528120293,0.758063252378862,-0.119875024691052
122,88683,-2.34667360700984,-0.406030070787871,-0.0147726395807829,1.71582275647541,0.952510336812937,-0.0936027917768474
108,83132,-2.9685574448403,-0.460922466149556,-0.174942326030284,1.87178603956126,0.470699149722264,-0.0536745865053468
746,184334,-3.20120918529858,-0.176385108099809,-0.0250422410429532,4.26417360141127,0.817939619338873,-0.0462054757014868
101,6253,-3.35970106422406,-0.346356980777895,-0.0132044974280753,2.02687504769131,0.955171697827364,-0.120224708770771
264,13364,-3.20081306502591,-0.398489340470541,-0.0500491931787485,2.02871163321583,0.601423392789172,-0.0805474955594834
