cn,t1,variant,oBA,dBA,cBA,oTPH,dTPH,cTPH,oQMD,dQMD,cQMD,oVOL,dVOL,cVOL
721848697290487,171929099020004,acd,25.68402902583909,31.13335850830078,29.02214979248047,2677.125058281504,2225.582718033252,2247.629905260901,11.051686448979734,13.34492793083191,12.821167507171632,97.59501554958709,126.68203541558837,119.24327783721922
243882432489998,168929325010661,acd,18.90307193195523,21.17608759765625,20.68862026977539,550.2238711643676,724.5491259908019,791.8708632099426,20.91355139099488,19.289196882247925,18.237436952590944,95.17502336155455,114.3444229366455,111.14564897460937
75976885010538,53017635010538,acd,17.903703336949807,17.20751557006836,17.21438752441406,942.3735362212599,716.7318393065551,802.4715543057495,15.55217749278393,17.482596883773805,16.525559854507446,94.86279819639262,97.94388607226561,97.07179106628418
451063181489998,15666262020004,acd,16.17106527795588,14.424783084106446,14.564304077148437,2586.6131696467282,1241.9818946036498,1398.9444868116577,8.921438404251862,12.159681720733643,11.512503442764283,69.79947486697655,76.95000660113524,76.50713238916015
171871784020004,144987741010661,acd,43.33732636078911,44.07264069824219,44.236208276367186,1335.8095972916788,1310.5865165653931,1478.0848713620728,20.323106174315754,20.690779209136963,19.519313650131227,268.6294049695758,325.5482068227539,324.50068246264647
610880037126144,171929016020004,acd,26.730865312848405,29.179490045166016,26.644204846191407,1446.6982650614761,1400.7642948652954,1158.6527541213868,15.337297331549728,16.284766654968262,17.109994869232178,175.05991089846358,209.90203288342283,196.11184180017088
1287087274290487,509642390126144,acd,23.601461024981557,25.125045739746092,24.93240855102539,1097.8749503016818,1403.104285081787,1547.4027265647949,16.543382629306386,15.09849458694458,14.32206789970398,217.40465601956774,212.73996407531737,210.94815776818845
509642167126144,171137948020004,acd,20.292444833439575,16.47320792236328,16.632517095947264,1714.3747429252223,1593.657010777771,1795.0744400010133,12.275681603442708,11.471410989761353,10.860826892852783,42.283074250117586,39.987452142669675,39.254553732879636
171137794020004,145024365010661,acd,53.55343824679191,59.821737670898436,61.17192692871094,5278.609143365107,5589.392179553027,6231.782914275585,11.364889957888506,11.672731065750122,11.178795614242555,158.24179871367934,171.18041045410155,165.00536204260254
815194077290487,375823465489998,acd,24.08469426645816,26.78790629272461,26.660991473388673,446.127463106244,833.8816434118835,932.6207091525879,26.216360352522877,20.22285113334656,19.077033233642577,160.22351514259702,173.898225701416,172.2010034472656
247056768010661,75976211010538,acd,22.252409102164847,23.091633923339845,22.708974847412108,3750.7640414075836,1559.2391707923339,1698.9657706103394,8.690803976687192,13.730807962417602,13.044624071121216,78.65162535345439,104.25860041619872,101.91593842773437
70560592010538,52739028010538,acd,15.941456811622375,15.959855590820313,16.266399407958986,4068.5591292801014,2534.8493386202636,2855.1780876261473,7.062768898203197,8.952897081375122,8.516364860534669,17.64893967829988,23.239160589279173,22.780109210357665
243882459489998,168928995010661,acd,31.889592438153663,31.579648413085938,32.69433090820313,5618.067406386174,4764.302127485303,5539.137364209375,8.500849355269585,9.18605932712555,8.668428010940552,96.0959324887148,101.07728576239013,100.81736735119628
1184860250290487,451063309489998,acd,22.466210739189783,25.69379586791992,25.49401520996094,2728.530064303802,3064.5178504679443,3389.0834673540526,10.238394297379198,10.331378831863404,9.785953063964843,71.34288272260721,87.12974757043456,85.27509287371825
451063545489998,15666626020004,acd,13.90937156424859,20.09475764160156,20.17848933105469,2290.4812569227597,2578.739199589673,2904.6245015801514,8.792688581969621,9.960079426765443,9.404255795478822,22.179476314388733,45.42914987490845,43.79887203573608
70419858010538,52825864010538,acd,14.295504402429165,17.615278387451173,17.530765435791015,727.3884603933386,687.3536882082642,772.8866274042481,15.817864348856897,18.062580862045287,16.992908992767333,76.10959263158261,95.8027143994751,94.46352743139647
243882912489998,168928725010661,acd,45.9555708801552,47.538375903320315,48.18712833251953,6107.521219789517,5375.967576555029,6033.670278195996,9.787412645333427,10.610090017318726,10.083235063552857,213.62856768438667,193.60971642321775,192.20563305285643
119148051010661,55877590010538,acd,20.69043843804112,28.792150402832032,26.49449678955078,1757.7010932223204,2185.836065006946,2164.7250246870485,12.241753881967053,12.94951117515564,12.482501163482667,76.84883703273087,101.98016069250488,95.16288109991454
304030000489998,222517461010661,acd,22.152399353809095,25.610700048828125,26.10322280883789,3373.485291787565,3462.625370638843,3948.4767173137207,9.143285565891771,9.703605861663819,9.173971886634828,60.35542697102415,69.01085552090454,66.71081779666137
75817731010538,52874057010538,acd,30.83075319801191,33.465699462890626,33.598976489257815,1736.0379180737712,1996.391874798633,2268.753765378955,15.036396611140388,14.608382787704468,13.730758304595948,156.32122644621583,168.47944011120603,167.38549413000487
15666294020004,107545700010661,acd,18.981954613751963,16.870653173828124,16.74446356201172,1112.7458657385566,322.22196925661314,362.97196001512754,14.736820004720348,25.817462406158448,24.23395441055298,138.97319398855024,128.63971368426513,127.07235250177001
375823336489998,247056819010661,acd,39.18249624962477,43.49986339111328,43.84279545898438,4160.357413928403,3492.361269516284,3950.7402412047363,10.949947519067806,12.592425413131714,11.885979919433593,162.0907467111586,186.3863244465332,183.21118796435545
145024465010661,70590310010538,acd,28.500893500083997,32.21446424560547,28.432894158935547,5462.565992305753,4699.80406392605,4075.904002780151,8.150086118828227,9.341374459266662,9.423748912811279,82.65759379227724,73.90576373034668,70.32297032116699
451063594489998,15666675020004,acd,35.62201590138634,39.725718798828126,41.010394140625,11234.848416758821,8491.710625676513,9490.157529477392,6.353410939161833,7.71726574420929,7.4171241807937625,50.299710285492026,47.861156417205805,45.33678876904297
1184860435290487,451063494489998,acd,34.7036819756212,32.37962938232422,29.567372717285156,3212.4780140089956,3130.4924531325437,2763.409447785571,11.727326158023581,11.475055389404297,11.671023321151733,116.98344795540841,99.96297912164306,94.4733920258789
247056300010661,75975791010538,acd,7.880608483971265,10.199461318969727,10.167338479614259,749.0516355418872,876.813790048407,987.6298597585327,11.573249238655677,12.169145774841308,11.448054857254029,22.90282813885694,33.99893075408935,33.54767675683593
1287086830290487,509642002126144,acd,48.296886203882494,52.60725064697266,53.19862760009766,2306.638568373161,2332.1650116968262,2609.14504603667,16.326801011190128,16.946045331954956,16.11113989830017,268.6989491384041,311.28451520434567,311.1680856826172
119147909010661,55878459010538,acd,27.1906908207803,32.35722152099609,28.407697576904297,2743.400979740675,2946.4834048792236,2585.356628577026,11.233026529475149,11.823845872879028,11.827228660583497,96.96013073321626,126.46152418200683,117.90430420379639
75790937010538,52899587010538,acd,45.355193716560755,44.55552380371094,46.7755626953125,3670.9036005250605,1996.3960977909667,2542.7463342848146,12.541755546268877,16.855922441482544,15.303230152130126,212.02981662396436,229.14671324487304,234.32031758190917
606237895126144,243882654489998,acd,33.48960811533813,41.448584143066405,42.60789317626953,2433.6845475933596,2776.0057289909178,3215.8798499141603,13.235921993091537,13.787002449035645,12.98734437942505,132.65562908964577,154.92103286474608,154.26385972436523
509642411126144,171138021020004,acd,41.362457326962236,41.76120814208984,43.24232713623047,11701.352659000087,8745.639154718994,9711.214286192138,6.708361229303976,7.796789112091065,7.529095301628113,61.06593457126549,63.186653017578124,62.167037097137445
75814015010538,52870518010538,acd,32.803310922504316,32.104744201660154,32.28722322998047,1527.845101957524,1474.2107283591065,1695.9113405836304,16.532955070647255,16.650604305267333,15.568221244812012,185.96762274271063,229.52699506884764,228.53442571606445
1184860056290487,451063115489998,acd,22.609125656677875,29.046382934570314,28.851007824707033,1231.713189233555,1572.2464396444702,1769.9710128927977,15.286863803379706,15.335955867767334,14.405306520462036,149.94497802807345,186.55849404711913,183.75479880078123
815193744290487,375823132489998,acd,11.68788158573399,12.546470208740235,12.441167974853515,1097.8749503016816,460.87551426361085,519.1417985282959,11.641870710181271,18.616328554153444,17.46677541732788,64.36714546247332,69.95003147604369,65.07317991186522
1287086982290487,509642234126144,acd,4.263583367707581,4.749392366027832,4.721472314453125,118.9673234949984,299.81020959255983,337.70168700443116,21.360176778294697,14.201067533493042,13.34127384185791,20.788587889489396,23.137888494842528,22.52144947363281
168987379010661,62245075010538,acd,41.45628251074097,43.86205374755859,43.71335817871094,1476.4400959352258,1398.374232025415,1577.7422117036865,18.90682352827854,19.98287425994873,18.78080858230591,251.64114499181272,303.34576945996093,300.8311512055664
721820182290487,304030563489998,acd,16.10025438996938,17.92997290649414,17.858737908935545,697.6466295195888,884.6259488133911,992.9572399984314,17.140754206566942,16.063314571380616,15.131615142822266,78.2891473871281,86.84481780419921,85.86088423828124
171138005020004,145023673010661,acd,29.326680625129462,26.66556693725586,26.528239959716796,2498.674073039006,1896.4223346666138,2083.6026993416017,12.223848481285998,13.379288721084595,12.731271104812622,138.06576938266818,145.89912733935546,144.0338656435547
815194150290487,375823538489998,acd,27.573752427150495,30.88937697753906,26.150014459228515,6114.313479501189,5549.480679004541,4546.7181786806395,7.577141434606838,8.417895822525024,8.556814789772034,53.82714250014775,61.76779408895874,55.94353611862182
606237565126144,243882771489998,acd,34.88622530322245,38.280229565429686,42.409189819335936,2825.834212650252,2632.8891220768064,3560.792447150024,12.536749830188985,13.604919328689576,12.313509540557861,162.76787514652383,182.68807432165525,189.4909580916748
464691456489998,247064701010661,acd,29.499210017731095,25.752022674560546,25.756191741943358,2061.9116616714905,877.8086817959472,988.7849235724548,13.49588826275099,19.325507650375368,18.210217199325562,157.06465801986843,150.85325298254392,149.5568268128662
305246912489998,222473982010661,acd,36.86076423676378,39.507603002929685,40.18079877929687,2573.0286502233803,2489.809315524463,2908.596527512573,13.50489354290348,14.212892150878906,13.261501579284667,190.36444835842926,246.09446203466794,246.22051721606445
16365605020004,118137758010661,acd,30.356403093712263,31.76251982421875,30.658708435058593,684.062110096241,722.848165007135,767.5978573799744,23.76887879962587,23.651519031524657,22.549423027038575,158.59248924039957,185.97926485656737,179.59764023120115
451063747489998,15666828020004,acd,35.799730207995545,35.35689353027344,33.76716507568359,2217.4130757519124,1091.241504546881,1115.2400158751404,14.336656611761853,20.3096178817749,19.63307366371155,244.03241730270742,238.87487594824216,231.5425126293945
15802398020004,119147907010661,acd,28.020858184711226,32.08758446044922,31.961804748535155,2217.4130757519124,1672.0809948429564,1850.4623025266235,12.683780638121732,15.630216007232667,14.828620071411134,171.013886031428,200.4125489929199,198.17193777038574
70577966010538,52744286010538,acd,29.750803046163245,24.652601068115235,25.436930517578126,7937.004098169156,3811.8255116629393,4350.106213091162,6.90800037740579,9.073816905021667,8.627949013710023,76.92516153505177,84.56442393505858,83.95102706604003
70393980010538,52772000010538,acd,15.930442850907738,15.703895874023438,15.661233001708984,1008.6494576804329,964.735585515033,1057.9276754144714,14.179963183163261,14.395434303283691,13.728092527389526,101.75984118200456,109.3894780883789,108.43543697442627
15666754020004,107545802010661,acd,33.423089191694665,37.94165925292969,38.84513118896484,5166.434079581784,4906.140374291455,5518.11591165542,9.075261672907894,9.92232373714447,9.466687183380127,110.72725817924668,107.0302783973999,106.39230537603758
606237617126144,243882471489998,acd,35.186454631943064,35.17284146728515,35.20131024169922,1350.6805127285536,1122.4259652054566,1296.4117411540649,18.21137538070142,19.973307256698607,18.5923002243042,216.3151758624696,264.48464323254393,262.69034517663573
247056421010661,75976255010538,acd,7.106846028013061,8.914678247070313,8.923565542602539,704.438889231263,190.40904969340667,214.488627392363,11.333083794504043,24.413732681274414,23.014004650115968,29.772844026069524,45.34387574630737,45.123769848571776
70369482010538,52795141010538,acd,20.888127938414797,23.339716204833984,22.624581011962892,1757.7010932223202,1555.2543250617553,1678.4586181942016,12.30009756952408,13.82204270362854,13.099663105010986,83.37817408128292,108.97455071630858,102.33057566467285
247056193010661,75976437010538,acd,6.818975201976466,7.211386499023438,7.166915425109863,89.22549262124879,87.85342635189743,98.9670696214508,31.192227290357664,32.326239051818845,30.363088531494142,28.73801250711932,61.82794592849731,61.27174408068847
1192968005290487,306275737489998,acd,24.808093931618206,26.530904309082032,26.74787623901367,1734.7515220602445,1655.9490133059815,1943.7160782783692,13.493026355573432,14.28162826538086,13.235897521972657,137.3997704206881,191.15809162597654,189.88339145764158
721820019290487,304030400489998,acd,18.598327147446344,18.310913555908204,18.173090844726563,4268.673289671148,1651.0081122752197,1840.9685632963624,7.447693431563333,11.882438468933106,11.210277462005616,36.439267327082874,38.29386937774658,37.785006490051266
243882385489998,168929353010661,acd,14.940202618900106,17.61341982421875,18.074793695068358,3016.58332130257,2768.1295466457277,3117.9341788582033,7.940573854107253,9.000234308242797,8.590696563720703,11.769043055631146,9.881538587455749,9.801660758972167
1287087104290487,509642351126144,acd,54.08957878627179,60.06438439941406,61.2166515625,7057.9734117359785,6204.40163526665,6928.272593934961,9.877524127504381,11.101557111740112,10.605894536972047,186.81830449315083,175.75814549743652,174.0718118441162
145023633010661,70556012010538,acd,34.8473784650841,35.42514011230469,35.466182653808595,1003.1435939822856,1282.835574906079,1439.1461672619507,21.02978402141287,18.749748220443728,17.71250533103943,209.35646873698335,223.2814438203125,221.6351146816406
70370082010538,52795744010538,acd,22.64698891324543,27.657827746582033,26.795470172119142,4180.734193063426,3616.5745561742433,3770.033874598901,8.304438323887572,9.86700734615326,9.51224762916565,46.605009090421234,57.98706451947021,55.797180011383055
610880185126144,15802588020004,acd,47.04762621357156,46.85241717529297,47.26229605712891,839.5635241766631,625.3517901712829,736.4334559349853,26.709969094747567,30.883672065734864,28.583526611328125,345.35832303090484,395.9182985026855,396.798466092041
70396816010538,52774920010538,acd,32.351170417411424,38.707856762695315,36.49898326416016,2283.6889972110853,2483.7829546427124,2488.900014782263,13.429437656557385,14.085358753204346,13.663493757247926,193.1078019161211,207.94525915368652,198.30033109960937
304030162489998,222518455010661,acd,19.402008306331098,22.871731384277343,22.522496667480468,2143.0584985675378,2300.751076651245,2485.7445345818483,10.735879752494302,11.249673070907592,10.740021524429322,75.61311799331065,65.8109039515686,64.42483029284668
70429131010538,52835151010538,acd,26.27540456468277,28.491781359863282,26.41944306640625,1683.346516037946,1798.9001694132935,1475.374916852893,14.096758252605222,14.199775218963623,15.098568468093871,153.01152678109136,160.51959983605957,154.3349940319824
168929295010661,70442483010538,acd,21.061425629915345,23.214835119628905,22.534953070068358,2773.1428106144267,2982.8584509903076,3119.1525121465575,9.833068695263394,9.953861904144286,9.590367255210877,80.12581928545079,68.35569199298095,66.81495924221801
145023537010661,70618333010538,acd,10.576613813717547,15.990685668945313,16.157267938232422,1734.7515220602445,1724.3815483301148,1925.8119481726685,8.810204584692382,10.865306997299195,10.334802799224853,29.913226840747623,50.83444844818115,49.487607032653806
168929185010661,70367706010538,acd,35.09404363697879,33.73318542480469,33.80664158935547,661.1125389341653,776.5434371231689,881.6903658566529,25.996226798013513,23.51640615463257,22.093685340881347,212.71350116264594,228.9208857116699,228.30689150561523
1184860533290487,451063592489998,acd,47.00192246885706,55.46960969238281,56.968473498535154,8050.465557966009,7293.8039512415035,8124.639686021924,8.621416397761354,9.839559893608094,9.448014025688172,89.68351948731475,102.57572278430175,97.05986992572021
157573090010854,157530589010854,sn,26.456421119348303,31.343241271972655,31.431110498046873,570.9320383824,655.9751961340576,834.5957815797913,24.288721131924305,24.66342674255371,21.89611261367798,168.55916452353654,256.1693532873535,251.5402472589111
1287008430290487,386105549489998,sn,11.178063156452632,11.922672625732421,12.098200872802733,2134.9798428423373,973.6638208254273,1198.6062583614807,8.164276385324577,12.485543613433839,11.335673151016236,32.65443990474894,45.484275549957275,42.81930756356811
157529746010854,157501515010854,sn,21.13008224963126,20.040925872802735,21.608651110839844,1713.2656153692,1204.625304417224,1581.9348889855592,12.530533237699697,14.55318630218506,13.186962766647339,89.4935920182185,97.89106441149902,95.07831524237059
61340484010478,56909725010478,sn,17.322437580584936,20.800766430664062,20.416439727783203,2765.064154889226,2750.3842312160155,3096.9700383430663,8.930652787536399,9.812240824699401,9.161080231666565,37.075531180072765,57.78478486557007,51.2479592781372
493303665126144,249676392010854,sn,8.240773298665067,8.858927481079101,8.953094100952148,630.0843120468888,268.3288574907898,347.6866130305389,12.90375054362485,20.501328563690187,18.10580012321472,40.0609733962217,71.2755778262329,69.99824937493896
493302834126144,197126088010854,sn,9.543360634246763,9.902351330566406,10.295375268554688,1645.5260294389955,525.8247216021149,705.5400801051453,8.592698984650822,15.483667297363281,13.629673147201538,45.53153089057696,46.674567728393555,46.21255313110351
160408796010854,160403423010854,sn,19.17280749997257,20.304107885742187,20.702432495117186,2170.9092715050083,1776.9492060823975,2208.9320625449704,10.603599785343029,12.060898990631104,10.923071155548095,65.61562334748626,65.58990631497191,61.876778231201165
162420425010854,162414110010854,sn,41.53041219828241,56.865525561523434,51.814759985351564,1411.4394383922104,418.3556749589813,431.0788721660797,19.35456010855397,41.598434715271,39.117718887329104,356.4653461597896,560.7584371210937,512.1102507585449
162421834010854,162415168010854,sn,33.2358854945065,37.767066418457034,37.06855144042969,872.9407644588649,567.0913125210571,705.8259616040406,22.01620944882131,29.11758316040039,25.85705785751343,277.5042099610588,299.1900103657226,289.07327138696286
216219217020004,153847129010854,sn,36.5263777348202,36.0498345703125,37.07707175292969,823.4062127262612,618.2138019681885,772.1352364111084,23.76443764460768,27.246294765472413,24.724709339141846,293.6586516226104,323.65055239282225,329.7819952006836
385729758489998,236497589010854,sn,8.898810294408115,7.875298217773437,7.869514074707031,674.6970583575131,116.42886013281097,141.19758681959152,12.95814616545727,29.34460660934448,26.637012672424316,71.15467114855821,63.03889743499755,62.58525835629272
38876975010478,43121052010478,sn,14.203609303238402,8.559870468139648,8.529944271850585,719.3098046681376,145.82222531509095,176.94117303455658,15.855234778407898,27.33675193786621,24.773301334381102,62.84870119864764,64.15464195132446,63.371716564758295
698001676126144,189296410020004,sn,33.00611159281663,35.523950512695315,36.503709375,727.3884603933384,1032.9626267157714,1376.3547958902466,24.035064217435657,20.923943271636965,18.37504846572876,405.8307657604852,387.6400946540527,388.6988148168945
158731719010854,158719864010854,sn,5.1887970467628035,11.357335702514648,11.283607147216797,59.9731009026114,154.79088069496765,179.3501262240738,33.18840630476,30.562630615234376,28.300772552490233,28.773828875325243,75.44441860156249,74.19013029309082
162424679010854,162417883010854,sn,31.05025903273642,30.34783614501953,27.720006408691408,3976.7894297821567,3129.255418020996,3074.9941895216307,9.97005661240126,11.111394205093385,10.71271577835083,106.30751226078964,98.75865378955078,89.26252239117431
76957055010478,61082386010478,sn,26.79691808613923,37.23262351074219,38.63197272949219,1742.8301777854456,2338.8982713310547,3030.4389056173095,13.990917546520622,14.23577956199646,12.739308404922486,157.92602667306437,182.14526562353515,177.00704070581054
162419887010854,162413771010854,sn,19.67570226065188,34.07803035888672,28.847875769042968,3751.0089030707327,1942.1988174612304,1648.894052148596,8.17188755278495,14.94567445755005,14.924016380310059,79.30204654745309,146.24860363903807,129.15039418322752
1279212249290487,533664265126144,sn,15.596261541900441,7.5868110168457035,7.976115200805664,4334.949211130322,957.5397573990783,1160.695702073529,6.767831795368786,10.043298063278199,9.353232383728027,58.04607407478924,48.058456840240474,47.373460594055175
160406679010854,160401307010854,sn,33.311226348005164,39.85556948242188,36.195839514160156,2292.460748932433,1846.6501470182739,1841.2490906442627,13.601151086556222,16.57591046333313,15.819699354171753,202.03268118082747,288.0819649753418,259.4225019864502
158733884010854,158721994010854,sn,35.62057872307773,40.87220181884766,35.04875740966797,1217.391576701151,2134.6909523865966,1948.0696817323974,19.30041501802698,15.612471208572387,15.134188871383667,222.60836861236743,251.3006127067871,222.89211660693357
157532290010854,157503180010854,sn,14.650904333152077,24.46210972290039,25.83175346069336,3062.2830742956003,2272.750978444226,2780.5436358960937,7.8044240351792915,11.705667524337768,10.875201015472411,46.6305756238,83.70987357116698,75.44289112542724
157531904010854,157502881010854,sn,30.05940171581525,39.57052438964844,31.762113427734374,1380.1329683759996,1929.33135981958,1721.4601425619262,16.651793229599004,16.158746004104614,15.32609091758728,127.44108496993648,219.51054044506836,173.4942210637207
158734809010854,158722907010854,sn,39.05813004198396,48.31499958496094,44.247258056640625,1940.987923338256,1579.7716611624755,1635.445933061023,16.005734747867024,19.73190484046936,18.558816318511962,315.47491722099716,335.37829229125975,306.4693642893066
162433077010854,162426048010854,sn,18.63456971691734,26.43697942504883,27.669348736572264,2753.797644548775,1668.7317094586426,2030.5527155363159,9.281645581950556,14.201618614196777,13.170962047576905,80.60479700694151,136.8176673114624,135.70324973669432
158742550010854,158730545010854,sn,23.988948380299828,28.782615850830076,28.771739489746093,1673.968595051028,1410.3177592728516,1751.8242115490477,13.507135617840861,16.118766613006592,14.459823541641235,136.76721935872933,128.68859292059327,122.18435206848143
162435260010854,162428229010854,sn,18.312856338636276,22.609581127929687,23.283258624267578,2136.979911317003,2041.5279709700317,2459.4303152430175,10.445016560361061,11.873909435272218,10.978165903091432,62.83184407581119,67.2509982118225,65.40133981274414
162433507010854,162426475010854,sn,39.43080610124081,55.32144313964844,59.02593627929687,1566.590864767669,1265.9665303856689,1720.3796598090453,17.900754703734453,23.586353435516358,20.899429264068605,296.62603569072377,422.6072148764648,442.3164698510742
160411056010854,160405680010854,sn,27.79346823618308,27.111075579833983,26.31309856567383,3171.350538348991,2973.3503837503417,3049.8164075841064,10.562836469576379,10.773963251113893,10.480313539505005,79.04835667071887,63.96113888516235,57.88517588787841
157572671010854,157529965010854,sn,16.87783019305824,19.233654290771483,20.044154272460936,1977.2557059846004,868.7520976828308,1235.7041148568726,10.424571112563749,16.788355102539064,14.370168161392213,82.54431226806449,108.84387043957518,104.18433435583495
158739327010854,158727352010854,sn,34.360362499466014,43.92871678466797,44.551943310546875,1875.1756852404374,1665.4229949649657,2063.533380737805,15.273522021764128,18.32471239089966,16.578789405822754,239.80062453800647,297.39028507617184,291.8912003215332
160404086010854,160399546010854,sn,21.75860120699327,13.606790167236328,15.696077996826173,2997.4085393385367,1188.8602707498412,1641.6446825226928,9.613329420817228,12.070843877792358,11.03268292427063,58.70925109166556,51.556509457458496,51.36633867861938
162419044010854,162413215010854,sn,16.563254741695044,25.70008975830078,25.476734600830078,2737.008966497205,2742.679381702661,3070.8526406112305,8.777403006168937,10.922069520950318,10.277028951644898,60.87999790801845,77.63240443121337,72.99120659448242
158736143010854,158724220010854,sn,39.97993093863812,44.01161115722656,44.354262951660154,1175.880773878312,1125.8698908643983,1397.5124399469726,20.805141960575234,22.308211975097656,20.100879411697388,273.43968759223407,312.47546872021485,309.3142245908203
533664790126144,43265676020004,sn,47.86493229571625,48.47660174560547,49.11958754882812,1120.8245214637573,1458.7393434800904,1824.8222537496827,23.316922057776175,20.56848773956299,18.51152753829956,528.7545847543491,442.9862041359863,439.79280620727536
488022675489998,87095076020004,sn,26.684034487255353,27.040739208984373,28.360082623291014,2364.835834107133,2201.2116784526734,2749.5586362147214,11.98551104069074,12.505570249557495,11.459017124176025,154.5813096586237,140.24979525335692,133.07350756866455
679275749126144,258656886489998,sn,32.50111707524437,28.780499786376954,29.93124471435547,4944.656744042186,5208.550665181933,6069.688783097168,9.147709791456165,8.387178220748902,7.923267583847046,62.76074533438559,6.604003603858947,6.1730974660720825
259082084010854,123961392010478,sn,14.243542143576382,13.770740493774413,13.884314297485352,2927.3578286813217,1010.9968829117065,1183.0282429260315,7.870501478591865,13.168275680541992,12.223338203430176,60.24199426764923,74.556400296875,73.2079204711914
162415275010854,162410625010854,sn,17.836045686986356,31.896609643554687,33.21995220947266,1749.2118051897962,1696.501202119995,2149.8024779902953,11.393558765714126,15.471068744659425,14.025728187561036,72.50093780868085,185.71315974035645,178.5007246315918
451136313489998,259082677010854,sn,25.76196271436727,23.374611999511718,24.29493537597656,2298.5599126479597,2149.5640297445802,2650.445307778418,11.945184663423296,11.765817680358888,10.802483797073364,156.70340806083044,113.58031793341064,109.9260915480957
76957996010478,61084633010478,sn,11.961582079982513,30.16350380859375,27.725914923095704,823.4062127262613,1294.443223441809,1340.8700470558595,13.599362523065976,17.223625288009643,16.22462739944458,32.02594585875019,181.4316868001709,171.00923072631835
635664390126144,216219719020004,sn,16.03975597692834,20.0713565612793,20.035933502197267,778.793466415637,445.31650229366454,543.9679786487274,16.19269132430877,23.95405870437622,21.654257221221926,152.19830367023587,186.60710021508788,185.51054301770017
158723518010854,158714736010854,sn,19.342804648627396,33.17141585693359,29.100100842285155,2321.801448700721,2676.0975730688965,2415.732298782495,10.298607161807416,12.561922187805177,12.383631229400635,94.11508739036822,120.30665722894287,106.74155127429198
218220542020004,146777273010854,sn,23.557984873332092,22.79487865600586,22.889581298828126,905.8394456358365,858.7534846369263,1033.520966630786,18.195951202838923,18.38270667076111,16.791303081512453,175.12012448365138,144.00613213830565,141.67824144140624
24068759010478,44560671010478,sn,25.294105456754792,17.228029833984376,17.139486199951172,1810.3924952581451,1116.1596478664428,1326.929195255603,13.336890963371554,14.017798681259155,12.823312482833863,81.54326952061629,45.30238215576171,42.74946606396484
249675862010854,100720837010478,sn,34.31668808238832,43.77181270751953,60.389585668945315,504.3247288402164,435.04113242872927,716.696471745758,29.43261572238472,35.78964199066162,32.75205850601196,275.4681329643446,456.3514325849609,615.0773317021484
433074693489998,259118334010854,sn,21.910775793941962,23.20395700683594,26.601918591308593,3357.327980337164,3404.1556286363525,4497.3589393541015,9.115139108648673,9.315399785041809,8.677665576934814,87.2330618646146,82.94855898522948,83.60408518206786
176548703010854,76407340010478,sn,30.45744326684695,22.058479467773438,21.327324896240235,1136.9818329141588,1136.6201211351745,1290.5603328118652,18.46720914522914,15.718293237686158,14.504548282623292,153.9168062656432,76.42830950054932,71.22674979022216
162420397010854,162414089010854,sn,17.137883901316787,34.85388328857422,33.070569970703126,1490.0826925360345,1875.4782533650634,2123.1366945396608,12.1005391602887,15.381361284255982,14.08176643371582,77.22391475926449,194.42286279711914,178.6935791604004
749621487290487,433075087489998,sn,38.04359375481479,38.786627612304684,39.75023922119141,2359.3299704089864,2175.2758693911987,2715.076697238501,14.32774138458263,15.0663805103302,13.65224323272705,280.69488452523393,214.82149591174314,209.53221299096677
282501554489998,176548592010854,sn,5.690357225238495,8.902428546142579,8.883276235961914,534.066559713966,327.51605572659304,411.3052384362396,11.64671320080996,18.60214821815491,16.58172285079956,26.890857742880502,62.70865965457153,60.82012314782715
1535570551290487,635664685126144,sn,10.687981369470439,11.615579647827149,11.728839019775391,719.3098046681379,673.7777481920104,818.3401266958923,13.753751156162092,14.814509983062745,13.50783344268799,64.88235867581695,62.11089168243408,60.89744416046142
43265683020004,144483792010478,sn,25.304650062313144,30.950942541503906,31.91454714355469,4210.476023937174,3382.076014860425,3995.782979081323,8.747135961288992,10.793702840805054,10.083669872283936,32.31158986169831,46.04674090325928,42.78769563427734
81646011010478,22304984010478,sn,12.118919744656012,13.839592291259766,14.067103378295899,504.32472884021644,679.3956099760254,823.6948055648071,17.4907378772565,16.103688802719116,14.744984188079835,141.38917485438554,127.99682543243408,126.59225565905761
1143018476290487,335445707489998,sn,9.155109194725922,7.133122331237793,8.226148010253906,1445.4118690479493,952.1319894836791,1237.2909042263673,8.979812413489343,9.765993647575378,9.199993190765381,23.651893232755253,14.164190201614378,14.031455512145994
1143018531290487,335445765489998,sn,5.802798710260419,13.80074814453125,15.022265618896485,615.213396610014,1699.9545541011107,2209.0964576036863,10.958148195337506,10.16618058204651,9.304338202476501,40.43225060901647,36.10336619915771,35.42204784243774
236495763010854,76931927010478,sn,31.820019136751757,34.78466625976562,36.24157313232422,2564.949994498179,2397.7219905838256,3022.7415971616942,12.567302688919185,13.59000623703003,12.35458745956421,164.51750829462645,185.9979017720947,186.2020374375
160401178010854,160397771010854,sn,25.25256476760643,28.135557324218748,30.001323583984373,1163.38663659686,1501.2138987329956,1818.7298332021362,16.623482855257596,15.446555948257446,14.49143256187439,166.42442121857223,138.71789882403564,126.88541160961913
160404417010854,160399728010854,sn,15.373101833882801,16.866140771484375,18.149292126464843,2244.9349044785804,1076.8242087186584,1481.2794142415771,9.337060744936574,14.120841083526612,12.489254627227783,53.630906805141805,88.28502299847412,84.79101093963622
