CN,SPCD,SW,DBH,HT,TPA,FVS_BdFt,FIA_VOLBFNET,FVS_MCuFt,FIA_VOLCFNET,BF_ratio,CF_ratio,BF_per_CF_FVS,BF_per_CF_FIA
75913746010538,241,True,20.7,67.0,6.018,322.0000034077455,218.533985,57.89999995131792,45.942511,1.4734550482285194,1.2602706881066628,5.561312671476369,4.756683521281629
1837988147290487,97,True,21.7,55.0,6.018,354.0000116836989,358.034839,61.000003732292704,59.85478,0.9887306293220782,1.0191333713413149,5.803278524986308,5.9817250852814094
245497455010661,129,True,19.9,86.0,6.018,425.99999480724495,321.266702,69.30000404061254,65.982318,1.3260010830728575,1.0502814411675039,6.147185713836209,4.86898174750393
366753284489998,129,True,20.6,83.0,6.018,447.000023691945,342.17277,72.0999994401561,67.863274,1.3063576733237567,1.0624303130461417,6.199722984227768,5.042090512756576
14097815020004,129,True,19.6,80.0,6.018,380.00001460462363,291.281848,63.4000048600942,58.264004,1.3045784253765913,1.0881504961467152,5.993690622629694,4.999344844202606
448823291489998,129,True,20.9,90.0,6.018,494.00001492917085,369.499546,79.30000282356058,75.709679,1.336943496350523,1.0474222565857212,6.229508163174996,4.8804796279746485
513454423126144,129,True,20.8,61.0,6.018,348.00002661286976,296.468526,57.60000171198644,50.377804,1.1738177785957278,1.1433607092517657,6.041666949125311,5.884903716724136
300777766489998,94,True,20.3,84.0,6.018,432.0000204464731,370.043085,72.90000319678984,66.820887,1.1674316801419842,1.0909762870521285,5.9259259465368075,5.537835572281463
300781558489998,241,True,20.5,43.0,6.018,208.00000308319832,170.738767,39.49999975658961,27.543034,1.2182353588344603,1.4341194131550508,5.265822895315299,6.19898181877857
1536413047290487,94,True,19.1,73.0,6.018,317.00000908732136,296.005124,57.60000171198644,51.509706,1.070927438024084,1.1182358857180517,5.50347221641409,5.746589273873938
233204274020004,97,True,19.1,67.0,6.018,312.0000147668972,294.252795,55.40000279110585,56.539814,1.0603128332796201,0.9798405560921345,5.63176893588509,5.2043467104437235
448862502489998,129,True,25.3,78.0,6.018,660.0000210955675,514.45358,103.6999982312178,93.125561,1.2829146238919507,1.1135503197797412,6.364513330308634,5.524300465690617
14094834020004,129,True,30.5,86.0,6.018,1061.0000240164923,825.19295,163.00000348888233,144.789222,1.2857599231991648,1.1257744273871597,6.5092024620039926,5.699270557583354
75262821010538,129,True,26.6,90.0,6.018,821.999983123546,621.848694,128.59998901407755,118.143126,1.321864934436199,1.0885101263875272,6.391913323052956,5.263519893658477
75304700010538,129,True,26.7,110.0,6.018,1009.0000181746427,694.004207,152.70000139555293,160.769905,1.453881702729567,0.949804637849061,6.607727629032149,4.316754475907664
153128853010661,129,True,35.1,100.0,6.018,1643.0000363492854,1202.419693,244.1000160326313,190.176908,1.3664114501069515,1.2835418274474801,6.730847719934804,6.322637725291022
169615691020004,129,True,31.8,69.0,6.018,972.0000155782652,803.792102,148.6000068641731,124.684515,1.2092679352779523,1.1918080353777138,6.541049600803287,6.446607279179776
75206081010538,129,True,23.7,105.0,6.018,754.0000441384182,515.728429,115.69999879917539,118.676686,1.4620098519688511,0.9749176750619358,6.516854381711472,4.345659171844417
1536427622290487,129,True,25.0,72.0,6.018,624.0000295337944,479.629929,95.00000365115591,83.93801,1.301003110533151,1.1317876567618876,6.5684211110680515,5.714096974660228
169600529020004,129,True,24.4,63.0,6.018,515.0000032454719,422.040342,81.40000571203058,69.977148,1.2202625009849697,1.1632369714757536,6.326780922686804,6.03111664396497
1167701933290487,129,True,25.8,66.0,6.018,582.0000123327933,491.534968,94.40000717249293,81.34052,1.1840459992111758,1.1605532786425872,6.165253899497386,6.042928764163298
75290913010538,129,True,23.2,85.0,6.018,593.0000120082461,432.547688,93.40000627998816,83.919055,1.3709471312865882,1.112977336076868,6.349036104243839,5.154344123631993
233206921020004,129,True,23.3,93.0,6.018,650.0000324547192,458.45729,101.20000107100573,96.575198,1.4177984441139964,1.047888103434235,6.422925153910371,4.747153508295163
224392247010661,241,True,24.6,59.0,6.018,421.0000207710203,309.032092,73.90000408929461,53.413367,1.362318127047531,1.3835488799890598,5.696887651891316,5.785669568443419
75206267010538,125,True,27.6,74.0,6.018,873.9999889653955,598.308539,131.00000535502866,102.725829,1.4607847489961956,1.275239213255983,6.671755368228658,5.824324269994452
233188723020004,129,True,26.6,115.0,6.018,1030.0000064909439,706.449928,157.20000034077455,151.513296,1.4579943541178249,1.0375327082896708,6.5521628769601366,4.662626625190703
153163246010661,241,True,24.9,72.0,6.018,520.0000178500956,350.147738,88.70000512784563,68.718854,1.4850874685647564,1.2907666523054304,5.862457584986675,5.095366374998047
153152151010661,129,True,35.6,74.0,6.018,1331.0000012981889,1070.114124,197.0000034077455,164.230212,1.243792574499455,1.1995357066685484,6.756345067382154,6.515939491084624
300791991489998,129,True,25.0,90.0,6.018,733.000055822117,529.956522,113.59999591070539,102.509512,1.3831324370834275,1.108189803017552,6.452465512395682,5.1698277716901035
224402159010661,129,True,27.1,106.0,6.018,1030.0000064909439,704.24789,152.49999918863202,158.549479,1.4625532019569756,0.961844845851761,6.754098439154118,4.441817749524109
245506482010661,129,True,24.7,76.0,6.018,614.0000003245472,480.33441,96.70000212578411,86.767786,1.278276108356566,1.1144689358073987,6.349534506999045,5.535861085587686
75896734010538,261,False,11.8,67.0,6.018,87.99999740362247,62.986825,20.10000120488145,18.075509,1.397117530588698,1.112001947213849,4.378109061120401,3.484650141802369
201981497010661,316,False,11.5,70.0,6.018,39.00000184586215,56.890803,18.900000640980704,17.139831,0.6855238419795578,1.102694690570794,2.0634920911747905,3.3192160996219853
639395814126144,972,False,11.8,58.0,6.018,33.00000156188336,47.205605,15.800000663293323,13.232617,0.6990695609532673,1.1940193435125739,2.088607606109106,3.567367286455884
639402415126144,261,False,11.4,53.0,6.018,72.99999922920043,49.504576,15.200001649105419,13.575551,1.4746111395681971,1.1196600159437666,4.80263100718129,3.6465979170937515
