PLOT,STATE,MEASYEAR1,MEASYEAR2,PERIOD_YR,variant,config,BA_PRED,TPA_PRED,QMD_PRED,MCuFt_PRED,BdFt_PRED,BA_OBS
8616160010901,53,2006,2016,10,pn,hg_conus_sp,75.08993530273438,32.500362396240234,20.581787109375,2831.062255859375,17887.7109375,83.6310562357862
8616160010901,53,2006,2016,10,pn,hg_conus_clim,75.09003448486328,32.500362396240234,20.58180046081543,2849.72021484375,18057.583984375,83.6310562357862
29881615010497,41,2009,2019,10,pn,default,51.647212982177734,54.56463623046875,13.173589706420898,1389.8426513671875,7311.04443359375,41.52807651258089
29881615010497,41,2009,2019,10,pn,calibrated,51.692501068115234,54.62194061279297,13.172449111938477,1390.970458984375,7316.9921875,41.52807651258089
29881615010497,41,2009,2019,10,pn,hg_bayes,51.656944274902344,54.56541442871094,13.174736022949219,1536.199951171875,8133.12158203125,41.52807651258089
29881615010497,41,2009,2019,10,pn,hg_organon,51.656944274902344,54.56541442871094,13.174736022949219,1536.199951171875,8133.12158203125,41.52807651258089
29881615010497,41,2009,2019,10,pn,hg_conus_sp,51.656944274902344,54.56541442871094,13.174736022949219,1489.9930419921875,7873.6875,41.52807651258089
29881615010497,41,2009,2019,10,pn,hg_conus_clim,51.656944274902344,54.56541442871094,13.174736022949219,1488.3917236328125,7851.06298828125,41.52807651258089
29882157010497,41,2009,2019,10,pn,default,231.78321838378906,89.67088317871094,21.769655227661133,9535.138671875,57023.2890625,
29882157010497,41,2009,2019,10,pn,calibrated,230.9651336669922,89.29624938964844,21.776742935180664,9499.80078125,56814.13671875,
29882157010497,41,2009,2019,10,pn,hg_bayes,231.78321838378906,89.67088317871094,21.769655227661133,9654.259765625,57884.96875,
29882157010497,41,2009,2019,10,pn,hg_organon,231.78321838378906,89.67088317871094,21.769655227661133,9654.259765625,57884.96875,
29882157010497,41,2009,2019,10,pn,hg_conus_sp,231.78321838378906,89.67088317871094,21.769655227661133,9210.0615234375,54774.078125,
29882157010497,41,2009,2019,10,pn,hg_conus_clim,231.78321838378906,89.67088317871094,21.769655227661133,9259.669921875,55016.19921875,
24198975010900,53,2002,2012,10,pn,default,134.16673278808594,165.94918823242188,12.175060272216797,3413.502685546875,16917.400390625,176.31169304170916
24198975010900,53,2002,2012,10,pn,calibrated,133.3204803466797,164.00244140625,12.208425521850586,3390.3154296875,16802.990234375,176.31169304170916
24198975010900,53,2002,2012,10,pn,hg_bayes,134.5648193359375,165.94850158691406,12.193136215209961,4393.9052734375,23116.427734375,176.31169304170916
24198975010900,53,2002,2012,10,pn,hg_organon,134.5648193359375,165.94850158691406,12.193136215209961,4393.9052734375,23116.427734375,176.31169304170916
24198975010900,53,2002,2012,10,pn,hg_conus_sp,134.55941772460938,165.94850158691406,12.192889213562012,4025.787841796875,20789.462890625,176.31169304170916
24198975010900,53,2002,2012,10,pn,hg_conus_clim,134.5653839111328,165.94850158691406,12.193161010742188,3925.267822265625,20156.28515625,176.31169304170916
40220716010497,53,2010,2022,12,pn,default,64.6053237915039,23.784727096557617,22.316255569458008,1939.2418212890625,11090.001953125,42.36254229454599
40220716010497,53,2010,2022,12,pn,calibrated,64.43141174316406,23.73397445678711,22.310014724731445,1933.7584228515625,11057.7109375,42.36254229454599
40220716010497,53,2010,2022,12,pn,hg_bayes,64.6053237915039,23.784727096557617,22.316255569458008,2320.763427734375,14010.3193359375,42.36254229454599
40220716010497,53,2010,2022,12,pn,hg_organon,64.6053237915039,23.784727096557617,22.316255569458008,2320.763427734375,14010.3193359375,42.36254229454599
40220716010497,53,2010,2022,12,pn,hg_conus_sp,64.6053237915039,23.784727096557617,22.316255569458008,2224.7177734375,13392.0654296875,42.36254229454599
40220716010497,53,2010,2022,12,pn,hg_conus_clim,64.6053237915039,23.784727096557617,22.316255569458008,2235.2646484375,13445.28515625,42.36254229454599
29882838010497,53,2009,2019,10,pn,default,206.85227966308594,333.65277099609375,10.661517143249512,6985.7802734375,37897.29296875,5.008684360347493
29882838010497,53,2009,2019,10,pn,calibrated,198.983154296875,320.09967041015625,10.675835609436035,6721.57861328125,36469.8671875,5.008684360347493
29882838010497,53,2009,2019,10,pn,hg_bayes,207.0877227783203,333.65277099609375,10.667585372924805,7619.537109375,41878.4921875,5.008684360347493
29882838010497,53,2009,2019,10,pn,hg_organon,207.0877227783203,333.65277099609375,10.667585372924805,7619.537109375,41878.4921875,5.008684360347493
29882838010497,53,2009,2019,10,pn,hg_conus_sp,206.91632080078125,333.65277099609375,10.663169860839844,7280.9189453125,39861.62890625,5.008684360347493
29882838010497,53,2009,2019,10,pn,hg_conus_clim,206.990234375,333.65277099609375,10.665075302124023,7445.8759765625,40852.71484375,5.008684360347493
22954073010497,41,2007,2017,10,pn,default,323.8268737792969,84.72589111328125,26.471866607666016,14365.796875,94071.4609375,297.0979767566353
22954073010497,41,2007,2017,10,pn,calibrated,322.86895751953125,84.41160583496094,26.48185157775879,14325.505859375,93815.953125,297.0979767566353
22954073010497,41,2007,2017,10,pn,hg_bayes,323.8268737792969,84.72589111328125,26.471866607666016,15071.5888671875,99228.4453125,297.0979767566353
22954073010497,41,2007,2017,10,pn,hg_organon,323.8268737792969,84.72589111328125,26.471866607666016,15071.5888671875,99228.4453125,297.0979767566353
22954073010497,41,2007,2017,10,pn,hg_conus_sp,323.8268737792969,84.72589111328125,26.471866607666016,14287.15625,93485.0390625,297.0979767566353
22954073010497,41,2007,2017,10,pn,hg_conus_clim,323.8268737792969,84.72589111328125,26.471866607666016,14408.1806640625,94318.296875,297.0979767566353
24918381010900,41,2004,2014,10,pn,default,268.7686462402344,164.32521057128906,17.317035675048828,8206.7421875,51511.2421875,259.16056564623614
24918381010900,41,2004,2014,10,pn,calibrated,268.7557067871094,164.5565185546875,17.3044376373291,8199.9619140625,51455.6484375,259.16056564623614
24918381010900,41,2004,2014,10,pn,hg_bayes,268.7686462402344,164.32521057128906,17.317035675048828,9153.755859375,58195.91015625,259.16056564623614
24918381010900,41,2004,2014,10,pn,hg_organon,268.7686462402344,164.32521057128906,17.317035675048828,9153.755859375,58195.91015625,259.16056564623614
24918381010900,41,2004,2014,10,pn,hg_conus_sp,268.7686462402344,164.32521057128906,17.317035675048828,8477.548828125,53328.859375,259.16056564623614
24918381010900,41,2004,2014,10,pn,hg_conus_clim,268.7686462402344,164.32521057128906,17.317035675048828,8560.4189453125,54050.05859375,259.16056564623614
40403349010497,41,2010,2020,10,pn,default,31.494976043701172,23.673364639282227,15.61805248260498,931.9711303710938,5075.29296875,29.22958360369663
40403349010497,41,2010,2020,10,pn,calibrated,31.509607315063477,23.683246612548828,15.618422508239746,932.4411010742188,5077.822265625,29.22958360369663
40403349010497,41,2010,2020,10,pn,hg_bayes,31.496509552001953,23.673540115356445,15.618377685546875,1028.0325927734375,5582.923828125,29.22958360369663
40403349010497,41,2010,2020,10,pn,hg_organon,31.496509552001953,23.673540115356445,15.618377685546875,1028.0325927734375,5582.923828125,29.22958360369663
40403349010497,41,2010,2020,10,pn,hg_conus_sp,31.496509552001953,23.673540115356445,15.618377685546875,1013.5975341796875,5484.67626953125,29.22958360369663
40403349010497,41,2010,2020,10,pn,hg_conus_clim,31.496509552001953,23.673540115356445,15.618377685546875,1013.5975341796875,5484.67626953125,29.22958360369663
22931053010497,53,2008,2019,11,pn,default,237.41915893554688,215.46812438964844,14.213554382324219,8358.349609375,46323.34375,131.15895019576425
22931053010497,53,2008,2019,11,pn,calibrated,234.62789916992188,210.36883544921875,14.299980163574219,8276.6376953125,45883.09375,131.15895019576425
22931053010497,53,2008,2019,11,pn,hg_bayes,237.41859436035156,215.46817016601562,14.21353816986084,8637.0927734375,47952.58984375,131.15895019576425
22931053010497,53,2008,2019,11,pn,hg_organon,237.41859436035156,215.46817016601562,14.21353816986084,8637.0927734375,47952.58984375,131.15895019576425
22931053010497,53,2008,2019,11,pn,hg_conus_sp,237.41921997070312,215.46812438964844,14.213556289672852,7899.1240234375,43393.1171875,131.15895019576425
22931053010497,53,2008,2019,11,pn,hg_conus_clim,237.41896057128906,215.4681396484375,14.213547706604004,8031.7109375,44207.07421875,131.15895019576425
41119346010497,41,2003,2013,10,pn,default,241.371337890625,206.54026794433594,14.63783073425293,10100.123046875,60911.875,230.2993488197137
41119346010497,41,2003,2013,10,pn,calibrated,241.48394775390625,206.5594940185547,14.640565872192383,10105.193359375,60946.28515625,230.2993488197137
41119346010497,41,2003,2013,10,pn,hg_bayes,241.36985778808594,206.54026794433594,14.637787818908691,11328.6376953125,68842.484375,230.2993488197137
41119346010497,41,2003,2013,10,pn,hg_organon,241.36985778808594,206.54026794433594,14.637787818908691,11328.6376953125,68842.484375,230.2993488197137
41119346010497,41,2003,2013,10,pn,hg_conus_sp,241.37144470214844,206.54026794433594,14.637835502624512,10227.3173828125,61990.9375,230.2993488197137
41119346010497,41,2003,2013,10,pn,hg_conus_clim,241.37001037597656,206.54026794433594,14.637794494628906,11186.259765625,67957.3359375,230.2993488197137
30826404020004,41,2002,2012,10,pn,default,58.33821487426758,44.0279655456543,15.58650016784668,1523.462890625,9197.578125,97.34828785088769
30826404020004,41,2002,2012,10,pn,calibrated,58.26417541503906,44.070228576660156,15.569132804870605,1520.7335205078125,9179.47265625,97.34828785088769
30826404020004,41,2002,2012,10,pn,hg_bayes,58.329742431640625,44.00916290283203,15.58869743347168,1675.65966796875,10331.2607421875,97.34828785088769
30826404020004,41,2002,2012,10,pn,hg_organon,58.329742431640625,44.00916290283203,15.58869743347168,1675.65966796875,10331.2607421875,97.34828785088769
30826404020004,41,2002,2012,10,pn,hg_conus_sp,58.3347053527832,44.020206451416016,15.587407112121582,1597.7196044921875,9792.8662109375,97.34828785088769
30826404020004,41,2002,2012,10,pn,hg_conus_clim,58.333988189697266,44.018611907958984,15.587592124938965,1618.5032958984375,9937.3544921875,97.34828785088769
22398703010497,53,2004,2014,10,pn,default,231.79714965820312,394.3774108886719,10.380888938903809,7327.8564453125,45941.5,335.3705939733375
22398703010497,53,2004,2014,10,pn,calibrated,231.4273681640625,393.34356689453125,10.386223793029785,7318.3369140625,45894.05078125,335.3705939733375
22398703010497,53,2004,2014,10,pn,hg_bayes,231.79714965820312,394.3774108886719,10.380888938903809,8465.62109375,53072.2421875,335.3705939733375
22398703010497,53,2004,2014,10,pn,hg_organon,231.79714965820312,394.3774108886719,10.380888938903809,8465.62109375,53072.2421875,335.3705939733375
22398703010497,53,2004,2014,10,pn,hg_conus_sp,231.79714965820312,394.3774108886719,10.380888938903809,7459.40380859375,47022.4375,335.3705939733375
22398703010497,53,2004,2014,10,pn,hg_conus_clim,231.79714965820312,394.3774108886719,10.380888938903809,7512.81689453125,47454.8125,335.3705939733375
8628826010901,53,2006,2016,10,pn,default,226.60536193847656,202.04112243652344,14.340076446533203,7219.595703125,39127.2421875,206.0522259870247
8628826010901,53,2006,2016,10,pn,calibrated,226.32994079589844,202.85284423828125,14.302652359008789,7194.919921875,38989.50390625,206.0522259870247
8628826010901,53,2006,2016,10,pn,hg_bayes,226.60508728027344,202.0411376953125,14.340067863464355,7138.54736328125,38567.31640625,206.0522259870247
8628826010901,53,2006,2016,10,pn,hg_organon,226.60508728027344,202.0411376953125,14.340067863464355,7138.54736328125,38567.31640625,206.0522259870247
8628826010901,53,2006,2016,10,pn,hg_conus_sp,226.4629669189453,202.04861450195312,14.335308074951172,6804.275390625,36469.453125,206.0522259870247
8628826010901,53,2006,2016,10,pn,hg_conus_clim,226.6051483154297,202.0411376953125,14.340069770812988,6742.2236328125,36132.953125,206.0522259870247
41118932010497,41,2002,2012,10,pn,default,129.09939575195312,30.359207153320312,27.92242431640625,5706.38671875,39100.49609375,118.83679579238118
41118932010497,41,2002,2012,10,pn,calibrated,128.7012939453125,30.12293815612793,27.988462448120117,5688.40478515625,38984.6796875,118.83679579238118
41118932010497,41,2002,2012,10,pn,hg_bayes,129.09939575195312,30.359207153320312,27.92242431640625,5856.2509765625,40499.24609375,118.83679579238118
41118932010497,41,2002,2012,10,pn,hg_organon,129.09939575195312,30.359207153320312,27.92242431640625,5856.2509765625,40499.24609375,118.83679579238118
41118932010497,41,2002,2012,10,pn,hg_conus_sp,129.09939575195312,30.359207153320312,27.92242431640625,5642.81884765625,38875.19921875,118.83679579238118
41118932010497,41,2002,2012,10,pn,hg_conus_clim,129.09939575195312,30.359207153320312,27.92242431640625,5812.67333984375,40060.20703125,118.83679579238118
41120289010497,41,2005,2015,10,pn,default,43.98190689086914,47.41202163696289,13.041545867919922,811.2055053710938,3804.25537109375,39.11853989496688
41120289010497,41,2005,2015,10,pn,calibrated,44.0023193359375,47.434051513671875,13.041543006896973,811.6105346679688,3806.12109375,39.11853989496688
41120289010497,41,2005,2015,10,pn,hg_bayes,44.113563537597656,47.42002487182617,13.059951782226562,981.7403564453125,4788.599609375,39.11853989496688
41120289010497,41,2005,2015,10,pn,hg_organon,44.113563537597656,47.42002487182617,13.059951782226562,981.7403564453125,4788.599609375,39.11853989496688
41120289010497,41,2005,2015,10,pn,hg_conus_sp,44.113563537597656,47.42002487182617,13.059951782226562,955.5885620117188,4723.27294921875,39.11853989496688
41120289010497,41,2005,2015,10,pn,hg_conus_clim,44.113563537597656,47.42002487182617,13.059951782226562,955.5087280273438,4722.47509765625,39.11853989496688
29881739010497,41,2009,2019,10,pn,default,174.2692108154297,114.54725646972656,16.701457977294922,6859.4013671875,38712.63671875,127.43698330042025
29881739010497,41,2009,2019,10,pn,calibrated,172.51333618164062,112.68399810791016,16.753921508789062,6793.48486328125,38373.8515625,127.43698330042025
29881739010497,41,2009,2019,10,pn,hg_bayes,174.2692108154297,114.54725646972656,16.701457977294922,6342.9228515625,35487.0703125,127.43698330042025
29881739010497,41,2009,2019,10,pn,hg_organon,174.2692108154297,114.54725646972656,16.701457977294922,6342.9228515625,35487.0703125,127.43698330042025
29881739010497,41,2009,2019,10,pn,hg_conus_sp,174.2692108154297,114.54725646972656,16.701457977294922,6121.205078125,34092.3984375,127.43698330042025
29881739010497,41,2009,2019,10,pn,hg_conus_clim,174.2692108154297,114.54725646972656,16.701457977294922,6775.31591796875,38205.9296875,127.43698330042025
8664565010901,41,2006,2016,10,pn,default,32.23019790649414,35.7485466003418,12.85696792602539,293.4434814453125,895.0546875,123.42024276398895
8664565010901,41,2006,2016,10,pn,calibrated,32.14961624145508,35.65301513671875,12.858078956604004,292.6592712402344,892.6621704101562,123.42024276398895
8664565010901,41,2006,2016,10,pn,hg_bayes,32.23019790649414,35.7485466003418,12.85696792602539,513.569580078125,2146.343017578125,123.42024276398895
8664565010901,41,2006,2016,10,pn,hg_organon,32.23019790649414,35.7485466003418,12.85696792602539,513.569580078125,2146.343017578125,123.42024276398895
8664565010901,41,2006,2016,10,pn,hg_conus_sp,32.23019790649414,35.7485466003418,12.85696792602539,427.9845886230469,1485.1282958984375,123.42024276398895
8664565010901,41,2006,2016,10,pn,hg_conus_clim,32.23019790649414,35.7485466003418,12.85696792602539,439.1053466796875,1577.046875,123.42024276398895
22398462010497,53,2003,2013,10,pn,default,329.5609130859375,422.2209777832031,11.962841033935547,13740.658203125,75921.203125,308.97394419777675
22398462010497,53,2003,2013,10,pn,calibrated,325.8013916015625,414.2147521972656,12.008811950683594,13603.23046875,75178.703125,308.97394419777675
