PLOT,STATE,MEASYEAR1,MEASYEAR2,PERIOD_YR,variant,config,BA_PRED,TPA_PRED,QMD_PRED,MCuFt_PRED,BdFt_PRED,BA_OBS
29395410010497,41,2008,2018,10,wc,default,232.38583374023438,139.90623474121094,17.451093673706055,7955.7890625,45715.83203125,264.84757851880437
29395410010497,41,2008,2018,10,wc,calibrated,233.06564331054688,140.62625122070312,17.431795120239258,7976.25341796875,45832.84375,264.84757851880437
29395410010497,41,2008,2018,10,wc,hg_bayes,232.38571166992188,139.90623474121094,17.45108985900879,9057.279296875,53322.15625,264.84757851880437
29395410010497,41,2008,2018,10,wc,hg_organon,232.38571166992188,139.90623474121094,17.45108985900879,9057.279296875,53322.15625,264.84757851880437
29395410010497,41,2008,2018,10,wc,hg_conus_sp,232.38583374023438,139.90623474121094,17.451093673706055,8614.08203125,50484.80078125,264.84757851880437
29395410010497,41,2008,2018,10,wc,hg_conus_clim,232.3858184814453,139.90623474121094,17.451091766357422,8593.044921875,50329.37890625,264.84757851880437
41118547010497,41,2002,2012,10,wc,default,117.4785385131836,94.97785949707031,15.059286117553711,3397.8955078125,18110.45703125,89.71130680017055
41118547010497,41,2002,2012,10,wc,calibrated,116.68817901611328,94.2927474975586,15.062970161437988,3374.177001953125,17983.390625,89.71130680017055
41118547010497,41,2002,2012,10,wc,hg_bayes,117.5041732788086,94.97783660888672,15.060928344726562,4149.48779296875,22901.462890625,89.71130680017055
41118547010497,41,2002,2012,10,wc,hg_organon,117.5041732788086,94.97783660888672,15.060928344726562,4149.48779296875,22901.462890625,89.71130680017055
41118547010497,41,2002,2012,10,wc,hg_conus_sp,117.47843933105469,94.97785949707031,15.059280395507812,3354.0439453125,17612.083984375,89.71130680017055
41118547010497,41,2002,2012,10,wc,hg_conus_clim,117.48528289794922,94.97785949707031,15.059714317321777,3434.3056640625,18350.923828125,89.71130680017055
22828631010497,41,2007,2017,10,wc,default,90.73086547851562,96.50849151611328,13.128979682922363,2351.69677734375,12208.4443359375,99.88232297563574
22828631010497,41,2007,2017,10,wc,calibrated,89.43855285644531,93.82255554199219,13.220412254333496,2323.032958984375,12075.7275390625,99.88232297563574
22828631010497,41,2007,2017,10,wc,hg_bayes,90.74028778076172,96.50890350341797,13.12963581085205,2537.89208984375,13434.41796875,99.88232297563574
22828631010497,41,2007,2017,10,wc,hg_organon,90.74028778076172,96.50890350341797,13.12963581085205,2537.89208984375,13434.41796875,99.88232297563574
22828631010497,41,2007,2017,10,wc,hg_conus_sp,90.7408218383789,96.50890350341797,13.129673957824707,2350.622802734375,12314.13671875,99.88232297563574
22828631010497,41,2007,2017,10,wc,hg_conus_clim,90.74085998535156,96.50890350341797,13.12967586517334,2366.707763671875,12347.7685546875,99.88232297563574
41119734010497,41,2005,2015,10,wc,default,70.03681182861328,173.42845153808594,8.604769706726074,1718.0340576171875,8785.5185546875,80.15024780744254
41119734010497,41,2005,2015,10,wc,calibrated,63.54560470581055,155.6374969482422,8.65211009979248,1562.8841552734375,7975.9658203125,80.15024780744254
41119734010497,41,2005,2015,10,wc,hg_bayes,70.03681182861328,173.42845153808594,8.604769706726074,1827.2508544921875,9531.9638671875,80.15024780744254
41119734010497,41,2005,2015,10,wc,hg_organon,70.03681182861328,173.42845153808594,8.604769706726074,1827.2508544921875,9531.9638671875,80.15024780744254
41119734010497,41,2005,2015,10,wc,hg_conus_sp,70.03681182861328,173.42845153808594,8.604769706726074,1718.0340576171875,8785.5185546875,80.15024780744254
41119734010497,41,2005,2015,10,wc,hg_conus_clim,70.03681182861328,173.42845153808594,8.604769706726074,1718.0340576171875,8785.5185546875,80.15024780744254
40220449010497,53,2010,2021,11,wc,default,243.92132568359375,106.90740966796875,20.453020095825195,4956.56396484375,25192.841796875,216.95361285693042
