PLOT,STATE,MEASYEAR1,MEASYEAR2,PERIOD_YR,variant,model,BA_PRED,TPA_PRED,QMD_PRED,MCuFt_PRED,BdFt_PRED,BA_OBS,MCuFt_OBS,BdFt_OBS
75976533010538,23,2007,2012,5,ne,diag_mort_only,40.401615142822266,191.7275848388672,6.215744972229004,518.933349609375,0.0,132.14721150841734,800.889704096238,784.960532120792
75976533010538,23,2007,2012,5,ne,diag_dg_mort,40.401615142822266,191.7275848388672,6.215744972229004,518.933349609375,0.0,132.14721150841734,800.889704096238,784.960532120792
222096232010661,42,2011,2017,6,ne,fvs_base,119.78121948242188,295.7764587402344,8.616853713989258,2724.072998046875,6206.28515625,153.04115700113843,2633.187776558934,6553.539171384856
222096232010661,42,2011,2017,6,ne,organon,105.5634765625,262.5806884765625,8.585423469543457,2293.107177734375,5335.974609375,153.04115700113843,2633.187776558934,6553.539171384856
222096232010661,42,2011,2017,6,ne,diag_dg_only,119.78121948242188,295.7764587402344,8.616853713989258,2724.072998046875,6206.28515625,153.04115700113843,2633.187776558934,6553.539171384856
222096232010661,42,2011,2017,6,ne,diag_hg_only,119.77369689941406,295.7764587402344,8.61658763885498,2825.3720703125,6496.2373046875,153.04115700113843,2633.187776558934,6553.539171384856
222096232010661,42,2011,2017,6,ne,diag_mort_only,106.35871124267578,264.25274658203125,8.590392112731934,2382.44580078125,5526.31982421875,153.04115700113843,2633.187776558934,6553.539171384856
222096232010661,42,2011,2017,6,ne,diag_dg_mort,106.35871124267578,264.25274658203125,8.590392112731934,2382.44580078125,5526.31982421875,153.04115700113843,2633.187776558934,6553.539171384856
74916508010538,36,2006,2011,5,ne,fvs_base,152.723388671875,414.2109680175781,8.222017288208008,3556.142822265625,5330.412109375,135.42522049709993,2983.0750873505363,4054.753258670362
74916508010538,36,2006,2011,5,ne,organon,117.12215423583984,324.53173828125,8.134430885314941,2694.96484375,4164.11474609375,135.42522049709993,2983.0750873505363,4054.753258670362
74916508010538,36,2006,2011,5,ne,diag_dg_only,151.44793701171875,409.6084899902344,8.233484268188477,3535.128662109375,5301.0263671875,135.42522049709993,2983.0750873505363,4054.753258670362
74916508010538,36,2006,2011,5,ne,diag_hg_only,151.45156860351562,409.6078796386719,8.233585357666016,3533.401611328125,5301.26171875,135.42522049709993,2983.0750873505363,4054.753258670362
74916508010538,36,2006,2011,5,ne,diag_mort_only,117.1867904663086,324.8109436035156,8.133183479309082,2714.259765625,4164.4091796875,135.42522049709993,2983.0750873505363,4054.753258670362
