variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
b1[35],-0.04849011404309825,-0.0470385985,0.15713244655608594,0.1533425181099,-0.30922456049999997,0.20148368799999983,1.0017821655036019,6348.351102066008,2808.9225973230555
b1[36],-0.11508641884812976,-0.11270766,0.1004246820335912,0.09818139695699998,-0.28579462149999996,0.046480517299999934,1.0003750481492713,4520.882976084561,2820.1267086273283
b1[37],-0.0053167248719885,-0.0015729794,0.16514512354235908,0.15917200360656,-0.2756183265,0.25749719649999997,1.0019052562406645,8565.421238439214,2785.5212454794905
b1[38],-0.231654233110665,-0.22803647,0.12610640375612323,0.12284536716899999,-0.4506888635,-0.03223227680000003,1.0015501216436178,3778.715146144664,3113.4693076843796
b1[39],-0.0075270138573896,-0.007072272,0.09865576792348775,0.09509808636929999,-0.1728480985,0.15404253049999975,1.00242356646342,4945.308223132086,2785.9456550708887
b1[40],-0.00454813010102425,-0.0061082186,0.13316479751716614,0.13041989347379998,-0.225244114,0.211870596,1.0007017454645628,4666.102295492791,2925.8602311925706
b1[41],0.01647872673838725,0.0169699445,0.15488926981392734,0.1533927026373,-0.23703078549999998,0.2701531725,1.000184176930352,7112.17927763588,2994.3434847370672
b1[42],-0.03205177033001175,-0.030915903,0.1289330155574403,0.12384171217529999,-0.242892652,0.1812297634999998,1.001844833531876,4900.609626199739,3339.197806283517
b1[43],-0.0826048507640774,-0.0786351955,0.14483342553806344,0.1417300306296,-0.3295544515,0.1510359094999999,1.0001809249814666,5489.779486959685,3406.196195532516
b1[44],0.113024808761405,0.113608935,0.07454346584949716,0.0757266245421,-0.011940891099999993,0.23472931399999997,1.0008383675947972,6047.2016474759,3037.8577611061705
b1[45],-0.026571793976531637,-0.027494966500000002,0.15078202607444383,0.14996590995329998,-0.27602259549999997,0.220088585,1.0008336764348924,6793.107286881584,2954.4286136819196
b1[46],-0.0798542119152645,-0.0775925445,0.15006414970547935,0.1422573462303,-0.33365462,0.1690657424999999,1.0004207704389294,5965.185527586349,3083.889967573847
b1[47],-0.14775424138661,-0.14789027500000002,0.08149645015625048,0.0823646443179,-0.285023429,-0.017386915800000013,1.0016570462302656,3791.2842546450943,2962.1689762853366
b1[48],0.1277756379989415,0.12902350499999998,0.10665761841429848,0.10717465137119998,-0.0495062559,0.3040655199999999,1.0001913283445052,4355.864945383692,3162.8768048249754
b1[49],-0.0185900002218925,-0.017414038,0.137634025281919,0.1359678182562,-0.24946444,0.204546895,1.000782448978033,6063.169005611087,3140.850576674461
b1[50],0.117089595732093,0.1143844,0.15260298085047766,0.144380917947,-0.125496511,0.3713158259999998,1.0010214862032585,6262.503684507734,3225.4632483144865
b1[51],-0.0611799360405345,-0.0614620205,0.14539511128102822,0.13748655737249998,-0.306308454,0.17598295899999994,1.0016156309358746,5286.5105345249485,2923.5517312432635
b1[52],0.0903627809274223,0.0892301675,0.1175729643538167,0.11564107870140002,-0.102498072,0.2888934289999999,1.0006826319383375,5073.948357984417,2859.830250118237
b1[53],0.0552373361384238,0.055264555,0.10947914142913054,0.11011052999099999,-0.12842068699999998,0.23477920999999993,0.9995689395611571,5732.285273940672,2738.8589275777977
b1[54],0.02190114374673325,0.019747606,0.12494623801507165,0.1211190240225,-0.1830589225,0.22982749449999992,1.0009765711125824,4694.818182980942,3015.1934428030704
b1[55],-0.03120196525451475,-0.027653599,0.12900731979821464,0.1278954304236,-0.240727607,0.17519981899999976,1.0017541048164604,4481.7431427501215,3139.277951588627
b2,-0.71456473346675,-0.7172545699999999,0.21135566765128486,0.21443034314099998,-1.05324639,-0.3603630310000001,1.0012672805449156,1308.266799992684,2152.540578246865
b3,0.010498564096875,0.010494256,2.650275106488472e-4,2.664676980000005e-4,0.0100521251,0.01092765115,1.001079896057617,2467.064625994881,2949.743087101941
b4,0.75058443822,0.750330665,0.017910032504414374,0.017723378463000036,0.7212956884999999,0.780383598,1.001988380804525,7699.549689521289,3017.8709815518605
b5,-0.02990187775454,-0.029962785,0.009560862165136607,0.0096051330711,-0.0453342369,-0.014272422100000001,1.0020637580519751,4522.035210143239,3050.0373247591815
b6,-0.10179994859975,-0.10192938,0.008900083447004818,0.008874675324900003,-0.1162800375,-0.08724445655,1.0010480124516001,5749.765945262396,3665.0881477537737
b7,-0.09560230151025,-0.095618494,0.021587655772739692,0.0217908330003,-0.131050725,-0.06002261990000001,1.00390322443926,7282.324488675893,2763.860690513067
b8,0.002347250620095,0.0022534443,0.28210365309154134,0.28821286721682,-0.4554837825,0.4714825884999997,0.9999435918794652,9001.384482740652,2399.4770120690346
gamma_shape[1],0.95705418768,0.959872455,0.21318364111376337,0.21577162170899997,0.604539724,1.3022402349999997,1.0006410855345533,1297.248714992713,2152.2394054354804
gamma_shape[2],0.780947276242,0.783677285,0.213226620802435,0.21716562894599997,0.420756397,1.12559338,1.0010785594023683,1314.7402797172151,1840.7107691532533
