fvs_index,JSP,SPCD,model_id,B1,B2,B3,source
1,SF,11,2,6.25413022502619,-6.21196529190546,-0.435625982196021,conus_htdbh
2,AF,19,5,4.86417179244512,-11.1689662425416,2.01282727686487,conus_htdbh
3,YC,42,5,5.08513662250381,-16.7561216888539,3.42718396257443,conus_htdbh
4,TA,71,5,4.64309758679862,-7.64652812986049,1.907896972154,conus_htdbh
5,WS,94,6,84.8528979621777,-0.0550088575597485,1.1829959711412,conus_htdbh
7,BE,95,5,4.54860071955731,-6.56115183682452,1.15849065759449,conus_htdbh
8,SS,98,3,220.446928667119,-0.0282083455729225,1.00834174607749,conus_htdbh
9,LP,108,3,75.4722860888433,-0.162048795459456,1.45651682371468,conus_htdbh
10,RC,242,2,6.4481516902473,-5.18899068589301,-0.318639253840949,conus_htdbh
11,WH,263,5,5.39568773967056,-17.8041952551988,3.94162882514225,conus_htdbh
12,MH,264,5,5.12328719696338,-18.0764699777001,3.33556535116655,conus_htdbh
13,OS,299,,,,,native_fallback
14,AD,350,,,,,native_fallback
15,RA,351,6,102.58445153823,-0.0923264667236121,1.02882046557115,conus_htdbh
16,PB,375,3,73.4146454771709,-0.125431847449098,0.874657743908028,conus_htdbh
17,AB,376,,,,,native_fallback
18,BA,741,2,5.76723614612927,-3.39037269947814,-0.278983663828942,conus_htdbh
19,AS,746,5,4.6565777738317,-7.12923186598056,1.92747619077869,conus_htdbh
20,CW,747,6,171.1586435167,-0.0446347742231565,0.938044563028798,conus_htdbh
21,WI,920,5,4.65644881063909,-10.3018250153343,3.55940472128391,conus_htdbh
22,SU,928,,,,,native_fallback
23,OH,998,4,2.6502919183639,-0.559940419816323,,conus_htdbh
