fvs_index,JSP,SPCD,model_id,B1,B2,B3,source
1,PJ,105,5,4.80174975800959,-11.5220283528299,3.08061384182069,conus_htdbh
2,PS,130,5,4.74679808871495,-11.8267422069234,2.79224739795629,conus_htdbh
3,RN,125,6,81.5983644442848,-0.0387203598284333,1.43936830766127,conus_htdbh
4,RP,125,6,81.5983644442848,-0.0387203598284333,1.43936830766127,conus_htdbh
5,PW,129,6,119.557148917212,-0.055766421429091,1.01064303388876,conus_htdbh
6,SW,94,6,84.8528979621777,-0.0550088575597485,1.1829959711412,conus_htdbh
7,SN,91,6,98.0746324664844,-0.0428283328880711,1.33651579085261,conus_htdbh
8,BF,12,2,5.16620794288406,-3.66931521845556,-0.45205672664804,conus_htdbh
9,SB,95,5,4.54860071955731,-6.56115183682452,1.15849065759449,conus_htdbh
10,TA,71,5,4.64309758679862,-7.64652812986049,1.907896972154,conus_htdbh
11,CE,241,5,4.29897058336359,-7.95157406171565,2.06586744877633,conus_htdbh
12,HE,261,2,8.39962340686573,-6.52310447874615,-0.152348026691194,conus_htdbh
13,SO,298,,,,,native_fallback
14,CR,68,2,5.99369538213628,-4.07649579140111,-0.239129684461209,conus_htdbh
15,AB,543,3,87.7421887305523,-0.0869744056319589,0.829859092962405,conus_htdbh
16,AR,544,3,103.04238294783,-0.0741987271862411,0.844796506505631,conus_htdbh
17,CW,742,3,106.116502576543,-0.075306544995367,0.905899993245578,conus_htdbh
18,MV,317,3,94.597403448077,-0.0780278849482925,0.76768780170989,conus_htdbh
19,MR,316,6,96.3922448635395,-0.136953203364767,0.849299083187643,conus_htdbh
20,CB,762,2,8.1938930702471,-5.7655592189344,-0.145207868392094,conus_htdbh
21,EW,972,2,7.58835446706922,-5.28835566406191,-0.160626800458428,conus_htdbh
22,ES,975,5,4.80111317284431,-10.2230874530466,3.25332526707056,conus_htdbh
23,ER,977,5,4.86377236131287,-11.4488292664457,3.64275234641677,conus_htdbh
24,BY,371,5,4.4395708047223,-5.58056802970323,1.87552552701953,conus_htdbh
25,BD,951,6,101.888431612198,-0.089152075574901,1.00775221404168,conus_htdbh
26,MH,318,3,86.8722151320408,-0.118466921733072,0.912923449941275,conus_htdbh
27,MB,314,2,5.25279544171297,-3.08902071644383,-0.407961448658565,conus_htdbh
28,BE,531,2,7.84986632788297,-5.48439795206407,-0.154149330236053,conus_htdbh
29,AW,541,3,108.923208769068,-0.0737459295532818,0.872822507398674,conus_htdbh
30,OW,802,5,4.90901329962587,-11.1083568538124,3.33901573812732,conus_htdbh
31,OP,804,5,4.86483113984375,-12.4146904972433,3.62034764048845,conus_htdbh
32,OB,823,6,69.5277527857319,-0.0724916075266451,1.16136484335445,conus_htdbh
33,OC,826,3,85.9306508175669,-0.0833231527715573,0.881696433946908,conus_htdbh
34,OR,833,6,101.491400486567,-0.111462321882721,0.889732821651076,conus_htdbh
35,BO,837,3,95.8445309290689,-0.0818423531571508,0.898755793429172,conus_htdbh
36,PN,809,3,87.3760665147734,-0.0778370841017009,0.903197146091413,conus_htdbh
37,HB,402,5,4.98195633306394,-10.5149299565272,3.01937395937721,conus_htdbh
38,HP,403,5,5.04752531090925,-11.512380469404,3.28729433431041,conus_htdbh
39,HU,407,5,4.97546634829028,-10.7912423082463,2.97457486133052,conus_htdbh
40,PG,743,5,4.70806708736084,-5.87819752755009,1.59409245774162,conus_htdbh
41,PT,746,5,4.6565777738317,-7.12923186598056,1.92747619077869,conus_htdbh
42,PB,741,2,5.76723614612927,-3.39037269947814,-0.278983663828942,conus_htdbh
43,BW,375,3,73.4146454771709,-0.125431847449098,0.874657743908028,conus_htdbh
45,BT,601,5,4.65732873290113,-8.82340703136603,2.74937597806778,conus_htdbh
46,WB,602,6,94.1761872112372,-0.0868548700989347,1.01201922264673,conus_htdbh
47,IW,701,3,58.9454997028686,-0.158668218872437,0.827760859937764,conus_htdbh
48,LB,901,5,4.84925742380529,-10.034091670256,2.99806760236697,conus_htdbh
50,MM,313,3,63.8704363640289,-0.109011210766611,0.805967193376699,conus_htdbh
51,MS,315,4,4.05244830316914,-3.3521823107057,,conus_htdbh
52,MT,319,5,5.26420684538183,-18.3840369067949,5.22847504103801,conus_htdbh
53,BB,391,2,6.55522718226434,-4.02840839139553,-0.159841614930784,conus_htdbh
54,CA,421,5,4.33613997242303,-5.2210983106951,1.50344826835429,conus_htdbh
55,BH,462,5,4.80793196243877,-12.0274905047119,3.78523205296343,conus_htdbh
56,DF,491,3,39.8470167813583,-0.202844502971137,0.82558230849676,conus_htdbh
57,HT,500,5,3.79396974683557,-5.19958132705225,2.42327274454244,conus_htdbh
58,ML,660,5,3.86311699243363,-5.79595723492354,2.7648405882708,conus_htdbh
59,GB,693,5,4.86869792072567,-11.5978433923744,3.54523350966317,conus_htdbh
60,SY,731,6,115.686190579391,-0.111413425288538,0.883160433034918,conus_htdbh
61,CP,761,2,5.98735745863209,-3.63572355319588,-0.266362592198327,conus_htdbh
62,CC,763,5,4.68230000393982,-9.44506696773549,2.78649272405262,conus_htdbh
63,PL,760,5,5.06229960451586,-17.0805823887076,5.24135230763282,conus_htdbh
64,WI,920,5,4.65644881063909,-10.3018250153343,3.55940472128391,conus_htdbh
65,WI,922,5,4.67884394905377,-9.89070680782591,3.34423851323384,conus_htdbh
66,WI,923,1,3.16768871916624,-0.8125021004513,,conus_htdbh
67,SS,931,2,6.49492130142947,-4.18645455760346,-0.225601889816008,conus_htdbh
68,AM,935,5,3.94867949344406,-4.08968903156427,1.56109770134223,conus_htdbh
69,JP,105,5,4.80174975800959,-11.5220283528299,3.08061384182069,conus_htdbh
70,WP,129,6,119.557148917212,-0.055766421429091,1.01064303388876,conus_htdbh
71,SP,94,6,84.8528979621777,-0.0550088575597485,1.1829959711412,conus_htdbh
72,BP,95,5,4.54860071955731,-6.56115183682452,1.15849065759449,conus_htdbh
