fvs_index,JSP,SPCD,model_id,B1,B2,B3,source
40,HA,580,5,4.82889880699837,-8.75476859804803,2.63804269088067,conus_htdbh
41,HY,591,6,75.6352746116384,-0.107378277290573,0.912994429164558,conus_htdbh
42,BN,601,5,4.65732873290113,-8.82340703136603,2.74937597806778,conus_htdbh
43,WN,602,6,94.1761872112372,-0.0868548700989347,1.01201922264673,conus_htdbh
44,SU,611,3,124.134999027986,-0.070035992314386,0.934832871873784,conus_htdbh
45,YP,621,3,135.098354542823,-0.062642538179953,0.850584503390729,conus_htdbh
46,MG,650,2,5.05101812843336,-2.82876972642368,-0.324112597297341,conus_htdbh
47,CT,651,3,107.520572696666,-0.0905660163033707,0.955470299832218,conus_htdbh
48,MS,652,2,5.61545053087532,-3.52523419455718,-0.332822262926835,conus_htdbh
49,MV,653,3,84.7170715097382,-0.110177488570966,0.906015944286258,conus_htdbh
50,ML,654,6,75.2428910778699,-0.144460637080664,1.06895534071487,conus_htdbh
51,AP,660,5,3.86311699243363,-5.79595723492354,2.7648405882708,conus_htdbh
52,MB,680,5,4.59061712367341,-13.1149197267419,4.54649300512945,conus_htdbh
53,WT,691,3,97.2860690499266,-0.09753312973419,0.982197981151822,conus_htdbh
54,BG,693,5,4.86869792072567,-11.5978433923744,3.54523350966317,conus_htdbh
55,TS,694,3,97.1817960787807,-0.0817428513508794,0.8671530822571,conus_htdbh
56,HH,701,3,58.9454997028686,-0.158668218872437,0.827760859937764,conus_htdbh
57,SD,711,6,74.4646439757339,-0.151319920425201,0.908941559198755,conus_htdbh
58,RA,721,2,6.24338705656937,-4.06124470590021,-0.231663262016501,conus_htdbh
59,SY,731,6,115.686190579391,-0.111413425288538,0.883160433034918,conus_htdbh
60,CW,740,4,4.44816838440389,-4.94467743698477,,conus_htdbh
61,BT,743,5,4.70806708736084,-5.87819752755009,1.59409245774162,conus_htdbh
62,BC,762,2,8.1938930702471,-5.7655592189344,-0.145207868392094,conus_htdbh
63,WO,802,5,4.90901329962587,-11.1083568538124,3.33901573812732,conus_htdbh
64,SO,806,6,111.343552755355,-0.0967093731455395,0.898090487712869,conus_htdbh
65,SK,812,3,101.279703527971,-0.0816216607376459,0.935956768629348,conus_htdbh
66,CB,813,3,126.165750844236,-0.0567057199641913,0.844710165923384,conus_htdbh
67,TO,819,2,5.94932240199555,-4.16613801774496,-0.254281464618273,conus_htdbh
68,LK,820,3,91.3610600050335,-0.0761918959960937,0.79423480492682,conus_htdbh
69,OV,822,5,4.84491401892356,-10.8256077555658,3.26483230863645,conus_htdbh
70,BJ,824,6,72.4563524372679,-0.0921026977055072,0.889484077347258,conus_htdbh
71,SN,825,5,5.01086674595273,-13.5941110992941,4.33305357175866,conus_htdbh
72,CK,826,3,85.9306508175669,-0.0833231527715573,0.881696433946908,conus_htdbh
73,WK,827,3,108.440971463434,-0.0622528098749927,0.788351635886084,conus_htdbh
74,CO,832,3,90.082306403104,-0.0971867933691378,0.928111235825358,conus_htdbh
75,RO,833,6,101.491400486567,-0.111462321882721,0.889732821651076,conus_htdbh
76,QS,834,3,137.496495823403,-0.0337142247127172,0.755403080836147,conus_htdbh
77,PO,835,6,70.3582838116662,-0.107834988789248,1.00713422673808,conus_htdbh
78,BO,837,3,95.8445309290689,-0.0818423531571508,0.898755793429172,conus_htdbh
79,LO,838,5,4.90257209250419,-26.7249964725527,8.80511378598063,conus_htdbh
80,BK,901,5,4.84925742380529,-10.034091670256,2.99806760236697,conus_htdbh
81,WI,920,5,4.65644881063909,-10.3018250153343,3.55940472128391,conus_htdbh
82,SS,931,2,6.49492130142947,-4.18645455760346,-0.225601889816008,conus_htdbh
83,BD,950,1,4.42297278452484,-4.68339787786621,,conus_htdbh
84,EL,970,2,7.61090061882829,-5.16404517633371,-0.114442219767265,conus_htdbh
85,WE,971,5,4.87959749794354,-11.9230270877537,3.61352698878186,conus_htdbh
86,AE,972,2,7.58835446706922,-5.28835566406191,-0.160626800458428,conus_htdbh
87,RL,975,5,4.80111317284431,-10.2230874530466,3.25332526707056,conus_htdbh
88,OS,299,,,,,native_fallback
89,OH,998,4,2.6502919183639,-0.559940419816323,,conus_htdbh
90,OT,999,3,70.9878389782498,-0.0987810209055542,0.819970689136779,conus_htdbh
