fvs_index,JSP,SPCD,model_id,B1,B2,B3,source
96,AE,972,2,7.58835446706922,-5.28835566406191,-0.160626800458428,conus_htdbh
97,RL,975,5,4.80111317284431,-10.2230874530466,3.25332526707056,conus_htdbh
98,OH,998,4,2.6502919183639,-0.559940419816323,,conus_htdbh
99,BE,313,3,63.8704363640289,-0.109011210766611,0.805967193376699,conus_htdbh
100,ST,315,4,4.05244830316914,-3.3521823107057,,conus_htdbh
101,AI,341,2,5.47965273860851,-3.14287891027902,-0.360459840085892,conus_htdbh
102,SE,356,5,4.68460644862414,-9.74215691896702,3.27281060390765,conus_htdbh
103,AH,391,2,6.55522718226434,-4.02840839139553,-0.159841614930784,conus_htdbh
104,DW,491,3,39.8470167813583,-0.202844502971137,0.82558230849676,conus_htdbh
105,HT,500,5,3.79396974683557,-5.19958132705225,2.42327274454244,conus_htdbh
106,HH,701,3,58.9454997028686,-0.158668218872437,0.827760859937764,conus_htdbh
107,PL,760,5,5.06229960451586,-17.0805823887076,5.24135230763282,conus_htdbh
108,PR,761,2,5.98735745863209,-3.63572355319588,-0.266362592198327,conus_htdbh
