fvs_index,JSP,SPCD,model_id,B1,B2,B3,source
1,AF,19,5,4.86417179244512,-11.1689662425416,2.01282727686487,conus_htdbh
2,CB,18,3,93.7289448487478,-0.0968303981203328,1.37238439471216,conus_htdbh
3,DF,202,2,8.75697395121902,-7.19229321466618,-0.178306360243103,conus_htdbh
4,GF,17,5,5.19167461700587,-14.7149593606336,2.95428581083066,conus_htdbh
5,WF,15,2,8.10324958397867,-7.13301967345957,-0.216065139094872,conus_htdbh
6,MH,264,5,5.12328719696338,-18.0764699777001,3.33556535116655,conus_htdbh
7,RC,242,2,6.4481516902473,-5.18899068589301,-0.318639253840949,conus_htdbh
8,WL,73,6,129.287605111401,-0.0562134070030147,1.15627303107274,conus_htdbh
9,BC,102,4,3.81680424104637,-5.31763933519363,,conus_htdbh
10,LM,113,6,45.4768303502727,-0.0846439902885189,1.09646932362652,conus_htdbh
11,LP,108,3,75.4722860888433,-0.162048795459456,1.45651682371468,conus_htdbh
12,PI,106,5,3.41086727611804,-8.03336932370848,1.32336868962396,conus_htdbh
13,PP,122,2,12.6867867164646,-11.3266186554789,-0.10026651436029,conus_htdbh
14,WB,101,6,53.4613832350708,-0.0654514442528323,1.22439535158058,conus_htdbh
15,SW,114,2,5.43203092097996,-4.23455108312765,-0.397343240728288,conus_htdbh
16,UJ,65,2,2.93358346952484,-3.67736471927477,-0.661402656156051,conus_htdbh
17,BS,96,3,108.661471268195,-0.074068005352311,1.32902955881822,conus_htdbh
18,ES,93,2,6.34153938530047,-5.38019071389928,-0.346288526148882,conus_htdbh
19,WS,94,6,84.8528979621777,-0.0550088575597485,1.1829959711412,conus_htdbh
20,AS,746,5,4.6565777738317,-7.12923186598056,1.92747619077869,conus_htdbh
21,NC,749,6,64.2986346863947,-0.0623275118449028,1.17863508050759,conus_htdbh
22,PW,745,5,4.42646087672282,-7.25872569407524,1.75759730831231,conus_htdbh
23,GO,814,5,4.03630756467053,-9.72419806575765,1.63129981312611,conus_htdbh
24,AW,803,5,3.46796100636963,-14.4278162811808,3.08231844094619,conus_htdbh
25,EM,810,3,42.2925854111367,-0.0408001312540491,1.1188110652743,conus_htdbh
26,BK,823,6,69.5277527857319,-0.0724916075266451,1.16136484335445,conus_htdbh
27,SO,843,5,3.60909284751906,-13.3931630348793,3.37049531359298,conus_htdbh
28,PB,375,3,73.4146454771709,-0.125431847449098,0.874657743908028,conus_htdbh
29,AJ,63,2,4.38134340508989,-3.97296977153792,-0.325599699265362,conus_htdbh
30,RM,66,4,3.08370326195617,-6.00909089979847,,conus_htdbh
31,OJ,69,2,3.810361818629,-3.61708508475947,-0.305134092040637,conus_htdbh
32,ER,68,2,5.99369538213628,-4.07649579140111,-0.239129684461209,conus_htdbh
33,PM,133,4,3.47301482353042,-9.52932267356753,,conus_htdbh
34,PD,134,5,3.62321945323823,-12.8585508803869,3.33064778716766,conus_htdbh
35,AZ,143,3,34.8663874711772,-0.102525494669077,1.40346894896576,conus_htdbh
36,CI,118,5,4.90192822206152,-28.1071392575252,7.85476333249768,conus_htdbh
37,OS,299,,,,,native_fallback
38,OH,998,4,2.6502919183639,-0.559940419816323,,conus_htdbh
