fvs_index,JSP,SPCD,model_id,B1,B2,B3,source
32,BC,762,2,8.1938930702471,-5.7655592189344,-0.145207868392094,conus_htdbh
33,AE,972,2,7.58835446706922,-5.28835566406191,-0.160626800458428,conus_htdbh
34,SG,461,2,9.07012693496978,-6.80979259334491,-0.123063093394536,conus_htdbh
35,HK,462,5,4.80793196243877,-12.0274905047119,3.78523205296343,conus_htdbh
36,WE,971,5,4.87959749794354,-11.9230270877537,3.61352698878186,conus_htdbh
37,EL,970,2,7.61090061882829,-5.16404517633371,-0.114442219767265,conus_htdbh
38,SI,974,2,6.3362620109186,-4.17066427045019,-0.202023406700845,conus_htdbh
39,RL,975,5,4.80111317284431,-10.2230874530466,3.25332526707056,conus_htdbh
40,RE,977,5,4.86377236131287,-11.4488292664457,3.64275234641677,conus_htdbh
41,YP,621,3,135.098354542823,-0.062642538179953,0.850584503390729,conus_htdbh
42,BW,951,6,101.888431612198,-0.089152075574901,1.00775221404168,conus_htdbh
43,SM,318,3,86.8722151320408,-0.118466921733072,0.912923449941275,conus_htdbh
44,AS,540,2,8.13606218879613,-5.56472946357305,-0.110078422262995,conus_htdbh
45,WA,541,3,108.923208769068,-0.0737459295532818,0.872822507398674,conus_htdbh
46,GA,544,3,103.04238294783,-0.0741987271862411,0.844796506505631,conus_htdbh
47,WO,802,5,4.90901329962587,-11.1083568538124,3.33901573812732,conus_htdbh
48,RO,833,6,101.491400486567,-0.111462321882721,0.889732821651076,conus_htdbh
49,SK,812,3,101.279703527971,-0.0816216607376459,0.935956768629348,conus_htdbh
50,BO,837,3,95.8445309290689,-0.0818423531571508,0.898755793429172,conus_htdbh
51,SO,806,6,111.343552755355,-0.0967093731455395,0.898090487712869,conus_htdbh
52,BJ,824,6,72.4563524372679,-0.0921026977055072,0.889484077347258,conus_htdbh
53,CK,826,3,85.9306508175669,-0.0833231527715573,0.881696433946908,conus_htdbh
54,SW,804,5,4.86483113984375,-12.4146904972433,3.62034764048845,conus_htdbh
55,BR,823,6,69.5277527857319,-0.0724916075266451,1.16136484335445,conus_htdbh
56,SN,825,5,5.01086674595273,-13.5941110992941,4.33305357175866,conus_htdbh
57,PO,835,6,70.3582838116662,-0.107834988789248,1.00713422673808,conus_htdbh
58,DO,836,5,5.01929806402155,-16.1910938330345,4.37802323958984,conus_htdbh
59,CO,832,3,90.082306403104,-0.0971867933691378,0.928111235825358,conus_htdbh
60,PN,830,5,4.99316586885481,-12.8211862940761,3.85048107395382,conus_htdbh
61,CB,813,3,126.165750844236,-0.0567057199641913,0.844710165923384,conus_htdbh
62,QI,817,5,4.77410518854086,-11.6318504543919,3.5013353432991,conus_htdbh
63,OV,822,5,4.84491401892356,-10.8256077555658,3.26483230863645,conus_htdbh
64,WK,827,3,108.440971463434,-0.0622528098749927,0.788351635886084,conus_htdbh
65,NK,828,5,5.05924785341125,-14.6990024768164,4.45133263493298,conus_htdbh
66,WL,831,3,116.610679281676,-0.0575415980309809,0.816446723208764,conus_htdbh
67,QS,834,3,137.496495823403,-0.0337142247127172,0.755403080836147,conus_htdbh
69,SS,931,2,6.49492130142947,-4.18645455760346,-0.225601889816008,conus_htdbh
70,OB,331,5,4.97131296065915,-15.252907630114,3.9984623638074,conus_htdbh
71,CA,450,1,4.16965749876193,-3.51262283090321,,conus_htdbh
72,PS,521,3,119.943921392711,-0.0594261606448371,0.887362160186024,conus_htdbh
73,HL,552,2,7.64517465712684,-5.36988449723511,-0.152339964578616,conus_htdbh
74,BP,741,2,5.76723614612927,-3.39037269947814,-0.278983663828942,conus_htdbh
75,BT,743,5,4.70806708736084,-5.87819752755009,1.59409245774162,conus_htdbh
76,QA,746,5,4.6565777738317,-7.12923186598056,1.92747619077869,conus_htdbh
77,BK,901,5,4.84925742380529,-10.034091670256,2.99806760236697,conus_htdbh
79,SY,731,6,115.686190579391,-0.111413425288538,0.883160433034918,conus_htdbh
80,BY,221,6,100.083392610824,-0.064693399342334,1.13289468590407,conus_htdbh
81,RB,373,2,5.26245487905325,-2.83295398771554,-0.381509468183578,conus_htdbh
82,SU,611,3,124.134999027986,-0.070035992314386,0.934832871873784,conus_htdbh
83,WI,920,5,4.65644881063909,-10.3018250153343,3.55940472128391,conus_htdbh
84,BL,922,5,4.67884394905377,-9.89070680782591,3.34423851323384,conus_htdbh
85,OH,998,4,2.6502919183639,-0.559940419816323,,conus_htdbh
86,AH,391,2,6.55522718226434,-4.02840839139553,-0.159841614930784,conus_htdbh
87,RD,471,2,4.74292868094835,-2.33540001856959,-0.332606757466213,conus_htdbh
88,DW,491,3,39.8470167813583,-0.202844502971137,0.82558230849676,conus_htdbh
89,HT,500,5,3.79396974683557,-5.19958132705225,2.42327274454244,conus_htdbh
90,KC,571,6,75.96592454642,-0.110779352931297,1.11209201118134,conus_htdbh
91,OO,641,6,66.2006528948916,-0.154421327592592,0.744171420162487,conus_htdbh
92,CT,651,3,107.520572696666,-0.0905660163033707,0.955470299832218,conus_htdbh
93,MV,653,3,84.7170715097382,-0.110177488570966,0.906015944286258,conus_htdbh
94,MB,680,5,4.59061712367341,-13.1149197267419,4.54649300512945,conus_htdbh
95,HH,701,3,58.9454997028686,-0.158668218872437,0.827760859937764,conus_htdbh
96,SD,711,6,74.4646439757339,-0.151319920425201,0.908941559198755,conus_htdbh
